task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
regression,time_transform_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1100.6397025602494,1810.4706254855378,893.0157069463148,0.8628722895174948,-0.0059418902438155285,0.14707451409963457,-0.0059418902438153065,0.16646799956787794,0.09615384615384616,445.2137800363394,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,865.2168161238103,1850.8494539930275,304.7351826238377,0.6783070003027826,0.20922547364251765,0.12805176308670285,0.20922547364251776,0.12887294460540488,0.7548076923076923,1230.644972874568,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,853.375154992992,1741.6681776825794,348.3595319664473,0.6690234525369956,0.22004829145824156,0.17948783271270785,0.22004829145824156,0.22861685421030153,0.8894230769230769,2831.620706998385,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1157.7686620922866,2197.5939704161487,536.2514088683483,0.9076598762222938,-0.05815553782134697,-0.035302025144002824,-0.05815553782134697,-0.22810138618304499,0.875,4187.704524773818,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,943.9640177175862,1847.10345083195,463.09950059108814,0.7400427145190318,0.13725359343649945,0.12981653160676065,0.13725359343649957,0.13239558918885674,0.8798076923076923,3715.405767587515,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,1,natural,1,3,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1188.8757349934847,2300.3582743520924,430.8045254909539,0.9320469950514686,-0.08658619286803826,-0.08371501380780466,-0.08658619286803826,-0.3456442958321557,0.09615384615384616,82.87179620449359,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,1,natural,4,13,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,3148.7944383735676,4139.142744962337,2101.4018027961442,2.4685711954049965,-1.8778756771708673,-0.9499793519219264,-1.8778756771708673,-3.3567247202754125,0.8605769230769231,10093.395188551684,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,1,natural,16,61,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1082.9051724778924,1739.5908113780526,591.7149936422989,0.8489688890313193,0.010266780651967955,0.1804664946361546,0.010266780651968066,0.2304558838498012,0.9615384615384616,5007.001892089844,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,1,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,854.6800296939792,1832.3200491841053,315.18446224850777,0.6700464396400005,0.2188556867210245,0.1367810964310956,0.21885568672102462,0.14622785945827188,0.8557692307692307,2494.853576880235,learned_transform_ensemble,8,learned
regression,time_transform_screen,,billing,1,natural,128,500,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,853.9248988353664,1815.7549871368037,355.0343558340637,0.6694544371060734,0.2195458469628616,0.1445850140405709,0.2195458469628616,0.16159510892382456,0.8653846153846154,2767.464653491974,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,0,natural,1,2,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.40447567809275986,0.48430844060793043,0.40100394276282714,0.496846518588654,-0.623169975011455,-0.578999725192094,-0.623169975011455,-1.5103795025520514,0.0,0.0003572842170452249,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,0,natural,4,9,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.25871512698355104,0.3081736664805235,0.23047794452712367,0.3177983673928595,-0.03822961168179284,-0.00474427840524938,-0.03822961168179284,-0.01645078324380811,0.7655172413793103,0.7484636016960802,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,0,natural,16,39,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.25421423375711344,0.3053583601898885,0.22385371206895854,0.3122695970582884,-0.020167426137448485,0.004434516524824961,-0.020167426137448707,0.0020358656433464573,0.5586206896551724,0.5524624316856779,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,0,natural,64,175,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.23875834327017664,0.2911567470725055,0.23028874467763671,0.29328401697018003,0.041857409308176385,0.05073629722780826,0.041857409308176385,0.09270394758669054,0.6827586206896552,0.6573463355672771,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,0,natural,128,329,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.24720379229821057,0.31937128011206395,0.20739019539691128,0.3036581684328405,0.007965632792876098,-0.04125206427991923,0.007965632792876098,-0.09165905675062369,0.6827586206896552,0.6668379938807981,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,1,natural,1,3,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.2630677465349409,0.32169494968556034,0.23833039759023222,0.32314500252564743,-0.05569677164003295,-0.04882796696991232,-0.05569677164003317,-0.10760214958787295,0.10344827586206896,0.054402361244990906,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,1,natural,4,13,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.2605955629132442,0.32240115744505965,0.22338134907309737,0.320108241869126,-0.045775843275749795,-0.05113042912972565,-0.045775843275749795,-0.11247046226044777,0.4482758620689655,0.3413372629675372,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,1,natural,16,44,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.23243454499026792,0.29581935115248165,0.17851892468959463,0.2855160414655836,0.06723495374886568,0.035534723305783666,0.06723495374886557,0.0634122689692479,0.7793103448275862,0.665719175647045,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,1,natural,64,185,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.2359285689421413,0.28035792574758234,0.20592342307690714,0.28980800197242906,0.053213357203446,0.08594389320331597,0.053213357203446,0.15875793575552588,0.8413793103448276,0.7529940772673179,learned_transform_ensemble,8,learned
regression,time_transform_screen,,helpdesk,1,natural,128,348,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.2287287332974574,0.27232612620756147,0.20802023668603908,0.2809639268692252,0.08210645925243487,0.11213011711172349,0.08210645925243487,0.20626794311384478,0.8,0.720846508186439,learned_transform_ensemble,8,learned
regression,time_transform_screen,,receipt,0,natural,1,4,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,53.00012968796811,152.9394015818738,1.704248011110634,1.0033415291735328,-0.0038689111066925186,0.0022104009571146666,-0.0038689111066925186,-0.12907024225476826,0.4426229508196721,1.3203834438482758,learned_transform_ensemble,8,learned
regression,time_transform_screen,,receipt,0,natural,4,16,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,52.04493311245882,151.31050275956397,2.0473119328309917,0.9852587735581181,0.014223349266908714,0.012837474726092757,0.014223349266908825,-0.10514773208664985,0.8483606557377049,81.48887452141183,learned_transform_ensemble,8,learned
regression,time_transform_screen,,receipt,0,natural,16,68,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,60.38762026338258,153.75516688537436,7.227902461827564,1.1431935660332482,-0.14379445776881394,-0.0031117209204003515,-0.14379445776881417,-0.14114708754093153,0.8975409836065574,252.67947273567074,learned_transform_ensemble,8,learned
regression,time_transform_screen,,receipt,0,natural,64,278,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,81.41012454228003,170.48972334945933,27.653661085099813,1.5411690373090194,-0.5419791151166145,-0.11228938352241502,-0.5419791151166145,-0.40306761411118397,0.9508196721311475,400.5179056574087,learned_transform_ensemble,8,learned
regression,time_transform_screen,,receipt,0,natural,128,563,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,70.54755135848303,158.42935324646413,19.809398861326635,1.3355304690044496,-0.33623245792851764,-0.033606508312299166,-0.33623245792851764,-0.21158388091060942,0.9426229508196722,314.25217127989305,learned_transform_ensemble,8,learned
regression,time_transform_screen,,receipt,1,natural,1,4,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,216.51262005554628,236.17617274323572,238.37647639169398,4.098784372243075,-3.100938797992419,-0.5408333383520043,-3.100938797992419,-1.6924915516606331,0.06557377049180328,169.9374197662854,learned_transform_ensemble,8,learned
regression,time_transform_screen,,receipt,1,natural,4,16,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,252.8661945201291,278.0839347533218,275.8480473964354,4.786991197565218,-3.789507362398812,-0.8142431243216672,-3.789507362398812,-2.7327936952777017,0.30327868852459017,298.67508362942056,learned_transform_ensemble,8,learned
