task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,01_realistic_episodes,main,billing,0,natural,1,4,configured,balanced,1.0,5,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.9996959504073835,0.2619927440656964,0.07564358656796129,0.052030948398039865,,,,,,,,
classification,01_realistic_episodes,main,billing,0,natural,1,4,configured,balanced,1.0,20,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.9996959504073835,0.2619927440656964,0.07564358656796129,0.052030948398039865,,,,,,,,
classification,01_realistic_episodes,main,billing,0,natural,1,4,configured,balanced,1.0,50,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.9996959504073835,0.2619927440656964,0.07564358656796129,0.052030948398039865,,,,,,,,
classification,01_realistic_episodes,main,billing,0,natural,1,4,configured,natural,1.0,5,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.9996959504073835,0.2619927440656964,0.07564358656796129,0.052030948398039865,,,,,,,,
classification,01_realistic_episodes,main,billing,0,natural,1,4,configured,natural,1.0,20,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.9996959504073835,0.2619927440656964,0.07564358656796129,0.052030948398039865,,,,,,,,
classification,01_realistic_episodes,main,billing,0,natural,1,4,configured,natural,1.0,50,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.9996959504073835,0.2619927440656964,0.07564358656796129,0.052030948398039865,,,,,,,,
regression,01_realistic_episodes,,billing,0,natural,1,4,,,,50,208,,,,,,,,,,,,,,,1098.9173572379188,890.4894281661577,0.8615220165370072,-0.004367733591854384,-0.0043677335918541615,0.16581837469665794,0.2932692307692308,1234.5970560021842
classification,01_realistic_episodes,main,billing,0,natural,2,7,configured,balanced,1.0,5,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.38823529411764707,0.9705882352941176,0.9615384615384617,3.344109875800036,0.27473235112563077,0.09990544058382511,0.04313405577552963,,,,,,,,
classification,01_realistic_episodes,main,billing,0,natural,2,7,configured,balanced,1.0,20,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.966714578311538,0.26751379567266714,0.07261010517294587,0.048116473880991814,,,,,,,,
classification,01_realistic_episodes,main,billing,0,natural,2,7,configured,balanced,1.0,50,208,0.8461538461538461,0.3728506787330317,0.30316742081447967,0.346607832322118,0.35620170849433874,0.6,0.9038461538461539,0.4,1.0,0.9321266968325792,2.966714578311538,0.26751379567266714,0.07261010517294587,0.048116473880991814,,,,,,,,
