checkpoint,checkpoint_epoch,log,fraction_percent,task,retrieval_k,effective_k,support_prefixes,n_queries,accuracy,mae_hours,fmv2_proto_reference,candidate_minus_reference,beats_fmv2
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,classification,1,1,50,2430,0.713168740272522,,0.725,-0.011831259727478005,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,classification,5,5,50,2430,0.7201645970344543,,0.725,-0.004835402965545632,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,classification,10,10,50,2430,0.7522633671760559,,0.725,0.02726336717605593,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,classification,20,20,50,2430,0.7522633671760559,,0.725,0.02726336717605593,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,classification,50,50,50,2430,0.7497942447662354,,0.725,0.024794244766235374,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,classification,100,50,50,2430,0.7497942447662354,,0.725,0.024794244766235374,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,classification,200,50,50,2430,0.7497942447662354,,0.725,0.024794244766235374,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,regression,1,1,50,2430,,0.24638181924819946,0.196,0.050381819248199455,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,regression,5,5,50,2430,,0.2189169079065323,0.196,0.02291690790653228,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,regression,10,10,50,2430,,0.21542888879776,0.196,0.019428888797760002,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,regression,20,20,50,2430,,0.21458059549331665,0.196,0.018580595493316643,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,regression,50,50,50,2430,,0.21436741948127747,0.196,0.01836741948127746,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,regression,100,50,50,2430,,0.21436741948127747,0.196,0.01836741948127746,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,0.5,regression,200,50,50,2430,,0.21436741948127747,0.196,0.01836741948127746,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,classification,1,1,93,2430,0.672016441822052,,0.785,-0.11298355817794803,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,classification,5,5,93,2430,0.699999988079071,,0.785,-0.08500001192092899,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,classification,10,10,93,2430,0.7119341492652893,,0.785,-0.07306585073471072,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,classification,20,20,93,2430,0.7156378626823425,,0.785,-0.0693621373176575,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,classification,50,50,93,2430,0.7263374328613281,,0.785,-0.058662567138671906,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,classification,100,93,93,2430,0.7279835343360901,,0.785,-0.05701646566390994,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,classification,200,93,93,2430,0.7279835343360901,,0.785,-0.05701646566390994,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,regression,1,1,93,2430,,0.22782613337039948,0.2021,0.025726133370399473,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,regression,5,5,93,2430,,0.20882023870944977,0.2021,0.006720238709449766,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,regression,10,10,93,2430,,0.19151103496551514,0.2021,-0.010588965034484865,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,regression,20,20,93,2430,,0.19169919192790985,0.2021,-0.01040080807209015,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,regression,50,50,93,2430,,0.19640254974365234,0.2021,-0.005697450256347658,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,regression,100,93,93,2430,,0.20430365204811096,0.2021,0.00220365204811096,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,helpdesk,1.0,regression,200,93,93,2430,,0.20430365204811096,0.2021,0.00220365204811096,False
