task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,training_debug_target_screen,main,roadtraffic100traces,0,natural,16,49,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,13.322033898305085,2.9152542372881354,0.7118522568495231,1,1.0,1,1.0,1.0,0.847457627118644,0.8175505050505051,0.7567340067340068,0.8176691729323309,0.804551920341394,0.0,1.0,1.0,1.0,0.8175505050505051,0.5223571277600866,0.2592868620358168,0.058324016025168665,0.1389028621295305,,,,,,,,,,,,,
regression,training_debug_target_screen,,roadtraffic100traces,0,natural,16,49,,,,20,59,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,3340.895643394251,4437.029794020333,2191.978553702531,0.39393496023160385,0.04639584323939161,-0.022634121991278455,0.0463958432393915,-0.06723443918690952,0.847457627118644,11461.828381554555,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,roadtraffic100traces,0,natural,43,131,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,35.83050847457627,2.9152542372881354,0.7331070842689313,1,1.0,1,1.0,1.0,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8097910216718266,0.7631515444015444,0.0,1.0,0.9861111111111112,0.9861111111111112,0.8125,0.4843286421140919,0.25645595169554725,0.10331728280968118,0.12528120947253052,,,,,,,,,,,,,
regression,training_debug_target_screen,,roadtraffic100traces,0,natural,43,131,,,,20,59,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,3035.6323607237396,3977.238137018604,2237.001991202531,0.3579404569741473,0.13352826709601906,0.08333736327811325,0.13352826709601895,0.14249170139298728,0.9152542372881356,11099.43884070445,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,roadtraffic100traces,1,natural,1,3,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,0.9322033898305084,2.711864406779661,0.4661016949152542,1,1.0,1,1.0,1.0,0.7288135593220338,0.6944444444444444,0.5925925925925926,0.5628787878787879,0.6037878787878788,0.25,0.7966101694915254,0.75,1.0,0.9259259259259259,5.848404660030906,0.4760195606108574,0.14514201618829692,0.33922385724476867,,,,,,,,,,,,,
regression,training_debug_target_screen,,roadtraffic100traces,1,natural,1,3,,,,20,59,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,3482.633233883489,4534.913717166319,2593.709491039219,0.41064766186390456,0.005939160395371235,-0.045194132730525416,0.005939160395371124,-0.1148416830271195,0.13559322033898305,1093.3053495762713,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,roadtraffic100traces,1,natural,4,12,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,3.7288135593220337,2.711864406779661,0.6214689265536721,1,1.0,1,1.0,1.0,0.7796610169491526,0.7361111111111112,0.6481481481481483,0.5920634920634921,0.644828216374269,0.25,0.7966101694915254,0.75,1.0,0.9814814814814815,5.7540766827405045,0.44484340721118454,0.20247689388380558,0.3320331089380767,,,,,,,,,,,,,
regression,training_debug_target_screen,,roadtraffic100traces,1,natural,4,12,,,,20,59,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,4417.656222330789,5632.325416565506,3225.124291818065,0.5208990085343447,-0.26094789733510915,-0.29812248835943556,-0.26094789733510915,-0.7196917952163773,0.3050847457627119,3975.3988016419494,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,roadtraffic100traces,1,natural,16,53,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,13.338983050847459,2.9152542372881354,0.7112805947469698,1,1.0,1,1.0,1.0,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8604489164086687,0.763000406421459,0.0,1.0,0.9861111111111112,0.9861111111111112,0.8125,0.5030255049352056,0.2673937033123097,0.0832039260638691,0.14694896817103967,,,,,,,,,,,,,
regression,training_debug_target_screen,,roadtraffic100traces,1,natural,16,53,,,,20,59,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,3130.589875388456,4142.852567817467,2478.9886909872293,0.36913718047465527,0.10642419370810197,0.045167016020736916,0.10642419370810186,0.06959058178538668,0.7966101694915254,10135.330342955509,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,roadtraffic100traces,1,natural,43,131,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,1.0,35.83050847457627,2.9152542372881354,0.7331070842689313,1,1.0,1,1.0,1.0,0.8305084745762712,0.7986111111111112,0.7314814814814815,0.8097910216718266,0.7631515444015444,0.0,1.0,0.9861111111111112,0.9861111111111112,0.8125,0.4843286421140919,0.25645595169554725,0.10331728280968118,0.12528120947253052,,,,,,,,,,,,,
regression,training_debug_target_screen,,roadtraffic100traces,1,natural,43,131,,,,20,59,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,3035.6323607237396,3977.238137018604,2237.001991202531,0.3579404569741473,0.13352826709601906,0.08333736327811325,0.13352826709601895,0.14249170139298728,0.9152542372881356,11099.43884070445,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,0,natural,1,7,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,0.87,0.87,1.348,0.435,1,1.0,1,1.0,1.0,0.28,0.2342008629452462,0.17038426819068336,0.20057485562175995,0.1643973591355066,0.46153846153846156,0.88,0.5384615384615384,1.0,0.4349444597554572,5.609273124646238,0.9915734513071768,0.3497702093351426,0.5345744221670751,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,0,natural,1,7,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,736.6094572131466,1754.5419745708398,145.21127136225005,0.9965843384798861,-0.10625952884086431,-0.032867220219881865,-0.10625952884086431,-0.2137448989673476,0.0,0.05887100028991699,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,0,natural,4,31,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,0.966,2.394,2.024,0.5677148851148851,1,1.0,1,1.0,1.0,0.434,0.334394943412778,0.2789278553638428,0.3086950735571151,0.2922413479297271,0.38461538461538464,0.956,0.602974828375286,0.9798340961098397,0.558099067561401,2.9218101354958135,0.8029848448360929,0.24834221808003368,0.4622323944588193,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,0,natural,4,31,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,686.8938742554458,1726.567314489196,84.74650883689537,0.9293224117304099,-0.03159535389677237,-0.016399042305705214,-0.03159535389677237,-0.1753492184764478,0.386,103.02026149749756,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,0,natural,16,144,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,0.994,5.35,2.7,0.6103360532546183,1,1.0,1,1.0,1.0,0.568,0.4706081357861721,0.4264921471016864,0.45715636562267875,0.424742253694442,0.23076923076923078,0.996,0.7268971703079639,0.8590602921821392,0.6448625156889743,1.5869836246666662,0.6092279381479844,0.07687278018615808,0.28764691868556735,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,0,natural,16,144,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,680.6145811972427,1694.2034443623065,112.89933883114509,0.9208269395948683,-0.02216494581281614,0.002652984410095649,-0.02216494581281614,-0.1316992118839242,0.71,659.239207611084,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,0,natural,64,698,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,1.0,18.15,2.922,0.6920590842522957,1,1.0,1,1.0,1.0,0.622,0.5720353941588102,0.5363716770053777,0.5758264045859417,0.5716108901755919,0.15384615384615385,1.0,0.8836391960558084,0.8836391960558084,0.6426672495393891,1.2366360568401031,0.5231310189557518,0.05229563089459382,0.21085696559393358,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,0,natural,64,698,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,689.7118850719246,1691.2382992814055,161.0997387419751,0.9331349957501627,-0.03582751693456543,0.004398511847823694,-0.03582751693456565,-0.12774134498161405,0.806,1077.433298614502,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,0,natural,128,1493,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,1.0,36.608,2.964,0.7145315396941353,1,1.0,1,1.0,1.0,0.61,0.5920499690357194,0.5580541331220292,0.578767172812377,0.5844754823685157,0.15384615384615385,1.0,0.884160166488814,0.884160166488814,0.6692512080798761,1.1813836722283615,0.5137279804201271,0.0679656122391048,0.19162020498645435,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,0,natural,128,1493,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,700.3598148518307,1678.7789850158376,169.54609283437094,0.9475409471698408,-0.05181885897626981,0.011733085473211502,-0.05181885897626981,-0.11118646024206225,0.83,1378.1209683151244,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,1,natural,1,3,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,0.426,0.426,0.82,0.213,1,1.0,1,1.0,1.0,0.316,0.14663877640534803,0.07552534110579369,0.10173535394536656,0.10779220779220779,0.7692307692307693,0.56,0.23076923076923078,1.0,0.6354346977565082,13.602395185208167,1.2804064402775375,0.6145502515482497,0.7823236400755168,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,1,natural,1,3,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,738.971649969324,1755.6730408242456,147.79089157792987,0.9997802305258333,-0.10980713228240413,-0.03353305852638666,-0.10980713228240413,-0.21531028573127386,0.02,0.2887160415649414,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,1,natural,4,106,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,0.994,4.982,2.388,0.607308223906439,1,1.0,1,1.0,1.0,0.484,0.35107649703876437,0.2969995384586614,0.35249973880498875,0.34212570337827863,0.3076923076923077,0.986,0.7527723992254884,0.9786041189931349,0.4663334884171859,2.161301552476391,0.7012383214759873,0.16475181435773337,0.32967275622530345,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,1,natural,4,106,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,689.7636031924415,1670.523661949989,180.85439494056482,0.9332049669790384,-0.03590518857328151,0.01659284529122651,-0.03590518857328151,-0.10028490752750563,0.722,575.8522473297119,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,1,natural,16,264,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,0.994,8.49,2.722,0.6606803187074431,1,1.0,1,1.0,1.0,0.584,0.4120899808155798,0.36309747921687807,0.42592129293418135,0.4130989008979501,0.3076923076923077,0.998,0.6806184899368678,0.7373366974316068,0.6001522902854902,1.5093391068034552,0.5735781388029282,0.061392434153541654,0.24318430271892272,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,1,natural,16,264,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,677.8516483081561,1669.883223088343,148.59162883646854,0.9170888724025841,-0.018015500260401218,0.01696986009984114,-0.018015500260401218,-0.0994414233508889,0.716,511.6334621429443,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,1,natural,64,831,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,1.0,19.992,2.916,0.6902431552558742,1,1.0,1,1.0,1.0,0.61,0.47494829698918317,0.4311939884049484,0.4886179580122286,0.4779586160699768,0.23076923076923078,0.998,0.6945392393544713,0.7524175093006772,0.6614671709678466,1.325945044002158,0.5384030963299774,0.05595832026571426,0.2247377504982807,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,1,natural,64,831,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,689.364720587896,1644.0946138491674,180.44036961083475,0.9326653049468865,-0.035306136147540634,0.03215114930480256,-0.035306136147540634,-0.06574549593530987,0.82,1436.4098907470702,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,sepsis,1,natural,128,1635,fm_structured_mix,balanced,1.0,20,500,3,0.5,0.75,0.5,1.0,38.32,2.952,0.7126851734395072,1,1.0,1,1.0,1.0,0.612,0.6036633387658081,0.5706352836629588,0.5880354775043997,0.5930780734029969,0.15384615384615385,1.0,0.8900347957106832,0.8900347957106832,0.6735807499823517,1.201839532249066,0.5128584027401766,0.053552227892522994,0.20752119004728953,,,,,,,,,,,,,
regression,training_debug_target_screen,,sepsis,1,natural,128,1635,,,,20,500,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,725.1765022922056,1680.585105765441,202.97699544497118,0.98111629947335,-0.0890892153182139,0.010669854758266206,-0.0890892153182139,-0.11357869474797555,0.836,1665.4098468475343,learned_transform_ensemble,4,dynamic
