task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,training_debug_target_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,1,1.0,1,1.0,1.0,0.8605769230769231,0.3776018099547511,0.30844645550527905,0.348600430444238,0.36078044829337863,0.6,0.9038461538461539,0.4,1.0,0.9440045248868778,3.071919081874312,0.2482105715960034,0.11791674858034504,0.1275183578917767,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1115.404040686461,1850.8573042229496,902.384754079761,0.8744471384099527,-0.01943592118630466,0.12804806478799724,-0.01943592118630466,0.128865554958274,0.11538461538461539,469.36207521878754,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,1,1.0,1,1.0,1.0,0.7980769230769231,0.38235294117647056,0.3137254901960784,0.36302789802789803,0.3380381049115717,0.5,0.9134615384615384,0.5,1.0,0.7647058823529412,2.9364847830091176,0.3251952153497864,0.09563816905070219,0.13940305261446723,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,890.8066438710147,1910.7148351094027,297.8958201089839,0.6983687454908086,0.18583736613089785,0.09984875964741691,0.18583736613089785,0.07160869786581625,0.6971153846153846,1170.0866913428674,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,1,1.0,1,1.0,1.0,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.35272457612835806,0.36759459469251626,0.6,0.9134615384615384,0.4276018099547511,0.8552036199095022,0.8,2.7357176356578248,0.22613062531464634,0.05013392529161689,0.13509546512138687,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,850.9536493818783,1789.2079568468548,340.50470739496086,0.6671250564625303,0.22226145342760661,0.15709150731946298,0.22226145342760673,0.1859314936362606,0.8269230769230769,2196.862010222215,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,1,1.0,1,1.0,1.0,0.8942307692307693,0.3950588235294118,0.327843137254902,0.35865814299900695,0.37551508919604,0.6,0.9519230769230769,0.4970588235294118,0.7100840336134454,0.6633333333333333,1.6043058613893284,0.1796374325507344,0.11326415871329795,0.04423990110496744,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1025.8431385463145,2105.7704518351097,448.3880871169731,0.8042337702194752,0.06241926083305249,0.007956682343620791,0.06241926083305249,-0.12761635597570886,0.8269230769230769,3282.478024519407,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,1,1.0,1,1.0,1.0,0.8990384615384616,0.3970588235294118,0.33006535947712423,0.3593581460641352,0.3772556677025345,0.6,0.9711538461538461,0.6333333333333333,0.7916666666666666,0.4963235294117647,1.0875813372320495,0.1556990458150822,0.08262206627690077,0.04258293323599763,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,929.3913708802086,1998.114972731536,366.7918935168109,0.7286181465049504,0.1505724259948269,0.05867393813981858,0.1505724259948269,-0.015266976713504299,0.8413461538461539,2971.2376143840643,learned_transform_ensemble,4,dynamic
