epoch,phase,task,metric,mean
1,train,classification,head/classification/accuracy,0.2649614635432829
1,train,classification,head/classification/episode_accuracy,0.2649614660136671
1,train,classification,head/classification/episode_balanced_accuracy,0.14831607245716705
1,train,classification,head/classification/episode_macro_f1,0.10298951661371324
1,train,classification,head/classification/nll,2.525951233868415
1,train,classification,head/classification/true_probability_mean,0.12828595812351598
1,train,classification,head/classification/max_probability_mean,0.21099890049368702
1,train,classification,head/classification/entropy_mean,0.8551944784411268
1,train,classification,head/classification/probability_margin_mean,0.09161473797785702
1,train,classification,head/classification/local_class_coverage,0.30127771897824407
1,train,classification,head/classification/gate/mean,0.30127771897824407
1,train,classification,head/classification/prototype_variances/mean,0.0008185546451707272
1,train,classification,head/classification/selector/log_weight/abs_mean,0.04346719744711427
1,train,classification,head/classification/selector/effective_support/mean,13.963832162304898
1,train,classification,head/classification/selector/attention_entropy_mean,0.9428502978570987
1,train,regression,head/regression/mae_hours,978.239745061789
1,train,regression,head/regression/rmse_hours,1352.7012535066747
1,train,regression,head/regression/median_ae_hours,754.1043062352422
1,train,regression,head/regression/bias_hours,-216.69961062429556
1,train,regression,head/regression/relative_mae,17.581949202872035
1,train,regression,head/regression/r2,0.32654026595514213
1,train,regression,head/regression/branch_weight_entropy_mean,0.9999805506485612
1,train,regression,head/regression/branch_0/mae_hours,980.7485149298142
1,train,regression,head/regression/branch_0/weight_mean,0.2524691043949839
1,train,regression,head/regression/branch_1/mae_hours,970.3238142711014
1,train,regression,head/regression/branch_1/weight_mean,0.24892041999012676
1,train,regression,head/regression/branch_2/mae_hours,1013.5158982561595
1,train,regression,head/regression/branch_2/weight_mean,0.24932142369337937
1,train,regression,head/regression/branch_3/mae_hours,1033.4347191283953
1,train,regression,head/regression/branch_3/weight_mean,0.24928905325594233
1,train,regression,head/regression/selector/log_weight/abs_mean,0.03085893001789644
1,train,regression,head/regression/selector/effective_support/mean,13.988469159425195
1,train,regression,head/regression/selector/attention_entropy_mean,0.9453303658250553
1,validation,classification,head/classification/accuracy,0.2069341618191433
1,validation,classification,head/classification/episode_accuracy,0.20693415945226495
1,validation,classification,head/classification/episode_balanced_accuracy,0.1963876255533912
1,validation,classification,head/classification/episode_macro_f1,0.1631495624526658
1,validation,classification,head/classification/nll,2.8602660547973073
1,validation,classification,head/classification/true_probability_mean,0.11472198682838525
1,validation,classification,head/classification/max_probability_mean,0.2399643838871886
1,validation,classification,head/classification/entropy_mean,0.8194257736489668
1,validation,classification,head/classification/probability_margin_mean,0.12529028400768757
1,validation,classification,head/classification/local_class_coverage,0.2606159028984451
1,validation,classification,head/classification/gate/mean,0.2606159028984451
1,validation,classification,head/classification/prototype_variances/mean,0.000386103287894651
1,validation,classification,head/classification/selector/log_weight/abs_mean,0.1063064310667655
1,validation,classification,head/classification/selector/effective_support/mean,13.837963088810687
1,validation,classification,head/classification/selector/attention_entropy_mean,0.7326213905659787
1,validation,regression,head/regression/mae_hours,902.1034587513317
1,validation,regression,head/regression/rmse_hours,1194.222406907515
1,validation,regression,head/regression/median_ae_hours,723.767759626562
1,validation,regression,head/regression/bias_hours,-139.02205129103228
1,validation,regression,head/regression/relative_mae,15.043328734961422
1,validation,regression,head/regression/r2,0.32383908466859296
1,validation,regression,head/regression/branch_weight_entropy_mean,0.9999356649138711
1,validation,regression,head/regression/branch_0/mae_hours,902.2056132229892
1,validation,regression,head/regression/branch_0/weight_mean,0.25551828200166876
1,validation,regression,head/regression/branch_1/mae_hours,904.1334217244929
1,validation,regression,head/regression/branch_1/weight_mean,0.24806610968979922
1,validation,regression,head/regression/branch_2/mae_hours,915.7909624793313
1,validation,regression,head/regression/branch_2/weight_mean,0.24832580577243457
1,validation,regression,head/regression/branch_3/mae_hours,922.8225749622692
1,validation,regression,head/regression/branch_3/weight_mean,0.24808980389074844
1,validation,regression,head/regression/selector/log_weight/abs_mean,0.06115372309630567
1,validation,regression,head/regression/selector/effective_support/mean,13.94564186442982
1,validation,regression,head/regression/selector/attention_entropy_mean,0.7317547743970697
2,train,classification,head/classification/accuracy,0.2598914075544448
2,train,classification,head/classification/episode_accuracy,0.2598914072221639
2,train,classification,head/classification/episode_balanced_accuracy,0.14996582087205382
2,train,classification,head/classification/episode_macro_f1,0.11422148125157469
2,train,classification,head/classification/nll,2.399710986986905
2,train,classification,head/classification/true_probability_mean,0.15464540134226973
2,train,classification,head/classification/max_probability_mean,0.2595351531702288
2,train,classification,head/classification/entropy_mean,0.788829622611646
2,train,classification,head/classification/probability_margin_mean,0.1210860787133091
2,train,classification,head/classification/local_class_coverage,0.312024205945065
2,train,classification,head/classification/gate/mean,0.312024205945065
2,train,classification,head/classification/prototype_variances/mean,0.0009277305985304958
2,train,classification,head/classification/selector/log_weight/abs_mean,0.15906186307930803
2,train,classification,head/classification/selector/effective_support/mean,16.704657317137155
2,train,classification,head/classification/selector/attention_entropy_mean,0.9173025356118575
2,train,regression,head/regression/mae_hours,811.7854292127821
2,train,regression,head/regression/rmse_hours,1187.909909429114
2,train,regression,head/regression/median_ae_hours,565.8960318970525
2,train,regression,head/regression/bias_hours,-276.0426773752262
2,train,regression,head/regression/relative_mae,11.78516271262387
2,train,regression,head/regression/r2,0.34989093487558803
2,train,regression,head/regression/branch_weight_entropy_mean,0.999744179202061
2,train,regression,head/regression/branch_0/mae_hours,834.5076762928683
2,train,regression,head/regression/branch_0/weight_mean,0.2603852187885958
2,train,regression,head/regression/branch_1/mae_hours,807.7457946640214
2,train,regression,head/regression/branch_1/weight_mean,0.24737081866638333
2,train,regression,head/regression/branch_2/mae_hours,834.6922221152611
2,train,regression,head/regression/branch_2/weight_mean,0.24673444529374441
