epoch,task,component,gradient_l2
5,classification,classification/macro_f1_surrogate_weighted,0.18606682891951418
5,classification,classification/nll_surrogate_weighted,0.08992862207798295
5,classification,classification_separation_weighted,1.277921378921145
5,classification,primary,0.7986940428207719
5,classification,routing_weighted,0.3050543337445811
5,regression,confidence_weighted,0.02464450734299532
5,regression,primary,1.4739983800293948
5,regression,regression/bias_weighted,0.0
5,regression,regression/huber_weighted,0.0
5,regression,regression/log_rmse_weighted,0.0
5,regression,regression/mae_weighted,1.4739983800293948
5,regression,regression/median_ae_weighted,0.0
5,regression,regression/quantile_weighted,0.0
5,regression,regression/r2_weighted,0.0
5,regression,regression/relative_mae_weighted,0.0
5,regression,regression/rmse_weighted,0.0
5,regression,regression_gate_aux_weighted,0.008464906560951604
5,regression,routing_weighted,0.08670404530019718
6,classification,classification/accuracy_surrogate_weighted,0.5611233637386326
6,classification,classification/balanced_accuracy_surrogate_weighted,0.49411764968482774
6,classification,classification/brier_surrogate_weighted,0.3242669710889118
6,classification,classification/macro_f1_surrogate_weighted,0.4226654678034534
6,classification,classification/nll_surrogate_weighted,0.11038131878975885
6,classification,classification_separation_weighted,1.5258008279990398
6,classification,primary,1.7873025914318794
6,classification,routing_weighted,0.17979773822721448
6,regression,confidence_weighted,0.039760330742022
6,regression,primary,1.364139707957248
6,regression,regression/bias_weighted,0.0
6,regression,regression/huber_weighted,0.0
6,regression,regression/log_rmse_weighted,0.0
6,regression,regression/mae_weighted,1.364139707957248
6,regression,regression/median_ae_weighted,0.0
6,regression,regression/quantile_weighted,0.0
6,regression,regression/r2_weighted,0.0
6,regression,regression/relative_mae_weighted,0.0
6,regression,regression/rmse_weighted,0.0
6,regression,regression_gate_aux_weighted,0.009800656698686757
6,regression,routing_weighted,0.13966780974995607
7,classification,classification/accuracy_surrogate_weighted,0.6789795098801785
7,classification,classification/balanced_accuracy_surrogate_weighted,0.6631087105312162
7,classification,classification/brier_surrogate_weighted,0.3547136272929882
7,classification,classification/macro_f1_surrogate_weighted,0.6051465050510408
7,classification,classification/nll_surrogate_weighted,0.18214296567856358
7,classification,classification_separation_weighted,2.8391693635409267
7,classification,primary,2.363111540255068
7,classification,routing_weighted,0.06389227601840701
7,regression,confidence_weighted,0.05298365141002673
7,regression,primary,2.184148777634688
7,regression,regression/bias_weighted,0.0
7,regression,regression/huber_weighted,0.0
7,regression,regression/log_rmse_weighted,0.0
7,regression,regression/mae_weighted,2.184148777634688
7,regression,regression/median_ae_weighted,0.0
7,regression,regression/quantile_weighted,0.0
7,regression,regression/r2_weighted,0.0
7,regression,regression/relative_mae_weighted,0.0
7,regression,regression/rmse_weighted,0.0
7,regression,regression_gate_aux_weighted,0.016956060893069426
7,regression,routing_weighted,0.15385167422814666
8,regression,confidence_weighted,0.05424479996443068
8,regression,primary,1.9530954406454557
8,regression,regression/bias_weighted,0.0
8,regression,regression/huber_weighted,0.0
8,regression,regression/log_rmse_weighted,0.0
8,regression,regression/mae_weighted,1.9530954406454557
8,regression,regression/median_ae_weighted,0.0
8,regression,regression/quantile_weighted,0.0
8,regression,regression/r2_weighted,0.0
8,regression,regression/relative_mae_weighted,0.0
8,regression,regression/rmse_weighted,0.0
8,regression,regression_gate_aux_weighted,0.00937072749487713
8,regression,routing_weighted,0.11621252751280231
9,classification,classification/accuracy_surrogate_weighted,0.506248720949043
9,classification,classification/balanced_accuracy_surrogate_weighted,0.48551726675651485
9,classification,classification/brier_surrogate_weighted,0.4031980823498166
9,classification,classification/macro_f1_surrogate_weighted,0.48277432931310593
9,classification,classification/nll_surrogate_weighted,0.1464046293844708
9,classification,classification_separation_weighted,1.4344540413498696
9,classification,primary,1.925798370372162
9,classification,routing_weighted,0.2513059102978667
9,regression,confidence_weighted,0.012303659583317812
9,regression,primary,0.6157000311046219
9,regression,regression/bias_weighted,0.0
9,regression,regression/huber_weighted,0.0
9,regression,regression/log_rmse_weighted,0.0
9,regression,regression/mae_weighted,0.6157000311046219
9,regression,regression/median_ae_weighted,0.0
9,regression,regression/quantile_weighted,0.0
9,regression,regression/r2_weighted,0.0
9,regression,regression/relative_mae_weighted,0.0
9,regression,regression/rmse_weighted,0.0
9,regression,regression_gate_aux_weighted,0.005636779340400952
9,regression,routing_weighted,0.06532579685908405
10,regression,confidence_weighted,0.01855362367200712
10,regression,primary,0.8187151570880021
10,regression,regression/bias_weighted,0.0
10,regression,regression/huber_weighted,0.0
10,regression,regression/log_rmse_weighted,0.0
10,regression,regression/mae_weighted,0.8187151570880021
10,regression,regression/median_ae_weighted,0.0
10,regression,regression/quantile_weighted,0.0
10,regression,regression/r2_weighted,0.0
10,regression,regression/relative_mae_weighted,0.0
10,regression,regression/rmse_weighted,0.0
10,regression,regression_gate_aux_weighted,0.008698352414472857
10,regression,routing_weighted,0.06172492033737883
11,classification,classification/accuracy_surrogate_weighted,0.6794055582554506
11,classification,classification/balanced_accuracy_surrogate_weighted,0.5908143939574915
11,classification,classification/brier_surrogate_weighted,0.5068263081469182
11,classification,classification/macro_f1_surrogate_weighted,0.419814265454341
11,classification,classification/nll_surrogate_weighted,0.164980461239383
11,classification,classification_separation_weighted,1.9935818813910577
11,classification,primary,2.185910523328957
11,classification,routing_weighted,0.1843260101353259
11,regression,confidence_weighted,0.009614083746621557
11,regression,primary,1.239239297830011
11,regression,regression/bias_weighted,0.0
11,regression,regression/huber_weighted,0.0
11,regression,regression/log_rmse_weighted,0.0
11,regression,regression/mae_weighted,1.239239297830011
11,regression,regression/median_ae_weighted,0.0
11,regression,regression/quantile_weighted,0.0
11,regression,regression/r2_weighted,0.0
11,regression,regression/relative_mae_weighted,0.0
11,regression,regression/rmse_weighted,0.0
11,regression,regression_gate_aux_weighted,0.01056066971536943
11,regression,routing_weighted,0.010876595999936256
12,classification,classification/accuracy_surrogate_weighted,0.21071629359732513
12,classification,classification/balanced_accuracy_surrogate_weighted,0.21071629359732513
12,classification,classification/brier_surrogate_weighted,0.1865170837650376
12,classification,classification/macro_f1_surrogate_weighted,0.21998362775274471
12,classification,classification/nll_surrogate_weighted,0.08025239140228414
12,classification,classification_separation_weighted,1.8448831176984866
12,classification,primary,0.7667931180867579
12,classification,routing_weighted,0.4494106546245415
12,regression,confidence_weighted,0.07311798610203857
12,regression,primary,1.9458955958336228
12,regression,regression/bias_weighted,0.0
12,regression,regression/huber_weighted,0.0
12,regression,regression/log_rmse_weighted,0.0
12,regression,regression/mae_weighted,1.9458955958336228
12,regression,regression/median_ae_weighted,0.0
12,regression,regression/quantile_weighted,0.0
12,regression,regression/r2_weighted,0.0
12,regression,regression/relative_mae_weighted,0.0
12,regression,regression/rmse_weighted,0.0
12,regression,regression_gate_aux_weighted,0.009357153159050221
12,regression,routing_weighted,0.12140135660268003
13,regression,confidence_weighted,0.013440654087715312
13,regression,primary,0.9654639473320206
13,regression,regression/bias_weighted,0.0
13,regression,regression/huber_weighted,0.0
13,regression,regression/log_rmse_weighted,0.0
13,regression,regression/mae_weighted,0.9654639473320206
13,regression,regression/median_ae_weighted,0.0
13,regression,regression/quantile_weighted,0.0
13,regression,regression/r2_weighted,0.0
13,regression,regression/relative_mae_weighted,0.0
13,regression,regression/rmse_weighted,0.0
13,regression,regression_gate_aux_weighted,0.005275262104250858
13,regression,routing_weighted,0.07795045798520035
14,classification,classification/accuracy_surrogate_weighted,0.4697709932034003
14,classification,classification/balanced_accuracy_surrogate_weighted,0.40360139240373943
14,classification,classification/brier_surrogate_weighted,0.3371827704045466
14,classification,classification/macro_f1_surrogate_weighted,0.36124323305382233
14,classification,classification/nll_surrogate_weighted,0.12031633875811279
14,classification,classification_separation_weighted,1.8721409703645784
14,classification,primary,1.5049857607158088
14,classification,routing_weighted,0.22404513165140272
14,regression,confidence_weighted,0.004469187678020397
14,regression,primary,0.8082669472430263
14,regression,regression/bias_weighted,0.0
14,regression,regression/huber_weighted,0.0
14,regression,regression/log_rmse_weighted,0.0
14,regression,regression/mae_weighted,0.8082669472430263
14,regression,regression/median_ae_weighted,0.0
14,regression,regression/quantile_weighted,0.0
14,regression,regression/r2_weighted,0.0
14,regression,regression/relative_mae_weighted,0.0
14,regression,regression/rmse_weighted,0.0
14,regression,regression_gate_aux_weighted,0.0073712596685340795
14,regression,routing_weighted,0.05222749601897929
15,classification,classification/accuracy_surrogate_weighted,0.7174506474592447
15,classification,classification/balanced_accuracy_surrogate_weighted,0.6684637146960851
15,classification,classification/brier_surrogate_weighted,0.38159716471932986
15,classification,classification/macro_f1_surrogate_weighted,0.656161193613419
15,classification,classification/nll_surrogate_weighted,0.11714681062765471
15,classification,classification_separation_weighted,2.7104054587834736
15,classification,primary,2.375496755042781
15,classification,routing_weighted,0.20918768503268093
15,regression,confidence_weighted,0.04848681583211103
15,regression,primary,1.4997338498159898
15,regression,regression/bias_weighted,0.0
15,regression,regression/huber_weighted,0.0
15,regression,regression/log_rmse_weighted,0.0
15,regression,regression/mae_weighted,1.4997338498159898
15,regression,regression/median_ae_weighted,0.0
15,regression,regression/quantile_weighted,0.0
15,regression,regression/r2_weighted,0.0
15,regression,regression/relative_mae_weighted,0.0
15,regression,regression/rmse_weighted,0.0
15,regression,regression_gate_aux_weighted,0.017509390108762152
15,regression,routing_weighted,0.10662791130308513
16,classification,classification/accuracy_surrogate_weighted,0.6592394822264875
16,classification,classification/balanced_accuracy_surrogate_weighted,0.6805610210932855
16,classification,classification/brier_surrogate_weighted,0.3051188553600592
16,classification,classification/macro_f1_surrogate_weighted,0.5616561287942692
16,classification,classification/nll_surrogate_weighted,0.0834909571993667
16,classification,classification_separation_weighted,3.019311560005138
16,classification,primary,2.1762700143769393
16,classification,routing_weighted,0.45303435592438135
16,regression,confidence_weighted,0.030780283690527828
16,regression,primary,0.776493236636881
16,regression,regression/bias_weighted,0.0
16,regression,regression/huber_weighted,0.0
16,regression,regression/log_rmse_weighted,0.0
16,regression,regression/mae_weighted,0.776493236636881
16,regression,regression/median_ae_weighted,0.0
16,regression,regression/quantile_weighted,0.0
16,regression,regression/r2_weighted,0.0
16,regression,regression/relative_mae_weighted,0.0
16,regression,regression/rmse_weighted,0.0
16,regression,regression_gate_aux_weighted,0.006008901051766491
16,regression,routing_weighted,0.033263922174284886
17,classification,classification/accuracy_surrogate_weighted,0.9319272577051764
17,classification,classification/balanced_accuracy_surrogate_weighted,0.7540853180810982
17,classification,classification/brier_surrogate_weighted,0.589862795736834
17,classification,classification/macro_f1_surrogate_weighted,0.7117714895756349
17,classification,classification/nll_surrogate_weighted,0.17806909160219195
17,classification,classification_separation_weighted,2.797310968918616
17,classification,primary,3.0342168935106395
17,classification,routing_weighted,0.24923765654882077
17,regression,confidence_weighted,0.019077072973419883
17,regression,primary,0.7916144601005679
17,regression,regression/bias_weighted,0.0
17,regression,regression/huber_weighted,0.0
17,regression,regression/log_rmse_weighted,0.0
17,regression,regression/mae_weighted,0.7916144601005679
17,regression,regression/median_ae_weighted,0.0
17,regression,regression/quantile_weighted,0.0
17,regression,regression/r2_weighted,0.0
17,regression,regression/relative_mae_weighted,0.0
17,regression,regression/rmse_weighted,0.0
17,regression,regression_gate_aux_weighted,0.01063649607653239
17,regression,routing_weighted,0.0913482309666241
18,regression,confidence_weighted,0.011262109278665432
18,regression,primary,0.8758990913771418
18,regression,regression/bias_weighted,0.0
18,regression,regression/huber_weighted,0.0
18,regression,regression/log_rmse_weighted,0.0
18,regression,regression/mae_weighted,0.8758990913771418
18,regression,regression/median_ae_weighted,0.0
18,regression,regression/quantile_weighted,0.0
18,regression,regression/r2_weighted,0.0
18,regression,regression/relative_mae_weighted,0.0
18,regression,regression/rmse_weighted,0.0
18,regression,regression_gate_aux_weighted,0.008151916590387873
18,regression,routing_weighted,0.06702085307485335
19,regression,confidence_weighted,0.010399380454905247
19,regression,primary,0.8926779448070934
19,regression,regression/bias_weighted,0.0
19,regression,regression/huber_weighted,0.0
19,regression,regression/log_rmse_weighted,0.0
19,regression,regression/mae_weighted,0.8926779448070934
19,regression,regression/median_ae_weighted,0.0
19,regression,regression/quantile_weighted,0.0
19,regression,regression/r2_weighted,0.0
19,regression,regression/relative_mae_weighted,0.0
19,regression,regression/rmse_weighted,0.0
19,regression,regression_gate_aux_weighted,0.0077480924538025665
19,regression,routing_weighted,0.05745104924210879
20,classification,classification/accuracy_surrogate_weighted,0.6507811034168294
20,classification,classification/balanced_accuracy_surrogate_weighted,0.6087872076119563
20,classification,classification/brier_surrogate_weighted,0.4227033186834255
20,classification,classification/macro_f1_surrogate_weighted,0.5094979889722562
20,classification,classification/nll_surrogate_weighted,0.10760025271471421
20,classification,classification_separation_weighted,1.8381953764116945
20,classification,primary,2.1653007528410217
20,classification,routing_weighted,0.2573538877737651
20,regression,confidence_weighted,0.0030731857127872055
20,regression,primary,0.9841903933973333
20,regression,regression/bias_weighted,0.0
20,regression,regression/huber_weighted,0.0
20,regression,regression/log_rmse_weighted,0.0
20,regression,regression/mae_weighted,0.9841903933973333
20,regression,regression/median_ae_weighted,0.0
20,regression,regression/quantile_weighted,0.0
20,regression,regression/r2_weighted,0.0
20,regression,regression/relative_mae_weighted,0.0
20,regression,regression/rmse_weighted,0.0
20,regression,regression_gate_aux_weighted,0.012231967024924434
20,regression,routing_weighted,0.04643917129764151
