epoch,phase,task,metric,mean
3,train,classification,loss/classification/macro_f1_surrogate_weighted,0.20936138562617762
3,train,classification,loss/classification/nll_surrogate_weighted,0.03144130641894956
3,train,classification,loss/classification/brier_surrogate_weighted,0.09820155741706971
3,train,regression,loss/total,2.023929101023181
3,train,regression,loss/primary,1.090218049287796
3,train,regression,loss/confidence_weighted,0.17298679341529977
3,train,regression,loss/routing_weighted,0.6925602974562809
3,train,regression,loss/regression_gate_aux_weighted,0.06816396764640151
3,train,regression,loss/regression/mae_weighted,1.090218049287796
3,train,regression,loss/regression/rmse_weighted,0.0
3,train,regression,loss/regression/huber_weighted,0.0
3,train,regression,loss/regression/log_rmse_weighted,0.0
3,train,regression,loss/regression/relative_mae_weighted,0.0
3,train,regression,loss/regression/bias_weighted,0.0
3,train,regression,loss/regression/median_ae_weighted,0.0
3,train,regression,loss/regression/quantile_weighted,0.0
3,train,regression,loss/regression/r2_weighted,0.0
3,validation,classification,loss/total,2.087228211489591
3,validation,classification,loss/primary,0.7337520095435056
3,validation,classification,loss/routing_weighted,0.6802455403588035
3,validation,classification,loss/classification_separation_weighted,0.6732306670058857
3,validation,classification,loss/classification/accuracy_surrogate_weighted,0.19756696508689361
3,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.19816206327893518
3,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.20224251530387186
3,validation,classification,loss/classification/nll_surrogate_weighted,0.032791236584836785
3,validation,classification,loss/classification/brier_surrogate_weighted,0.10298922962763092
3,validation,regression,loss/total,1.8457373055544766
3,validation,regression,loss/primary,0.9136209108612754
3,validation,regression,loss/confidence_weighted,0.17248714512044733
3,validation,regression,loss/routing_weighted,0.6915601654486223
3,validation,regression,loss/regression_gate_aux_weighted,0.06806910241192038
3,validation,regression,loss/regression/mae_weighted,0.9136209108612754
3,validation,regression,loss/regression/rmse_weighted,0.0
3,validation,regression,loss/regression/huber_weighted,0.0
3,validation,regression,loss/regression/log_rmse_weighted,0.0
3,validation,regression,loss/regression/relative_mae_weighted,0.0
3,validation,regression,loss/regression/bias_weighted,0.0
3,validation,regression,loss/regression/median_ae_weighted,0.0
3,validation,regression,loss/regression/quantile_weighted,0.0
3,validation,regression,loss/regression/r2_weighted,0.0
4,train,classification,loss/total,2.088780571432675
4,train,classification,loss/primary,0.7296732742022844
4,train,classification,loss/routing_weighted,0.6816803661047244
4,train,classification,loss/classification_separation_weighted,0.6774269246977139
4,train,classification,loss/classification/accuracy_surrogate_weighted,0.19272033690042745
4,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.20152149437104955
4,train,classification,loss/classification/macro_f1_surrogate_weighted,0.20808540235937031
4,train,classification,loss/classification/nll_surrogate_weighted,0.030256041471718575
4,train,classification,loss/classification/brier_surrogate_weighted,0.09708999786404224
4,train,regression,loss/total,1.908082177849854
4,train,regression,loss/primary,0.9765894911727127
4,train,regression,loss/confidence_weighted,0.1723345113652093
4,train,regression,loss/routing_weighted,0.6914554477548923
4,train,regression,loss/regression_gate_aux_weighted,0.06770272634061826
4,train,regression,loss/regression/mae_weighted,0.9765894911727127
4,train,regression,loss/regression/rmse_weighted,0.0
4,train,regression,loss/regression/huber_weighted,0.0
4,train,regression,loss/regression/log_rmse_weighted,0.0
4,train,regression,loss/regression/relative_mae_weighted,0.0
4,train,regression,loss/regression/bias_weighted,0.0
4,train,regression,loss/regression/median_ae_weighted,0.0
4,train,regression,loss/regression/quantile_weighted,0.0
4,train,regression,loss/regression/r2_weighted,0.0
4,validation,classification,loss/total,2.040684396570379
4,validation,classification,loss/primary,0.7157007239081643
4,validation,classification,loss/routing_weighted,0.6771620999683033
4,validation,classification,loss/classification_separation_weighted,0.6478215564380992
4,validation,classification,loss/classification/accuracy_surrogate_weighted,0.1913620965047316
4,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.19233364002271133
4,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.19710824435407465
4,validation,classification,loss/classification/nll_surrogate_weighted,0.03199393344535069
4,validation,classification,loss/classification/brier_surrogate_weighted,0.10290280526334589
4,validation,regression,loss/total,1.833621859550476
4,validation,regression,loss/primary,0.9040378142486919
4,validation,regression,loss/confidence_weighted,0.17181223901835355
4,validation,regression,loss/routing_weighted,0.6902725588191639
4,validation,regression,loss/regression_gate_aux_weighted,0.06749925965612585
4,validation,regression,loss/regression/mae_weighted,0.9040378142486919
4,validation,regression,loss/regression/rmse_weighted,0.0
4,validation,regression,loss/regression/huber_weighted,0.0
4,validation,regression,loss/regression/log_rmse_weighted,0.0
4,validation,regression,loss/regression/relative_mae_weighted,0.0
4,validation,regression,loss/regression/bias_weighted,0.0
4,validation,regression,loss/regression/median_ae_weighted,0.0
4,validation,regression,loss/regression/quantile_weighted,0.0
4,validation,regression,loss/regression/r2_weighted,0.0
5,train,classification,loss/total,1.9965097393308366
5,train,classification,loss/primary,0.6812539183769096
5,train,classification,loss/routing_weighted,0.6848345869252471
5,train,classification,loss/classification_separation_weighted,0.6304212256150992
5,train,classification,loss/classification/accuracy_surrogate_weighted,0.17733702780742225
5,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.18829009980976988
5,train,classification,loss/classification/macro_f1_surrogate_weighted,0.19895370056231818
5,train,classification,loss/classification/nll_surrogate_weighted,0.027993324307762846
5,train,classification,loss/classification/brier_surrogate_weighted,0.08867975767879259
5,train,regression,loss/total,1.8356148635639864
5,train,regression,loss/primary,0.9065585635066812
5,train,regression,loss/confidence_weighted,0.17177541680585326
5,train,regression,loss/routing_weighted,0.690403259267994
5,train,regression,loss/regression_gate_aux_weighted,0.0668776345993179
5,train,regression,loss/regression/mae_weighted,0.9065585635066812
5,train,regression,loss/regression/rmse_weighted,0.0
5,train,regression,loss/regression/huber_weighted,0.0
5,train,regression,loss/regression/log_rmse_weighted,0.0
5,train,regression,loss/regression/relative_mae_weighted,0.0
5,train,regression,loss/regression/bias_weighted,0.0
5,train,regression,loss/regression/median_ae_weighted,0.0
5,train,regression,loss/regression/quantile_weighted,0.0
5,train,regression,loss/regression/r2_weighted,0.0
5,validation,classification,loss/total,1.9937569553201848
5,validation,classification,loss/primary,0.6988252889026295
5,validation,classification,loss/routing_weighted,0.6757546988400546
5,validation,classification,loss/classification_separation_weighted,0.6191769621588967
5,validation,classification,loss/classification/accuracy_surrogate_weighted,0.18660472401163794
5,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.18738304484974255
5,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.19225171479311856
5,validation,classification,loss/classification/nll_surrogate_weighted,0.031732157211412086
5,validation,classification,loss/classification/brier_surrogate_weighted,0.10085363211956891
5,validation,regression,loss/total,1.8405250852758235
5,validation,regression,loss/primary,0.9132417846809734
5,validation,regression,loss/confidence_weighted,0.17132494937289844
5,validation,regression,loss/routing_weighted,0.6890815821560946
5,validation,regression,loss/regression_gate_aux_weighted,0.06687671691179276
5,validation,regression,loss/regression/mae_weighted,0.9132417846809734
5,validation,regression,loss/regression/rmse_weighted,0.0
5,validation,regression,loss/regression/huber_weighted,0.0
5,validation,regression,loss/regression/log_rmse_weighted,0.0
5,validation,regression,loss/regression/relative_mae_weighted,0.0
5,validation,regression,loss/regression/bias_weighted,0.0
5,validation,regression,loss/regression/median_ae_weighted,0.0
5,validation,regression,loss/regression/quantile_weighted,0.0
5,validation,regression,loss/regression/r2_weighted,0.0
6,train,classification,loss/total,1.9960852527036899
6,train,classification,loss/primary,0.6848705784394974
6,train,classification,loss/routing_weighted,0.6812556600425301
6,train,classification,loss/classification_separation_weighted,0.629959017492649
6,train,classification,loss/classification/accuracy_surrogate_weighted,0.179029778168514
6,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.18803377147400524
6,train,classification,loss/classification/macro_f1_surrogate_weighted,0.19723673414711546
6,train,classification,loss/classification/nll_surrogate_weighted,0.028366393568675694
6,train,classification,loss/classification/brier_surrogate_weighted,0.09220390212040667
6,train,regression,loss/total,1.9451325097504784
6,train,regression,loss/primary,1.0175211333176668
6,train,regression,loss/confidence_weighted,0.1717830900760258
6,train,regression,loss/routing_weighted,0.689831027213265
6,train,regression,loss/regression_gate_aux_weighted,0.06599725289818119
6,train,regression,loss/regression/mae_weighted,1.0175211333176668
6,train,regression,loss/regression/rmse_weighted,0.0
6,train,regression,loss/regression/huber_weighted,0.0
6,train,regression,loss/regression/log_rmse_weighted,0.0
6,train,regression,loss/regression/relative_mae_weighted,0.0
6,train,regression,loss/regression/bias_weighted,0.0
6,train,regression,loss/regression/median_ae_weighted,0.0
6,train,regression,loss/regression/quantile_weighted,0.0
6,train,regression,loss/regression/r2_weighted,0.0
6,validation,classification,loss/total,1.9503060362555764
6,validation,classification,loss/primary,0.6794273148883473
