task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,prefix_attention_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.723076923076923,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.35504994450610433,0.36813511845416136,0.6,0.9038461538461539,0.4,1.0,0.9632352941176471,3.2885396821189974,0.39595241519118723,0.4004959370233664,0.27935349384765706,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9038461538461539,2.2451923076923075,2.639423076923077,0.805505279034691,0.7836538461538461,0.3735294117647059,0.303921568627451,0.3609944711637275,0.3268081993245423,0.5,0.9134615384615384,0.5,1.0,0.7470588235294118,3.0915050730178586,0.42982534758613566,0.3193791043068254,0.2772395044521451,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9038461538461539,9.427884615384615,2.639423076923077,0.878885322784527,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3559536541889483,0.36850918857321185,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7933333333333333,2.8382688024924425,0.29405199248264774,0.19116063612688486,0.16154363514855746,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9519230769230769,35.69230769230769,2.831730769230769,0.9380934785399556,0.8846153846153846,0.3911357466063349,0.3234841628959277,0.35750552583528206,0.37324147748010805,0.6,0.9519230769230769,0.5470588235294118,0.7815126050420168,0.6567948717948718,1.8622308789303526,0.3049169900624152,0.2866824275814721,0.097083385124107,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9711538461538461,69.79326923076923,2.889423076923077,0.9587626787297473,0.9038461538461539,0.4892533936651583,0.43250377073906476,0.42616085668717246,0.45136739192001285,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.556076276664512,1.3168835679275797,0.24946943670255511,0.2623665434001829,0.043717150660522,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,1,natural,1,3,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.75,0.75,1.7644230769230769,0.5999999999999999,0.7403846153846154,0.3,0.2222222222222222,0.2315990057995029,0.2585570368582976,0.7,0.7403846153846154,0.3,1.0,1.0,7.4863088270382,0.5524659073840461,0.3389056960392944,0.4908044472170496,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,1,natural,4,13,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9038461538461539,2.1490384615384617,2.610576923076923,0.7869648451096416,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3565689710890695,0.3686960157197207,0.6,0.9038461538461539,0.4,1.0,0.9632352941176471,3.1812582930849014,0.35365843925896995,0.3325744585934598,0.27810366298143036,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,1,natural,16,61,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9711538461538461,8.0625,2.875,0.9205778962421133,0.875,0.5247737556561086,0.4719708396178985,0.4762025072324011,0.48613940090352437,0.4,0.9711538461538461,0.721681749622926,0.9021021870286576,0.7324249411302983,1.6269308492893766,0.3907533660434709,0.4088940708661534,0.1258844020862902,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,1,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9807692307692307,34.04807692307692,2.923076923076923,0.9583198973491307,0.8942307692307693,0.60784012066365,0.5642668007373889,0.6252282410225198,0.5912624915537537,0.3,0.9807692307692307,0.8666666666666668,0.9629629629629629,0.6938964303670185,1.1331144867129337,0.2638058231542767,0.2719564779299508,0.03188676359724562,,,,,,,,,,,,,
classification,prefix_attention_screen,main,billing,1,natural,128,500,fm_structured_mix,balanced,1.0,20,208,3,0.5,1.0,0.25,0.9807692307692307,69.35576923076923,2.9423076923076925,0.9657567465111472,0.9086538461538461,0.6616862745098039,0.6240958605664487,0.7254340729264649,0.6598873246645681,0.2,0.9807692307692307,0.8166666666666668,0.9074074074074073,0.809281045751634,1.0453037925875075,0.22884644189275713,0.2571897495002208,0.026518210370774422,,,,,,,,,,,,,
