task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,example_selector_knn_reference,foundation_knn_reference,billing,0,natural,1,4,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.2403846153846154,0.1,0.0,0.02403846153846154,0.03875968992248062,0.9,0.9038461538461539,0.4,1.0,0.25,3.909825779851492,0.7980769230769231,0.009615384615384609,0.7732998051032289,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,0,natural,4,15,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.2403846153846154,0.1,0.0,0.02403846153846154,0.03875968992248062,0.9,0.9134615384615384,0.5,1.0,0.2,3.725151689428884,0.7958119709535096,0.02628209499212411,0.7732998051032289,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,0,natural,16,59,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.8413461538461539,0.36889140271493215,0.2987682252388135,0.3462388801674516,0.3540716379330241,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7748076923076923,3.8541922296067876,0.38961896731200424,0.18181124429863232,0.20985419582128256,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,0,natural,64,255,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.8365384615384616,0.3679095022624434,0.2976772247360482,0.3407610323427803,0.35177604926268025,0.6,0.9519230769230769,0.5470588235294118,0.7815126050420168,0.6174902874902874,2.129627846473801,0.23408722153347838,0.060765713095091906,0.03809254479212757,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,0,natural,128,514,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.8894230769230769,0.39219457013574666,0.32466063348416296,0.3564366410291707,0.37291632646975714,0.6,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5602779573367809,1.9734743571055733,0.2075418889783337,0.05666418344928667,0.042756409003873015,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,1,natural,1,3,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.2403846153846154,0.1,0.0,0.02403846153846154,0.03875968992248062,0.9,0.7403846153846154,0.3,1.0,0.3333333333333333,7.986833722869235,0.8397436103759716,0.09294875768514779,0.7732998051032289,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,1,natural,4,13,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.2403846153846154,0.1,0.0,0.02403846153846154,0.03875968992248062,0.9,0.9038461538461539,0.4,1.0,0.25,3.948757601512261,0.8091715917255762,0.0673076739678016,0.7732998051032289,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,1,natural,16,61,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.8365384615384616,0.36696832579185523,0.2966314731020614,0.34528627240369836,0.35242850221221844,0.6,0.9711538461538461,0.7294871794871794,0.9118589743589745,0.46322963800904976,1.8257207124228616,0.3917789695250035,0.21358496781725145,0.13198969130350519,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,1,natural,64,255,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.8461538461538461,0.3718325791855204,0.30203619909502266,0.3465680169950919,0.35621749175034134,0.6,0.9807692307692307,0.8666666666666668,0.9629629629629629,0.41314731020613377,1.1708451759200182,0.22240594425064394,0.033196318178222724,0.035119305378218495,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,billing,1,natural,128,500,foundation_knn,balanced,1.0,20,208,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.8509615384615384,0.46975565610859726,0.4108396178984414,0.39025620328617,0.4156672465928214,0.5,0.9807692307692307,0.8166666666666668,0.9074074074074073,0.5219507290095525,1.228671495788904,0.19741119810487848,0.05550923176969479,0.028296022506601928,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,0,natural,1,2,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.3448275862068966,0.14285714285714285,0.0,0.04926108374384237,0.07326007326007325,0.8571428571428571,0.7034482758620689,0.2857142857142857,1.0,0.5,8.681620140703737,0.7965517241379311,0.15517241379310343,0.6416386324014131,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,0,natural,4,9,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.3448275862068966,0.14285714285714285,0.0,0.04926108374384237,0.07326007326007325,0.8571428571428571,0.7103448275862069,0.42857142857142855,1.0,0.3333333333333333,8.589068867767608,0.7805874980424731,0.09961689135123941,0.6416386324014131,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,0,natural,16,39,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6689655172413793,0.27197802197802196,0.1506410256410256,0.20161198450672133,0.22942971581155827,0.7142857142857143,0.9724137931034482,0.6984126984126985,0.9777777777777779,0.38076923076923075,1.6258928799662593,0.4951785924312833,0.05067612919314153,0.2030619606910977,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,0,natural,64,175,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6689655172413793,0.2771672771672772,0.1566951566951567,0.2731538147694818,0.24303515798842903,0.5714285714285714,0.9793103448275862,0.8261904761904761,0.9638888888888889,0.3252136752136752,1.8386355998809332,0.4578171036831486,0.04289067921967339,0.19116825935105689,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,0,natural,128,329,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6827586206896552,0.318986568986569,0.2054843304843305,0.2703497875122589,0.29209968887114174,0.5714285714285714,1.0,0.9655067155067155,0.9655067155067155,0.3393357342937175,1.472994218835788,0.45157577226195966,0.08782747881165866,0.19619978059120066,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,1,natural,1,3,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.3448275862068966,0.14285714285714285,0.0,0.04926108374384237,0.07326007326007325,0.8571428571428571,0.8275862068965517,0.42857142857142855,1.0,0.3333333333333333,5.6731655100835034,0.7816091988278535,0.011494242939455779,0.6416386324014131,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,1,natural,4,13,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.3448275862068966,0.14285714285714285,0.0,0.04926108374384237,0.07326007326007325,0.8571428571428571,0.9862068965517241,0.7142857142857143,1.0,0.2,1.806684657984414,0.7501326255994389,0.037135267052157195,0.6416386324014131,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,1,natural,16,44,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6344827586206897,0.25824175824175827,0.13461538461538464,0.1865494165145733,0.2159744891220258,0.7142857142857143,0.9862068965517241,0.6984126984126985,0.9777777777777779,0.36153846153846153,1.314116985148867,0.5019473386697941,0.07137797495414468,0.22256096452860452,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,1,natural,64,185,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.696551724137931,0.3183882783882784,0.20478632478632477,0.32661573586231124,0.30265451397421017,0.42857142857142855,1.0,0.6825396825396826,0.6825396825396826,0.4647912087912087,1.5121528373876187,0.45981298385514946,0.07701231385099477,0.20943548954337982,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,helpdesk,1,natural,128,348,foundation_knn,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6896551724137931,0.31643467643467643,0.2025071225071225,0.27360567514677103,0.2914704296813065,0.5714285714285714,1.0,0.8234432234432234,0.8234432234432234,0.38490196078431377,1.8118164744474887,0.44609591750887395,0.08362731789720468,0.20557963486557762,,,,,,,,,,,,,
classification,example_selector_knn_reference,foundation_knn_reference,receipt,0,natural,1,4,foundation_knn,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.20491803278688525,0.05263157894736842,0.0,0.010785159620362382,0.01790189760114572,0.9473684210526315,0.7950819672131147,0.21052631578947367,1.0,0.25,6.764312138744616,0.8524590163934426,0.04508196721311475,0.7809056933601821,,,,,,,,,,,,,
