task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,prefix_attention_confirmation,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,0.8605769230769231,0.3776018099547511,0.30844645550527905,0.35081095331214246,0.361358454759927,0.6,0.9038461538461539,0.4,1.0,0.9440045248868778,3.1431167393800488,0.3143438069558155,0.23181233164378354,0.2545579247745871,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,1,4,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1100.941764961654,1811.5120851909803,891.3474635381117,0.8631090984162387,-0.0062179635331340855,0.14658387508411785,-0.0062179635331340855,0.16550875763313944,0.09615384615384616,448.77946442824145,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,0,natural,2,7,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,1.1971153846153846,2.610576923076923,0.48124999999999996,0.8653846153846154,0.37952488687782804,0.3105832076420312,0.3524929620097743,0.36340504239385824,0.6,0.9038461538461539,0.4,1.0,0.9488122171945701,3.099890223080799,0.3036563852163087,0.2512684407861271,0.26549940479878037,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,2,7,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,921.4670136905265,1898.937147459364,414.68820773366616,0.7224056609701202,0.1578149803310126,0.10539731139980879,0.1578149803310127,0.083018671697207,0.7019230769230769,1234.456761433528,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,0.7884615384615384,0.3764705882352941,0.30718954248366015,0.36228674169512853,0.3308156802157442,0.5,0.9134615384615384,0.5,1.0,0.7529411764705882,2.971141815252414,0.3672042965626069,0.23561680223798523,0.27547395637377403,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,4,15,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,871.6221371507575,1864.4638918035162,288.6198218730839,0.6833286018375626,0.20337125929201094,0.12163790537406682,0.20337125929201105,0.11601017555633097,0.75,1210.36144726093,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,0,natural,8,28,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,4.375,2.639423076923077,0.5983347534818122,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3559536541889483,0.36850918857321185,0.6,0.9134615384615384,0.5,1.0,0.7705882352941177,2.903685162198116,0.31745064771773845,0.272220071678353,0.2420703642035274,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,8,28,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,874.5953680217746,1856.7099675115028,330.66785581181955,0.6856595358598143,0.20065384188869084,0.12529083381781136,0.20065384188869095,0.12334755248248608,0.7596153846153846,1236.6485575162446,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3559536541889483,0.36850918857321185,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7933333333333333,2.7707952910444713,0.2584876731184524,0.1381110641042573,0.143660364624773,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,16,59,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,840.9896560516024,1722.2325208169418,364.2860454459686,0.6593135503741775,0.23136815588593074,0.18864410779531016,0.23136815588593085,0.24573686240842818,0.9038461538461539,3215.718863267165,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,0,natural,32,118,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,19.528846153846153,2.639423076923077,0.6584032737456753,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3559536541889483,0.36850918857321185,0.6,0.9134615384615384,0.47183257918552035,0.9436651583710407,0.8,2.7420297077420597,0.24897578797212266,0.15864640670632352,0.20180470456683605,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,32,118,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,807.8408335258405,1679.928784451788,387.5781192359955,0.63332575407619,0.2616648906969271,0.20857369648166246,0.2616648906969271,0.2823361759366715,0.9038461538461539,2896.385045565092,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,0.8846153846153846,0.3911357466063349,0.3234841628959277,0.35488455809334657,0.37166857971846257,0.6,0.9519230769230769,0.5637254901960784,0.8053221288515406,0.6567948717948718,1.78099157783509,0.25463679263585176,0.20378243433354432,0.07241218960021062,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,64,255,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1004.8112391985038,1795.2982286353536,578.487644346767,0.7877453198201916,0.08164159902069046,0.1542223373084458,0.08164159902069046,0.1803800578557151,0.9519230769230769,5157.705812307505,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,0.9086538461538461,0.425,0.36111111111111105,0.4630831781648478,0.42052959501557635,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5714285714285714,1.251257834735712,0.21235922852199762,0.2092300794446353,0.04168237737139343,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,0,natural,128,514,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,925.4124024216798,1761.7124383764756,478.6271484273948,0.7254987409304083,0.1542090484454639,0.17004484007245446,0.1542090484454639,0.21075951792953196,0.9326923076923077,3739.537905179537,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,1,natural,1,3,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.75,0.75,1.7644230769230769,0.375,0.6971153846153846,0.2826923076923077,0.20299145299145296,0.22125,0.2441351981351981,0.7,0.7403846153846154,0.3,1.0,0.9423076923076924,7.411390497765608,0.5166804945557859,0.12604416356618367,0.30630405506041913,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,1,natural,1,3,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1188.8556207183594,2300.369702137747,431.0247994625115,0.9320312259940841,-0.08656780920270868,-0.08372039751825833,-0.08656780920270846,-0.3456576657258359,0.09615384615384616,80.84149295550127,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,1,natural,2,6,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.75,1.5,1.7644230769230769,0.44999999999999996,0.7211538461538461,0.2923076923076923,0.2136752136752137,0.22592592592592592,0.2521804511278195,0.7,0.7403846153846154,0.3,1.0,0.9743589743589745,7.365321139452242,0.48805673572067043,0.194771223247292,0.2896563515060762,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,1,natural,2,6,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1168.1699257673743,2285.4258204895805,403.9741340711844,0.9158141906453706,-0.06766188837176168,-0.07668022943346453,-0.06766188837176168,-0.3282308749458751,0.2548076923076923,150.6134281525245,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,1,natural,4,13,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.1490384615384617,2.610576923076923,0.5269001831501832,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3565689710890695,0.3686960157197207,0.6,0.9038461538461539,0.4,1.0,0.9632352941176471,3.0847240929308253,0.30209661335057436,0.2698038029383262,0.26429554720614135,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,1,natural,4,13,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,2320.494042022575,3270.3638100708185,1182.683316366676,1.8192056875597935,-1.1208413230068097,-0.5406914658046769,-1.1208413230068093,-1.7197654240666327,0.8942307692307693,9545.325766930213,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,1,natural,8,27,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,4.543269230769231,2.610576923076923,0.6066451930422517,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.35581770348695985,0.3684737534857577,0.6,0.9038461538461539,0.3911764705882353,0.9779411764705882,0.9838709677419355,3.0073930403086027,0.26638218114716067,0.20788492951083237,0.27435889964763294,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,1,natural,8,27,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1259.7091412370644,1915.13772598198,667.698922980233,0.9875785039344808,-0.15132517184846828,0.09776510455051868,-0.15132517184846805,0.06730567389618558,0.9855769230769231,7752.229447584886,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,1,natural,16,61,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,8.0625,2.875,0.6600627505249093,0.8701923076923077,0.5228506787330317,0.46983408748114636,0.474860294117647,0.4860722394220846,0.4,0.9711538461538461,0.721681749622926,0.9021021870286576,0.7300210949764522,1.469342333306506,0.30077909856260115,0.2808134877503402,0.1270538633711317,,,,,,,,,,,,,
regression,prefix_attention_confirmation,,billing,1,natural,16,61,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,945.1151312124257,1632.615669872113,460.0783340870289,0.7409451569209151,0.1362015204627639,0.23086323858981284,0.13620152046276401,0.3221911531641276,0.9711538461538461,5654.294268094576,learned_transform_ensemble,4,dynamic
classification,prefix_attention_confirmation,main,billing,1,natural,32,126,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9807692307692307,16.16826923076923,2.894230769230769,0.6916607489043199,0.8894230769230769,0.5074660633484163,0.4527400703871292,0.4795493636050911,0.47890313567410087,0.4,0.9807692307692307,0.9,1.0,0.5638511814982403,1.1239013144321959,0.25895649063635084,0.24897204491241315,0.05689573910221986,,,,,,,,,,,,,
