checkpoint,checkpoint_epoch,log,fraction_percent,task,retrieval_k,effective_k,support_prefixes,n_queries,accuracy,mae_hours,fmv2_proto_reference,candidate_minus_reference,beats_fmv2
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,0.5,classification,20,20,1152,200,0.865,,0.895,-0.030000000000000027,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,0.5,classification,100,100,1152,200,0.85,,0.895,-0.04500000000000004,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,0.5,regression,20,20,1152,200,,1210.0030517578125,1160.7777,49.225351757812405,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,0.5,regression,100,100,1152,200,,1100.9923095703125,1160.7777,-59.785390429687595,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,1.0,classification,20,20,2195,200,0.865,,0.92,-0.05500000000000005,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,1.0,classification,100,100,2195,200,0.855,,0.92,-0.06500000000000006,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,1.0,regression,20,20,2195,200,,1368.7593994140625,1186.553,182.2063994140624,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,billing,1.0,regression,100,100,2195,200,,1183.3868408203125,1186.553,-3.166159179687611,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,0.5,classification,20,20,50,200,0.685,,0.725,-0.039999999999999925,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,0.5,classification,100,50,50,200,0.675,,0.725,-0.04999999999999993,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,0.5,regression,20,20,50,200,,0.19667884707450867,0.196,0.0006788470745086594,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,0.5,regression,100,50,50,200,,0.19192096590995789,0.196,-0.004079034090042122,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,1.0,classification,20,20,93,200,0.675,,0.785,-0.10999999999999999,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,1.0,classification,100,93,93,200,0.675,,0.785,-0.10999999999999999,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,1.0,regression,20,20,93,200,,0.190068781375885,0.2021,-0.012031218624114992,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,helpdesk,1.0,regression,100,93,93,200,,0.18681064248085022,0.2021,-0.015289357519149782,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,0.5,classification,20,20,71,200,0.545,,0.4458,0.09920000000000007,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,0.5,classification,100,71,71,200,0.46,,0.4458,0.014200000000000046,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,0.5,regression,20,20,71,200,,1178.990966796875,703.1954,475.79556679687505,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,0.5,regression,100,71,71,200,,1100.1680908203125,703.1954,396.97269082031255,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,1.0,classification,20,20,225,200,0.545,,0.4663,0.07870000000000005,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,1.0,classification,100,100,225,200,0.53,,0.4663,0.06370000000000003,True
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,1.0,regression,20,20,225,200,,1417.008544921875,936.7253,480.28324492187505,False
/home/berti/events-transf3/checkpoints/parameter_ablation/e8_d256/model_epoch_10.pth,10,sepsis,1.0,regression,100,100,225,200,,1359.9207763671875,936.7253,423.19547636718755,False
