checkpoint,checkpoint_epoch,log,fraction_percent,task,retrieval_k,effective_k,support_prefixes,n_queries,accuracy,mae_hours,fmv2_proto_reference,candidate_minus_reference,beats_fmv2
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,classification,1,1,1152,200,0.7749999761581421,,0.895,-0.12000002384185793,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,classification,5,5,1152,200,0.7549999952316284,,0.895,-0.1400000047683716,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,classification,10,10,1152,200,0.7900000214576721,,0.895,-0.1049999785423279,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,classification,20,20,1152,200,0.7799999713897705,,0.895,-0.11500002861022951,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,classification,50,50,1152,200,0.7950000166893005,,0.895,-0.09999998331069948,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,classification,100,100,1152,200,0.800000011920929,,0.895,-0.09499998807907106,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,classification,200,200,1152,200,0.7799999713897705,,0.895,-0.11500002861022951,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,regression,1,1,1152,200,,1626.8675537109375,1160.7777,466.0898537109374,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,regression,5,5,1152,200,,1518.192626953125,1160.7777,357.4149269531249,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,regression,10,10,1152,200,,1341.6929931640625,1160.7777,180.9152931640624,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,regression,20,20,1152,200,,1195.466552734375,1160.7777,34.688852734374905,False
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,regression,50,50,1152,200,,1112.5205078125,1160.7777,-48.257192187500095,True
/home/berti/events-transf3/checkpoints/parameter_ablation/out_only_metric_targets_clip5/model_epoch_20.pth,20,billing,0.5,regression,100,100,1152,200,,1079.86962890625,1160.7777,-80.9080710937501,True
