task,experiment,log,repetition,support_scenario,case_budget,support_prefixes,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,nll,macro_retrieval_given_pool,macro_decision_given_retrieval,multiclass_brier,ece_10,aurc
classification,baseline_random_forest,receipt,0,natural,2,8,244,0.6598360655737705,0.1744976076555024,0.12863636363636363,0.1558927807323186,0.1593484721846908,0.7894736842105263,0.7950819672131147,6.128195104850206,1.0,0.8288636363636364,0.508779713114754,0.1524795081967214,0.15976805454931126
classification,baseline_gaussian_nb,receipt,0,natural,2,8,244,0.7090163934426229,0.1871291866028708,0.14196969696969697,0.163859987017063,0.17124307876554345,0.7894736842105263,0.7950819672131147,8.040174177175928,1.0,0.8888636363636363,0.5813937393214649,0.2906733882188144,0.25272425080639443
classification,baseline_tabpfn,receipt,0,natural,2,8,244,0.5860655737704918,0.15526315789473685,0.10833333333333334,0.12953111815834958,0.1396244242646162,0.7894736842105263,0.7950819672131147,6.277483537461345,1.0,0.7375,0.6137521396043448,0.2732119725131597,0.14795295044391096
classification,baseline_lstm_natural_ce,receipt,0,natural,4,16,244,0.6762295081967213,0.1792822966507177,0.1336868686868687,0.15642695099818513,0.16242272347535505,0.7894736842105263,0.8565573770491803,2.558047918409577,1.0,0.6812727272727273,0.8662683348364978,0.5793319299328523,0.14413692670493883
classification,baseline_lstm_logit_adjustment,receipt,0,natural,4,16,244,0.00819672131147541,0.05263157894736842,0.0,0.0005689900426742532,0.001125809175344779,0.9473684210526315,0.8565573770491803,3.559672259033869,1.0,0.0,0.9657660223344318,0.04742010970107049,0.9983881651353275
classification,baseline_lstm_class_weighted_ce,receipt,0,natural,4,16,244,0.3483606557377049,0.09550239234449762,0.04525252525252526,0.09145625889046942,0.07444549872185297,0.8421052631578947,0.8565573770491803,2.6101454698334945,1.0,0.36290909090909096,0.8755021364730255,0.25605918798351385,0.3977163629589178
classification,baseline_lstm_balanced_softmax,receipt,0,natural,4,16,244,0.6926229508196722,0.18334928229665073,0.13797979797979798,0.1556088864862082,0.16539253690935524,0.7894736842105263,0.8565573770491803,2.6067163104396642,1.0,0.6967272727272726,0.8736559930436545,0.6033556329574985,0.11569721393295727
classification,baseline_weighted_logistic,receipt,0,natural,4,16,244,0.639344262295082,0.17948963317384373,0.13390572390572392,0.15634920634920635,0.16654618579164454,0.7368421052631579,0.8565573770491803,4.856937827281013,1.0,0.6820606060606061,0.595596302264922,0.15381988114458947,0.25829489949636275
classification,baseline_random_forest,receipt,0,natural,4,16,244,0.6639344262295082,0.18494417862838913,0.13966329966329963,0.18025628053953086,0.17670537372853987,0.7368421052631579,0.8565573770491803,4.51661060290949,1.0,0.702787878787879,0.4849325819672131,0.14483606557377046,0.18403725681469724
classification,baseline_gaussian_nb,receipt,0,natural,4,16,244,0.7172131147540983,0.1890909090909091,0.14404040404040402,0.17018455228981547,0.17407053614184342,0.7894736842105263,0.8565573770491803,7.813690397537169,1.0,0.7185454545454546,0.5655737704918032,0.2827868852459017,0.23982883949351405
classification,baseline_tabpfn,receipt,0,natural,4,16,244,0.7213114754098361,0.21933014354066985,0.17595959595959595,0.191499390165893,0.1992090468203412,0.7368421052631579,0.8565573770491803,4.528038171364559,1.0,0.8334545454545454,0.40619866592840603,0.14583546509508227,0.08830009468801343
classification,baseline_lstm_natural_ce,receipt,0,natural,8,32,244,0.5778688524590164,0.14842105263157893,0.10111111111111108,0.10430818103380657,0.11907174556494486,0.8421052631578947,0.8565573770491803,2.5484817631344354,1.0,0.564,0.865771428143863,0.47766257540063295,0.25503220638260127
classification,baseline_lstm_logit_adjustment,receipt,0,natural,8,32,244,0.00819672131147541,0.05263157894736842,0.0,0.0005947071067499256,0.001176124669214937,0.9473684210526315,0.8565573770491803,3.9893914732301687,1.0,0.0,0.9873214065812101,0.054571680075588665,0.991454225160706
classification,baseline_lstm_class_weighted_ce,receipt,0,natural,8,32,244,0.7213114754098361,0.21484848484848484,0.17122895622895623,0.1895496316548948,0.1991059853434789,0.7368421052631579,0.8565573770491803,2.6011318399481596,1.0,0.8164242424242424,0.8781993927536037,0.6318934858456009,0.16325125026687567
classification,baseline_lstm_balanced_softmax,receipt,0,natural,8,32,244,0.7213114754098361,0.19028708133971292,0.1453030303030303,0.16660238257982618,0.1735635540545475,0.7894736842105263,0.8565573770491803,2.638120035214688,1.0,0.723090909090909,0.878931936951568,0.6345067836771734,0.13765857944901472
classification,baseline_weighted_logistic,receipt,0,natural,8,32,244,0.6721311475409836,0.18748006379585327,0.14234006734006735,0.17406082289803218,0.1781383038666041,0.7368421052631579,0.8565573770491803,4.6896035128381985,1.0,0.7124242424242425,0.5148771009627062,0.12171172508213729,0.21597042085369705
classification,baseline_random_forest,receipt,0,natural,8,32,244,0.6639344262295082,0.18494417862838913,0.13966329966329963,0.18182638340162433,0.17692740669878107,0.7368421052631579,0.8565573770491803,4.546819176535153,1.0,0.7027878787878787,0.4681834016393442,0.14405737704918026,0.1308150673390069
classification,baseline_gaussian_nb,receipt,0,natural,8,32,244,0.7172131147540983,0.1890909090909091,0.14404040404040402,0.17018455228981547,0.17407053614184342,0.7894736842105263,0.8565573770491803,7.813690397537169,1.0,0.7185454545454546,0.5655737704918032,0.2827868852459017,0.23982883949351405
classification,baseline_tabpfn,receipt,0,natural,8,32,244,0.680327868852459,0.2038915470494418,0.15966329966329967,0.18529447872967963,0.19029308381631535,0.7368421052631579,0.8565573770491803,4.683548992415171,1.0,0.7747878787878788,0.4484793736651605,0.18164234938191587,0.10034542379720264
classification,baseline_lstm_natural_ce,receipt,0,natural,16,68,244,0.7090163934426229,0.1871291866028708,0.14196969696969697,0.16178371625658575,0.17028400108834751,0.7894736842105263,0.889344262295082,1.7492411180325653,1.0,0.39505050505050504,0.6456583667886238,0.4239109768913907,0.1692399581786539
classification,baseline_lstm_logit_adjustment,receipt,0,natural,16,68,244,0.3524590163934426,0.1713397129186603,0.1253030303030303,0.2401320575233619,0.15335820226782151,0.6842105263157895,0.889344262295082,2.934840700441764,1.0,0.36171717171717166,0.9075439081576192,0.2786155579526003,0.3178951641894589
classification,baseline_lstm_class_weighted_ce,receipt,0,natural,16,68,244,0.7418032786885246,0.34712918660287084,0.3108585858585859,0.24894635334720602,0.2647516990551578,0.631578947368421,0.889344262295082,2.1859596733292106,1.0,0.7328282828282828,0.7968005861032936,0.5880247951622626,0.13866627352611482
classification,baseline_lstm_balanced_softmax,receipt,0,natural,16,68,244,0.7295081967213115,0.293444976076555,0.25419191919191914,0.2457008084475362,0.26297568499108936,0.6842105263157895,0.889344262295082,2.1213842255691078,1.0,0.6194949494949494,0.761716420069235,0.5674003214560082,0.09424637684411606
classification,baseline_weighted_logistic,receipt,0,natural,16,68,244,0.610655737704918,0.2993141945773525,0.2603872053872054,0.2128335568888164,0.2176248989360329,0.5789473684210527,0.889344262295082,4.229517153611476,1.0,0.6318855218855219,0.5778508196710277,0.14318528499933375,0.31618153159959816
classification,baseline_random_forest,receipt,0,natural,16,68,244,0.7786885245901639,0.3966028708133971,0.36308080808080806,0.3205590316116632,0.3189925927767136,0.5263157894736842,0.889344262295082,3.7941493792266874,1.0,0.8372727272727273,0.3475612704918033,0.07690573770491797,0.09173619714471372
classification,baseline_gaussian_nb,receipt,0,natural,16,68,244,0.7254098360655737,0.21055821371610847,0.1667003367003367,0.19199996037524641,0.1966349888861982,0.7368421052631579,0.889344262295082,7.525870599216045,1.0,0.4445117845117845,0.5491807952903477,0.2745459316407084,0.2235573321719291
classification,baseline_tabpfn,receipt,0,natural,16,68,244,0.7868852459016393,0.42354066985645933,0.3915151515151515,0.2965327983420089,0.31333843531451255,0.5263157894736842,0.889344262295082,3.5873852401528388,1.0,0.8941414141414141,0.3313005365906718,0.07977227726187863,0.10174891083540612
classification,baseline_lstm_natural_ce,receipt,0,natural,32,142,244,0.7131147540983607,0.18818181818181817,0.14308080808080806,0.15508572100187965,0.16859903261799547,0.7894736842105263,0.9344262295081968,1.2848680423584309,1.0,0.2553896103896104,0.4219854877223539,0.20773053535672484,0.10514208422775172
classification,baseline_lstm_logit_adjustment,receipt,0,natural,32,142,244,0.6885245901639344,0.18186602870813398,0.13641414141414143,0.17820510652712973,0.17938982566035963,0.7894736842105263,0.9344262295081968,2.185849596765488,1.0,0.2468181818181818,0.7440308236876972,0.5379679141585566,0.09539721781646218
classification,baseline_lstm_class_weighted_ce,receipt,0,natural,32,142,244,0.7377049180327869,0.42081339712918653,0.38863636363636356,0.32586806382472017,0.34452169637536373,0.47368421052631576,0.9344262295081968,2.240575074679403,1.0,0.5711038961038961,0.8044134887843757,0.593830755163656,0.18967964890597838
classification,baseline_lstm_balanced_softmax,receipt,0,natural,32,142,244,0.7213114754098361,0.21555023923444977,0.17196969696969697,0.2074328620427167,0.2046499126911439,0.7368421052631579,0.9344262295081968,1.5651587306785917,1.0,0.29253246753246753,0.5415397274276277,0.3925129266944332,0.08985592429318286
classification,baseline_weighted_logistic,receipt,0,natural,32,142,244,0.6639344262295082,0.3254226475279107,0.28794612794612795,0.3046977711462453,0.29026197248963465,0.5789473684210527,0.9344262295081968,3.021912227854378,1.0,0.4416450216450217,0.5059889435084818,0.16004107619178826,0.2004153684129222
classification,baseline_random_forest,receipt,0,natural,32,142,244,0.7418032786885246,0.3874162679425837,0.35338383838383836,0.3635973297724659,0.3688192632761215,0.5263157894736842,0.9344262295081968,3.368572241068225,1.0,0.5257792207792208,0.3492115778688525,0.08864754098360653,0.08800498136025374
classification,baseline_gaussian_nb,receipt,0,natural,32,142,244,0.47950819672131145,0.1506060606060606,0.10341750841750841,0.174045140073414,0.1468591707043128,0.7368421052631579,0.9344262295081968,8.722471356104272,1.0,0.2043939393939394,1.0402287808437471,0.5203012527670756,0.26129670424169116
classification,baseline_tabpfn,receipt,0,natural,32,142,244,0.8032786885245902,0.37808612440191386,0.3435353535353535,0.377148290306185,0.3650506705669542,0.5263157894736842,0.9344262295081968,2.3982203306487713,1.0,0.5131168831168831,0.30066633540627136,0.06078313191243776,0.05706206821972548
classification,baseline_lstm_natural_ce,receipt,0,natural,64,278,244,0.75,0.2125358851674641,0.16878787878787876,0.18282458070396726,0.19637203642199644,0.7368421052631579,0.9344262295081968,1.0972392549843595,1.0,0.28844155844155844,0.35630706471152496,0.07757947996991575,0.07571324856907703
classification,baseline_lstm_logit_adjustment,receipt,0,natural,64,278,244,0.7540983606557377,0.2969537480063796,0.2578956228956229,0.22289421105210577,0.23808575683814198,0.631578947368421,0.9344262295081968,1.6212466465752933,1.0,0.2839610389610389,0.5589017058552647,0.42633299662510316,0.07464735538616159
classification,baseline_lstm_class_weighted_ce,receipt,0,natural,64,278,244,0.7581967213114754,0.4429186602870814,0.411969696969697,0.295473595557878,0.32923339502058085,0.47368421052631576,0.9344262295081968,1.6090069349611738,1.0,0.601103896103896,0.5894380347673025,0.4371971995798779,0.09948269003005081
classification,baseline_lstm_balanced_softmax,receipt,0,natural,64,278,244,0.7336065573770492,0.25976076555023925,0.21863636363636363,0.19884370015948966,0.21277231540389435,0.6842105263157895,0.9344262295081968,1.242978353525121,1.0,0.35253246753246753,0.4245065589426849,0.25389468590499925,0.08195403696072921
classification,baseline_weighted_logistic,receipt,0,natural,64,278,244,0.6598360655737705,0.3245135566188198,0.286986531986532,0.32302851926466886,0.30195939025358337,0.5789473684210527,0.9344262295081968,2.847548486286814,1.0,0.4404112554112554,0.47092397502044814,0.11369474802714526,0.1696892179138304
classification,baseline_random_forest,receipt,0,natural,64,278,244,0.7581967213114754,0.39422647527910687,0.36057239057239054,0.3804125463765864,0.38046356114101726,0.5263157894736842,0.9344262295081968,3.5556234441956938,1.0,0.5350216450216451,0.33784723360655744,0.08819672131147549,0.0795813088442333
classification,baseline_gaussian_nb,receipt,0,natural,64,278,244,0.6065573770491803,0.23912280701754385,0.19685185185185183,0.253950786542528,0.2402143557864485,0.6842105263157895,0.9344262295081968,8.957555306231093,1.0,0.3245238095238095,0.7606684198950776,0.3780770883430782,0.26173145804159376
classification,baseline_tabpfn,receipt,0,natural,64,278,244,0.8278688524590164,0.3966826156299841,0.3631649831649832,0.38864646038134587,0.38207644599676077,0.5263157894736842,0.9344262295081968,2.3370545032006276,1.0,0.5383549783549784,0.2789284501915933,0.04920389649977085,0.05039797455418448
classification,baseline_lstm_natural_ce,receipt,0,natural,128,563,244,0.7991803278688525,0.4046092503987241,0.3715319865319865,0.33153826333875197,0.3500756570570812,0.5263157894736842,0.9918032786885246,0.8221609614660796,1.0,0.42708754208754207,0.30641485167492066,0.07136490573098911,0.06240205913764626
classification,baseline_lstm_logit_adjustment,receipt,0,natural,128,563,244,0.7622950819672131,0.45625199362041463,0.426043771043771,0.3831852513409347,0.39630495213264016,0.47368421052631576,0.9918032786885246,1.3583306844176657,1.0,0.4815993265993266,0.49183061824096413,0.3784867089936752,0.0824781444995793
classification,baseline_lstm_class_weighted_ce,receipt,0,natural,128,563,244,0.7950819672131147,0.5801116427432217,0.5567845117845117,0.5231067801081651,0.5252149374690589,0.3157894736842105,0.9918032786885246,1.143288121234114,1.0,0.6123400673400673,0.44365035813121084,0.32173751380111343,0.08387528489507022
classification,baseline_lstm_balanced_softmax,receipt,0,natural,128,563,244,0.7786885245901639,0.4930940988835726,0.4649326599326599,0.3312839262690305,0.359540429574518,0.47368421052631576,0.9918032786885246,1.106805253868706,1.0,0.5204882154882156,0.4240251296147299,0.29296387023613096,0.06982263585937465
classification,baseline_weighted_logistic,receipt,0,natural,128,563,244,0.639344262295082,0.3697767145135566,0.3347643097643097,0.36720742110691945,0.35817116560760015,0.5263157894736842,0.9918032786885246,1.7375646116258072,1.0,0.3903198653198653,0.47643800971022315,0.13693927696628058,0.1417541915902151
classification,baseline_random_forest,receipt,0,natural,128,563,244,0.7950819672131147,0.5433492822966507,0.5179797979797979,0.509255760467401,0.5133093069649025,0.3684210526315789,0.9918032786885246,1.9714972988758908,1.0,0.5735353535353536,0.3271053278688525,0.11979508196721311,0.1025600602710648
classification,baseline_gaussian_nb,receipt,0,natural,128,563,244,0.45491803278688525,0.322615629984051,0.28498316498316495,0.42674963239819313,0.3278750840211196,0.47368421052631576,0.9918032786885246,13.391627720491222,1.0,0.3405387205387205,1.0685501770290513,0.5410484207493832,0.5926102161536999
classification,baseline_tabpfn,receipt,0,natural,128,563,244,0.8565573770491803,0.5505103668261563,0.5255387205387205,0.5431337445787553,0.5359147845265709,0.3684210526315789,0.9918032786885246,0.7900305926418778,1.0,0.5810942760942761,0.24955208749489555,0.06548434570131316,0.05034984135753102
classification,baseline_lstm_natural_ce,receipt,0,class_aware,1,16,244,0.36065573770491804,0.09349282296650718,0.04313131313131314,0.07407643270499405,0.08104592250206363,0.8421052631578947,0.6147540983606558,3.083207328778298,1.0,0.25376623376623375,0.9315524234873498,0.29929573911807084,0.6796752838120573
classification,baseline_lstm_logit_adjustment,receipt,0,class_aware,1,16,244,0.0,0.0,-0.05555555555555555,0.0,0.0,1.0,0.6147540983606558,3.323553907708772,1.0,0.0,0.9525692411390936,0.05589947389217867,1.0
classification,baseline_lstm_class_weighted_ce,receipt,0,class_aware,1,16,244,0.38524590163934425,0.15052631578947367,0.10333333333333332,0.0640201355661882,0.07815988919771395,0.8421052631578947,0.6147540983606558,3.119921176189127,1.0,0.40857142857142853,0.9326776378786648,0.32576103076399837,0.3000368360346964
classification,baseline_lstm_balanced_softmax,receipt,0,class_aware,1,16,244,0.38934426229508196,0.10043062200956938,0.05045454545454546,0.07212964475119424,0.08333605621973815,0.8421052631578947,0.6147540983606558,3.0802163103447286,1.0,0.2725974025974026,0.9314418935195744,0.329995399493663,0.6099038297492797
classification,baseline_weighted_logistic,receipt,0,class_aware,1,16,244,0.21311475409836064,0.05545454545454546,0.002979797979797986,0.05214049322088182,0.03876115256615688,0.8421052631578947,0.6147540983606558,13.35326436922639,1.0,0.15051948051948053,1.161409834654566,0.5105101573904938,0.6044263202008041
classification,baseline_random_forest,receipt,0,class_aware,1,16,244,0.4713114754098361,0.17808612440191388,0.13242424242424242,0.10584686581469034,0.11279250035422744,0.7894736842105263,0.6147540983606558,11.397925186034367,1.0,0.4833766233766234,0.7308132172131148,0.22823770491803277,0.3002310650578146
classification,baseline_gaussian_nb,receipt,0,class_aware,1,16,244,0.19672131147540983,0.05655502392344498,0.004141414141414152,0.09708593517692536,0.02755893927691346,0.8421052631578947,0.6147540983606558,22.195410404598338,1.0,0.15350649350649354,1.6024590163934427,0.8032786885245902,0.8126200119308347
classification,baseline_tabpfn,receipt,0,class_aware,1,16,244,0.3524590163934426,0.1475598086124402,0.10020202020202021,0.10323586744639375,0.08137170984568809,0.7894736842105263,0.6147540983606558,11.777638593660503,1.0,0.40051948051948055,0.8631048292885627,0.2127823729426534,0.3534677407148678
classification,baseline_lstm_natural_ce,receipt,0,class_aware,2,26,244,0.5614754098360656,0.21156299840510365,0.16776094276094272,0.18169586048050493,0.17275525729386346,0.7368421052631579,0.9590163934426229,3.0139945586481485,1.0,0.2871212121212121,0.9281477048601056,0.5038639920778939,0.5462239002135445
classification,baseline_lstm_logit_adjustment,receipt,0,class_aware,2,26,244,0.00819672131147541,0.05263157894736842,0.0,0.002288329519450801,0.0043859649122807015,0.9473684210526315,0.9590163934426229,3.472105044929621,1.0,0.0,0.9642399668927992,0.05389600355069952,0.9974164643951823
classification,baseline_lstm_class_weighted_ce,receipt,0,class_aware,2,26,244,0.7213114754098361,0.329585326953748,0.2923400673400673,0.2727216499101876,0.25691273245488877,0.5789473684210527,0.9590163934426229,3.089309513766601,1.0,0.44729437229437224,0.9350562616125175,0.6726720886549256,0.32391993764936877
classification,baseline_lstm_balanced_softmax,receipt,0,class_aware,2,26,244,0.6065573770491803,0.25156299840510365,0.20998316498316497,0.2721913212337386,0.23028860028860026,0.631578947368421,0.9590163934426229,3.0401674540811165,1.0,0.3414069264069264,0.9303755141636136,0.5525728328703124,0.4691103684366046
classification,baseline_weighted_logistic,receipt,0,class_aware,2,26,244,0.24180327868852458,0.24688995215311008,0.20505050505050507,0.18052176196459316,0.14548762717316266,0.5263157894736842,0.9590163934426229,4.814230417249451,1.0,0.3350649350649351,0.9286015214186105,0.09497601131367184,0.6864734581140003
classification,baseline_random_forest,receipt,0,class_aware,2,26,244,0.6147540983606558,0.3586443381180223,0.323013468013468,0.3063503078040819,0.2862376463558063,0.5263157894736842,0.9590163934426229,2.8503993742511273,1.0,0.48673160173160174,0.6464724385245902,0.21528688524590164,0.2749365775166022
classification,baseline_gaussian_nb,receipt,0,class_aware,2,26,244,0.5942622950819673,0.23688995215311004,0.19449494949494947,0.2924112198762126,0.23269890412305272,0.631578947368421,0.9590163934426229,11.21094709211855,1.0,0.3214935064935065,0.8073770491803278,0.40573770491803274,0.38324352927272226
classification,baseline_tabpfn,receipt,0,class_aware,2,26,244,0.5983606557377049,0.27247208931419453,0.23205387205387198,0.2884413685729475,0.2406647062315927,0.5263157894736842,0.9590163934426229,3.15438096349408,1.0,0.3697835497835497,0.7750835960413939,0.4334802561980776,0.15111974187166394
classification,baseline_lstm_natural_ce,receipt,0,class_aware,4,52,244,0.4139344262295082,0.1595693779904306,0.11287878787878786,0.12437980685971353,0.10283906239721868,0.7368421052631579,1.0,2.8871161847476383,1.0,0.1595693779904306,0.915065562067995,0.3476737071836337,0.3824910315185372
classification,baseline_lstm_logit_adjustment,receipt,0,class_aware,4,52,244,0.00819672131147541,0.021052631578947368,-0.03333333333333333,0.03508771929824561,0.02631578947368421,0.9473684210526315,1.0,3.452469849852988,1.0,0.021052631578947368,0.9573192636609141,0.06846553448311879,0.996613063108938
classification,baseline_lstm_class_weighted_ce,receipt,0,class_aware,4,52,244,0.29508196721311475,0.3786762360446571,0.34415824915824916,0.2411920704634363,0.2649484674252476,0.5263157894736842,1.0,3.0871705841416768,1.0,0.3786762360446571,0.9343329158696646,0.24646114203773561,0.42788789376104647
classification,baseline_lstm_balanced_softmax,receipt,0,class_aware,4,52,244,0.5819672131147541,0.36917065390749604,0.33412457912457916,0.30219074190417644,0.301798631519799,0.5263157894736842,1.0,2.94849625547476,1.0,0.36917065390749604,0.9209987346780231,0.5242083845660092,0.2573165817716364
classification,baseline_weighted_logistic,receipt,0,class_aware,4,52,244,0.5450819672131147,0.31958532695374803,0.2817845117845118,0.2696880842535678,0.24097491365749044,0.5263157894736842,1.0,2.3232210376533775,1.0,0.31958532695374803,0.7511253897063864,0.279883454468567,0.42075357252106904
classification,baseline_random_forest,receipt,0,class_aware,4,52,244,0.6721311475409836,0.47786283891547043,0.4488552188552188,0.4904954352211266,0.43253606092759145,0.3684210526315789,1.0,1.9993606116830178,1.0,0.47786283891547043,0.45744364754098366,0.10348360655737705,0.1817484416668829
classification,baseline_gaussian_nb,receipt,0,class_aware,4,52,244,0.7909836065573771,0.4670653907496013,0.43745791245791243,0.39324920704309413,0.4081136788459443,0.47368421052631576,1.0,5.775336380788344,1.0,0.4670653907496013,0.4139344262295082,0.2090163934426229,0.20865540897281246
classification,baseline_tabpfn,receipt,0,class_aware,4,52,244,0.8114754098360656,0.513939393939394,0.486936026936027,0.4378611520058889,0.446762044731992,0.42105263157894735,1.0,1.0941235991636051,1.0,0.513939393939394,0.41027357180645374,0.29225245557455726,0.10244982479516314
classification,baseline_lstm_natural_ce,receipt,0,class_aware,8,93,244,0.7704918032786885,0.2723923444976077,0.231969696969697,0.22468017238453966,0.2425543754491123,0.6842105263157895,1.0,2.255938987323437,1.0,0.2723923444976077,0.8249941448428801,0.6489410955825301,0.14937156684463485
classification,baseline_lstm_logit_adjustment,receipt,0,class_aware,8,93,244,0.3524590163934426,0.2094736842105263,0.16555555555555554,0.22427750316766334,0.15479016278882354,0.6842105263157895,1.0,2.911428926142513,1.0,0.2094736842105263,0.9124782877659023,0.2767993704249714,0.6284180955768652
classification,baseline_lstm_class_weighted_ce,receipt,0,class_aware,8,93,244,0.42213114754098363,0.36350877192982456,0.32814814814814813,0.38953400215057743,0.2851139520142287,0.47368421052631576,1.0,2.8342097004788536,1.0,0.36350877192982456,0.9112994154142163,0.35212669310877553,0.48134526868718064
classification,baseline_lstm_balanced_softmax,receipt,0,class_aware,8,93,244,0.7581967213114754,0.39406698564593307,0.36040404040404045,0.34607590551863,0.3406451134005314,0.5263157894736842,1.0,2.5189049434566364,1.0,0.39406698564593307,0.8664239003437552,0.6665580362600626,0.17148184241521952
classification,baseline_weighted_logistic,receipt,0,class_aware,8,93,244,0.5573770491803278,0.3762998405103668,0.3416498316498316,0.4077136389360498,0.3360300853553763,0.42105263157894735,1.0,1.8982373501805276,1.0,0.3762998405103668,0.6982998986666751,0.28464432105999765,0.3261903317199021
classification,baseline_random_forest,receipt,0,class_aware,8,93,244,0.6352459016393442,0.5707814992025518,0.5469360269360268,0.5626866966882447,0.5195968680073734,0.3157894736842105,1.0,1.8052375269346923,1.0,0.5707814992025518,0.4538518442622951,0.1379508196721311,0.1544587306116697
classification,baseline_gaussian_nb,receipt,0,class_aware,8,93,244,0.5081967213114754,0.568213716108453,0.5442255892255892,0.5586165992118723,0.4972117872044642,0.2631578947368421,1.0,12.057094458814362,1.0,0.568213716108453,0.9606253193329731,0.47584801294689905,0.37454720841617706
classification,baseline_tabpfn,receipt,0,class_aware,8,93,244,0.8278688524590164,0.630079744816587,0.6095286195286196,0.5854876702245124,0.5803943362241921,0.3157894736842105,1.0,0.9275616883792678,1.0,0.630079744816587,0.3707075279886158,0.25470018211813933,0.09669437790357831
classification,baseline_lstm_natural_ce,receipt,0,class_aware,16,172,244,0.7745901639344263,0.44888357256778305,0.4182659932659932,0.38946974078553026,0.39424922377447463,0.47368421052631576,1.0,1.4247568158687705,1.0,0.44888357256778305,0.5567365348215739,0.42011206545179985,0.12393672360416771
