task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,independent_temporal_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,0.8509615384615384,0.3737556561085973,0.3041729512317748,0.34886008457437023,0.35807616252865315,0.6,0.9038461538461539,0.4,1.0,0.9343891402714932,3.1465045250613732,0.31652975383082244,0.2494884147896551,0.2563945619893919,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1100.2519467129282,1810.9950995707813,890.2885340947523,0.862568299233505,-0.005587496477081455,0.14682743065751658,-0.005587496477081233,0.1659849989066644,0.09615384615384616,443.9804039001465,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,0.7932692307692307,0.37941176470588234,0.3104575163398693,0.36339346106271747,0.33468436708443106,0.5,0.9134615384615384,0.5,1.0,0.7588235294117647,2.9741176672904213,0.3693234730542959,0.24695312264231833,0.27580567424829955,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,869.9983273261971,1862.8687634042217,284.40770495547804,0.6820555780698391,0.20485535833052015,0.12238938161780699,0.20485535833052015,0.11752211053047801,0.75,1209.7536961482122,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3559536541889483,0.36850918857321185,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7933333333333333,2.7732264993095965,0.26079875376915634,0.14702519414681076,0.159139962414253,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,885.2620167193888,1738.7960915675253,381.6260347221323,0.6940219050908891,0.19090493974706801,0.18084089274624104,0.19090493974706813,0.2311588448611035,0.8894230769230769,2929.5113140986514,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,0.8846153846153846,0.3911357466063349,0.3234841628959277,0.35488455809334657,0.37166857971846257,0.6,0.9519230769230769,0.5637254901960784,0.8053221288515406,0.6567948717948718,1.7823129366962855,0.2547746945984056,0.21232248153846456,0.06441169593605751,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1199.7302270116825,2213.315891218501,567.560119486914,0.9405566284560286,-0.09650677650046857,-0.04270873296398592,-0.09650677650046857,-0.24573629015180076,0.875,4297.379692957951,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,0.9182692307692307,0.475,0.41666666666666663,0.4659789763238039,0.4676839783327248,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5714285714285714,1.254896468208364,0.21369741433423176,0.21879482783912105,0.04168962444381698,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,974.4614067371318,1835.160390959526,541.8704113006494,0.7639518573805765,0.10938016575034593,0.13544299137994398,0.10938016575034604,0.14357888531233776,0.8846153846153846,3799.5253295898438,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,1,natural,1,3,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.75,0.75,1.7644230769230769,0.375,0.6971153846153846,0.2826923076923077,0.20299145299145296,0.22125,0.2441351981351981,0.7,0.7403846153846154,0.3,1.0,0.9423076923076924,7.4173020209027385,0.5192046536462885,0.1631109416008643,0.3078963358379324,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,1,natural,1,3,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1189.5285517476057,2300.8962992834745,430.9448300563836,0.9325587860453365,-0.08718284199680926,-0.08396848114915012,-0.08718284199680926,-0.3462738280699049,0.09615384615384616,83.12247245128339,learned_transform_ensemble,4,dynamic
