checkpoint,checkpoint_epoch,log,fraction_percent,task,retrieval_k,effective_k,support_prefixes,n_queries,accuracy,mae_hours,fmv2_proto_reference,candidate_minus_reference,beats_fmv2
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,classification,1,1,1152,200,0.85,,0.895,-0.04500000000000004,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,classification,5,5,1152,200,0.855,,0.895,-0.040000000000000036,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,classification,10,10,1152,200,0.86,,0.895,-0.03500000000000003,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,classification,20,20,1152,200,0.875,,0.895,-0.020000000000000018,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,classification,50,50,1152,200,0.86,,0.895,-0.03500000000000003,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,classification,100,100,1152,200,0.855,,0.895,-0.040000000000000036,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,classification,200,200,1152,200,0.83,,0.895,-0.06500000000000006,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,regression,1,1,1152,200,,1750.5489501953125,1160.7777,589.7712501953124,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,regression,5,5,1152,200,,1436.6126708984375,1160.7777,275.8349708984374,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,regression,10,10,1152,200,,1311.2896728515625,1160.7777,150.5119728515624,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,regression,20,20,1152,200,,1202.5645751953125,1160.7777,41.786875195312405,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,regression,50,50,1152,200,,1122.45751953125,1160.7777,-38.320180468750095,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,regression,100,100,1152,200,,1082.2171630859375,1160.7777,-78.5605369140626,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,0.5,regression,200,200,1152,200,,1065.1322021484375,1160.7777,-95.6454978515626,True
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,classification,1,1,2195,200,0.855,,0.92,-0.06500000000000006,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,classification,5,5,2195,200,0.87,,0.92,-0.050000000000000044,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,classification,10,10,2195,200,0.885,,0.92,-0.03500000000000003,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,classification,20,20,2195,200,0.885,,0.92,-0.03500000000000003,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,classification,50,50,2195,200,0.87,,0.92,-0.050000000000000044,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,classification,100,100,2195,200,0.865,,0.92,-0.05500000000000005,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,classification,200,200,2195,200,0.855,,0.92,-0.06500000000000006,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,regression,1,1,2195,200,,2088.663818359375,1186.553,902.1108183593749,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,regression,5,5,2195,200,,1526.3922119140625,1186.553,339.8392119140624,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,regression,10,10,2195,200,,1345.7506103515625,1186.553,159.1976103515624,False
/tmp/fmv2_public_checkpoint/checkpoints/model_epoch_100.pth,100,billing,1.0,regression,20,20,2195,200,,1293.0963134765625,1186.553,106.54331347656239,False
