task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,training_debug_target_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,1,1.0,1,1.0,1.0,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.34662228527774747,0.3548205526247451,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,3.04416657232242,0.2751200985567665,0.1637259433544637,0.2643337629520428,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1104.0777922240775,1830.3446314800071,897.3696595081774,0.865567660484845,-0.009084170507932754,0.13771172964955625,-0.009084170507932532,0.14806776451974468,0.11057692307692307,568.2359765859751,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,1,1.0,1,1.0,1.0,0.7884615384615384,0.3764705882352941,0.30718954248366015,0.3616333538512227,0.3306230571090384,0.5,0.9134615384615384,0.5,1.0,0.7529411764705882,2.8871289685183164,0.33770153231094613,0.17172042243964333,0.24733881592093962,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,880.184580029744,1873.3124503596569,349.334592632591,0.6900413296027592,0.19554551944748544,0.11746928700502257,0.19554551944748555,0.10759961093510528,0.7211538461538461,1329.7919340867263,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,1,1.0,1,1.0,1.0,0.8846153846153846,0.38823529411764707,0.3202614379084967,0.3561287214450367,0.37053573120069283,0.6,0.9134615384615384,0.44423076923076926,0.8884615384615385,0.7764705882352941,2.873770148372409,0.22670812470359894,0.07099798027150557,0.21613391396744314,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,883.2019935443669,1757.093278006208,391.0304634235089,0.6924069016439343,0.19278772082593254,0.1722209591145436,0.19278772082593265,0.2148928247174826,0.8894230769230769,2786.7899343050444,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,1,1.0,1,1.0,1.0,0.8990384615384616,0.398,0.33111111111111113,0.35942367355296523,0.3775279759117995,0.6,0.9519230769230769,0.4833333333333333,0.6904761904761905,0.6633333333333333,1.6051572164902175,0.17907237934409193,0.07414300250071221,0.04515610180224172,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1111.8741826633939,2107.4230078965707,579.8057794092074,0.8716798234866853,-0.016209768210215802,0.007178151523038578,-0.01620976821021558,-0.12938690075342674,0.8509615384615384,4051.4687966933616,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,1,1.0,1,1.0,1.0,0.9182692307692307,0.475,0.41666666666666663,0.46628389154704947,0.46800919744844977,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5714285714285714,1.1047714641258013,0.1518488284348248,0.08453749290829028,0.01615825729507179,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1032.2258792851824,1986.1023490542243,529.1306709855962,0.8092376694082217,0.056585683987825486,0.06433316991230953,0.056585683987825486,-0.003096146520461529,0.8798076923076923,3720.3311146589426,learned_transform_ensemble,4,dynamic
