task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,independent_temporal_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,0.8509615384615384,0.3737556561085973,0.3041729512317748,0.34886008457437023,0.35807616252865315,0.6,0.9038461538461539,0.4,1.0,0.9343891402714932,3.148955077623268,0.31773635308255194,0.2511839316677841,0.2554908078210609,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1101.2732677293636,1811.0849029796902,894.4580897588148,0.8633689877801147,-0.006520944172479837,0.14678512363794893,-0.006520944172479615,0.16590228278313823,0.09615384615384616,453.14897771982044,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,0.7932692307692307,0.37941176470588234,0.3104575163398693,0.36339346106271747,0.33468436708443106,0.5,0.9134615384615384,0.5,1.0,0.7588235294117647,2.9751750279487013,0.36897891589388043,0.24190757082231976,0.27575248013934683,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,871.0541321595962,1863.4955044578694,286.04219132052094,0.6828833010129234,0.20389039376730522,0.12209411948530324,0.20389039376730533,0.11692821130070907,0.75,1213.9849213820237,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3559536541889483,0.36850918857321185,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7933333333333333,2.7743251868812018,0.26127779406895907,0.1560049499333955,0.15980671739113297,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,886.9302007797056,1740.5535520242677,384.2895675993768,0.6953297170806927,0.18938028438255028,0.18001294072486218,0.18938028438255028,0.22960387152043937,0.8894230769230769,2936.1355435298037,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,0.8846153846153846,0.3911357466063349,0.3234841628959277,0.35473143815249075,0.3716069437808568,0.6,0.9519230769230769,0.5470588235294118,0.7815126050420168,0.6567948717948718,1.7794638385902006,0.2545929356419425,0.20671272540564406,0.06458699281312158,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1198.4789183504417,2213.3360700913636,579.9503109006304,0.9395756357052617,-0.09536312904068778,-0.042718239373368716,-0.09536312904068778,-0.24575900509177773,0.875,4302.113980073195,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,0.9182692307692307,0.475,0.41666666666666663,0.46628389154704947,0.46800919744844977,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5714285714285714,1.2533383338383135,0.21346901359098852,0.21818916225668433,0.04170234662128892,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,984.6733429785743,1862.572858538066,550.7875781247258,0.7719577441249517,0.10004685311236794,0.12252878448808469,0.10004685311236805,0.11780244027513542,0.8846153846153846,3821.109667778015,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,1,natural,1,3,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.75,0.75,1.7644230769230769,0.375,0.6971153846153846,0.2826923076923077,0.20299145299145296,0.22125,0.2441351981351981,0.7,0.7403846153846154,0.3,1.0,0.9423076923076924,7.416322248997604,0.5217033120797666,0.12292183362820758,0.3085687331195519,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,1,natural,1,3,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1189.2558157117453,2300.4593351320104,430.99674808616874,0.9323449682381564,-0.08693357186525508,-0.08376262425428416,-0.08693357186525486,-0.345762533804723,0.09615384615384616,81.66003875549023,learned_transform_ensemble,4,dynamic
classification,independent_temporal_screen,main,billing,1,natural,4,13,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.1490384615384617,2.610576923076923,0.5269001831501832,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3565689710890695,0.3686960157197207,0.6,0.9038461538461539,0.4,1.0,0.9632352941176471,3.088869694613884,0.30476125379013097,0.26464326452863646,0.26974531583184636,,,,,,,,,,,,,
regression,independent_temporal_screen,,billing,1,natural,4,13,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,2448.0163477166298,3408.7173459797664,1240.6787829770942,1.9191797877333747,-1.237391751761768,-0.6058707927598026,-1.237391751761768,-1.9547537543173967,0.8846153846153846,9594.926655695988,learned_transform_ensemble,4,dynamic
