epoch,phase,task,metric,mean
2,validation,classification,head/classification/entropy_mean,0.7091126770111391
2,validation,classification,head/classification/probability_margin_mean,0.16370533225548048
2,validation,classification,head/classification/local_class_coverage,0.2707635662251819
2,validation,classification,head/classification/gate/mean,0.2707635662251819
2,validation,classification,head/classification/prototype_variances/mean,0.0004942156833218627
2,validation,classification,head/classification/selector/log_weight/abs_mean,0.005088226767275816
2,validation,classification,head/classification/selector/effective_support/mean,16.999684266734224
2,validation,classification,head/classification/selector/attention_entropy_mean,0.7265353763351569
2,validation,regression,head/regression/mae_hours,912.011195269498
2,validation,regression,head/regression/rmse_hours,1206.9282816106622
2,validation,regression,head/regression/median_ae_hours,789.5831010991877
2,validation,regression,head/regression/bias_hours,-160.07476605339482
2,validation,regression,head/regression/relative_mae,20.186787350611255
2,validation,regression,head/regression/branch_weight_entropy_mean,0.9999887401407416
2,validation,regression,head/regression/branch_0/mae_hours,904.654480153864
2,validation,regression,head/regression/branch_0/weight_mean,0.25227270884947345
2,validation,regression,head/regression/branch_1/mae_hours,911.6522241072221
2,validation,regression,head/regression/branch_1/weight_mean,0.24989039247686212
2,validation,regression,head/regression/branch_2/mae_hours,931.2465969432484
2,validation,regression,head/regression/branch_2/weight_mean,0.248948259787126
2,validation,regression,head/regression/branch_3/mae_hours,944.525277224454
2,validation,regression,head/regression/branch_3/weight_mean,0.24888865107839758
2,validation,regression,head/regression/selector/log_weight/abs_mean,0.011261955538595264
2,validation,regression,head/regression/selector/effective_support/mean,16.998434240167793
2,validation,regression,head/regression/selector/attention_entropy_mean,0.7270023768598383
3,train,classification,head/classification/accuracy,0.26429562453713834
3,train,classification,head/classification/nll,2.2556099479589706
3,train,classification,head/classification/true_probability_mean,0.171447194801586
3,train,classification,head/classification/max_probability_mean,0.2853593212594814
3,train,classification,head/classification/entropy_mean,0.7367808626062177
3,train,classification,head/classification/probability_margin_mean,0.1242055822723466
3,train,classification,head/classification/local_class_coverage,0.3267316536143767
3,train,classification,head/classification/gate/mean,0.3267316536143767
3,train,classification,head/classification/prototype_variances/mean,0.0009712295070500095
3,train,classification,head/classification/selector/log_weight/abs_mean,0.005262286467778227
3,train,classification,head/classification/selector/effective_support/mean,19.99958246492051
3,train,classification,head/classification/selector/attention_entropy_mean,0.9050087459236277
3,train,regression,head/regression/mae_hours,684.5140317982641
3,train,regression,head/regression/rmse_hours,977.5242051617853
3,train,regression,head/regression/median_ae_hours,488.50058613481195
3,train,regression,head/regression/bias_hours,-153.19607947818164
3,train,regression,head/regression/relative_mae,9.887143378833244
3,train,regression,head/regression/branch_weight_entropy_mean,0.9999798326656736
3,train,regression,head/regression/branch_0/mae_hours,693.4257168145016
3,train,regression,head/regression/branch_0/weight_mean,0.2529847118361243
3,train,regression,head/regression/branch_1/mae_hours,676.4564841434874
3,train,regression,head/regression/branch_1/weight_mean,0.24994054827196846
3,train,regression,head/regression/branch_2/mae_hours,712.5293254720754
3,train,regression,head/regression/branch_2/weight_mean,0.2486160635948181
3,train,regression,head/regression/branch_3/mae_hours,731.1510146173938
3,train,regression,head/regression/branch_3/weight_mean,0.2484586750638896
3,train,regression,head/regression/selector/log_weight/abs_mean,0.012533355642367025
3,train,regression,head/regression/selector/effective_support/mean,19.99680561197215
3,train,regression,head/regression/selector/attention_entropy_mean,0.9057593949909868
3,validation,classification,head/classification/accuracy,0.22628081282149895
3,validation,classification,head/classification/nll,2.379581861910074
3,validation,classification,head/classification/true_probability_mean,0.17672250794698943
3,validation,classification,head/classification/max_probability_mean,0.3610556651908753
3,validation,classification,head/classification/entropy_mean,0.643399599354402
3,validation,classification,head/classification/probability_margin_mean,0.1901284340799873
3,validation,classification,head/classification/local_class_coverage,0.286447532509246
3,validation,classification,head/classification/gate/mean,0.286447532509246
3,validation,classification,head/classification/prototype_variances/mean,0.0005392457575844087
3,validation,classification,head/classification/selector/log_weight/abs_mean,0.006800760878358816
3,validation,classification,head/classification/selector/effective_support/mean,19.99943499841055
3,validation,classification,head/classification/selector/attention_entropy_mean,0.7196939929200887
3,validation,regression,head/regression/mae_hours,862.2864463979548
3,validation,regression,head/regression/rmse_hours,1159.4823736710982
3,validation,regression,head/regression/median_ae_hours,701.9173345132308
3,validation,regression,head/regression/bias_hours,-187.79533350467682
3,validation,regression,head/regression/relative_mae,9.163461896506222
3,validation,regression,head/regression/branch_weight_entropy_mean,0.9999710917472839
3,validation,regression,head/regression/branch_0/mae_hours,877.8284596529874
3,validation,regression,head/regression/branch_0/weight_mean,0.2535975250330838
3,validation,regression,head/regression/branch_1/mae_hours,866.1713029688054
3,validation,regression,head/regression/branch_1/weight_mean,0.24996785684065384
3,validation,regression,head/regression/branch_2/mae_hours,872.6666610024192
3,validation,regression,head/regression/branch_2/weight_mean,0.2483263205398213
3,validation,regression,head/regression/branch_3/mae_hours,879.4654847925359
3,validation,regression,head/regression/branch_3/weight_mean,0.2481083016503941
3,validation,regression,head/regression/selector/log_weight/abs_mean,0.014688748019662771
3,validation,regression,head/regression/selector/effective_support/mean,19.995211167769
3,validation,regression,head/regression/selector/attention_entropy_mean,0.7245445847511292
4,train,classification,head/classification/accuracy,0.28287526449201206
4,train,classification,head/classification/nll,2.145869441694597
4,train,classification,head/classification/true_probability_mean,0.19052985550439602
4,train,classification,head/classification/max_probability_mean,0.31568386721562747
4,train,classification,head/classification/entropy_mean,0.6906597221364916
4,train,classification,head/classification/probability_margin_mean,0.14649383594498414
4,train,classification,head/classification/local_class_coverage,0.31691291921327447
4,train,classification,head/classification/gate/mean,0.31691291921327447
4,train,classification,head/classification/prototype_variances/mean,0.0008674109784685507
4,train,classification,head/classification/selector/log_weight/abs_mean,0.006056292966438757
4,train,classification,head/classification/selector/effective_support/mean,21.99947998412651
4,train,classification,head/classification/selector/attention_entropy_mean,0.8746581680777689
4,train,regression,head/regression/mae_hours,849.4680770562619
