task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,training_debug_target_screen,main,billing,1,natural,1,3,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.75,0.75,1.7644230769230769,0.375,1,1.0,1,1.0,1.0,0.6923076923076923,0.28076923076923077,0.20085470085470084,0.21804562280752754,0.24187099866001635,0.7,0.7403846153846154,0.3,1.0,0.9358974358974358,7.334989835812726,0.5604011692000562,0.20382890837080347,0.5154421046925568,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,1,3,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1192.8429932589788,2299.5403803278177,431.59980594749686,0.9351572201457399,-0.09021211265758722,-0.08332969816211055,-0.09021211265758722,-0.3446875763662689,0.04807692307692308,58.73187524538774,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,4,13,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.1490384615384617,2.610576923076923,0.5269001831501832,1,1.0,1,1.0,1.0,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3560936165133926,0.3686583425782861,0.6,0.9038461538461539,0.4,1.0,0.9632352941176471,3.1270486651571536,0.2850667903948638,0.14672923797624865,0.26708107149983995,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,4,13,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,3775.2782212823026,5179.92852124582,2407.051388304084,2.9597178393490444,-2.4504574941999615,-1.4403008746567725,-2.450457494199961,-5.823180271059898,0.6778846153846154,7998.810685084416,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,16,61,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,8.0625,2.875,0.6600627505249093,1,1.0,1,1.0,1.0,0.8605769230769231,0.4468325791855204,0.3853695324283559,0.4527364227811989,0.4460999516530684,0.5,0.9711538461538461,0.7,0.875,0.5585407239819005,1.4163061382815638,0.2368173656417857,0.05353591717048134,0.11131163413473513,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,16,61,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1160.3181160968124,1827.1384368768684,524.040144804987,0.9096585804383852,-0.06048563964707321,0.13922219054921314,-0.060485639647072986,0.15104979113263317,0.9519230769230769,5339.560931279109,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9807692307692307,34.04807692307692,2.923076923076923,0.7048842247326375,1,1.0,1,1.0,1.0,0.8942307692307693,0.6098763197586726,0.5665292441763029,0.5876668374171149,0.5848376786612081,0.3,0.9807692307692307,0.8123303167420814,0.902589240824535,0.7283530925466409,0.919032234858061,0.17754149239821204,0.05225272525045781,0.022608214434120165,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,64,255,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,869.1362990923311,1869.2730922760782,319.72767869933705,0.6813797708333252,0.20564321861668056,0.11937225709891064,0.20564321861668067,0.11144396520048616,0.8509615384615384,2545.035859474769,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,128,500,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9807692307692307,69.35576923076923,2.9423076923076925,0.7150523705964731,1,1.0,1,1.0,1.0,0.9038461538461539,0.6607812971342383,0.6230903301491536,0.6235686112454981,0.6264588488339877,0.2,0.9807692307692307,0.7421945701357466,0.824660633484163,0.834812091503268,0.8311416192048999,0.1564038732982253,0.030163892498054776,0.0172952208955756,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,128,500,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,897.7126251064557,1858.4769841029802,385.10568843964757,0.7037828513295571,0.17952556781778217,0.12445837983393326,0.17952556781778228,0.12167815170282004,0.875,3211.7549027663013,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,1,2,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7793103448275862,0.7793103448275862,1.793103448275862,0.3896551724137931,1,1.0,1,1.0,1.0,0.6689655172413793,0.27197802197802196,0.1506410256410256,0.20161198450672133,0.22942971581155827,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.9519230769230769,8.310444897969793,0.6249236487368581,0.28296181542702126,0.40339916641556534,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,1,2,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.40449958161064736,0.4843344302462984,0.4010326722016089,0.4968758809960562,-0.6232659003652739,-0.5790844596885427,-0.6232659003652739,-1.5106489407883927,0.0,0.00042178055335735453,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,4,9,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7862068965517242,2.1655172413793102,1.903448275862069,0.49012091356918935,1,1.0,1,1.0,1.0,0.6758620689655173,0.2746153846153846,0.1537179487179487,0.2089985486211901,0.2338244279991853,0.7142857142857143,0.7103448275862069,0.42857142857142855,1.0,0.6407692307692308,8.292550534281563,0.6037716656583035,0.09914383776480999,0.18808315303534892,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,4,9,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.24953808142265968,0.296488823861998,0.22173242817802574,0.3065255433769426,-0.0014019218587848492,0.033352029105734315,-0.0014019218587848492,0.05916826375379525,0.7862068965517242,0.7736451983451843,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,16,39,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.993103448275862,6.896551724137931,2.7586206896551726,0.6436686072548141,1,1.0,1,1.0,1.0,0.6896551724137931,0.3476800976800977,0.238960113960114,0.2796856673703964,0.3081860002130118,0.5714285714285714,0.9724137931034482,0.7063492063492064,0.9888888888888889,0.49524886877828056,1.5480492116781708,0.4425678781749335,0.05032871289090334,0.1732810794578057,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,16,39,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.24842117505794642,0.3001438806228897,0.23687067983180654,0.305153567090225,0.003080248452790646,0.021435380257398995,0.003080248452790646,0.035828498411904275,0.5793103448275863,0.5632366135202606,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,64,175,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,27.99310344827586,2.8620689655172415,0.7092203413925751,1,1.0,1,1.0,1.0,0.6896551724137931,0.3467765567765567,0.23790598290598283,0.33074418649586024,0.319773261774106,0.42857142857142855,0.9793103448275862,0.8226495726495726,0.9597578347578347,0.4387068160597572,1.4793666397520278,0.4613203557115278,0.038090219542609036,0.1936717135283772,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,64,175,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.21454171588758117,0.25855629412541276,0.20885285202221837,0.26353699469250946,0.13903927855880327,0.15702415415630122,0.13903927855880327,0.2845067632663584,0.7862068965517242,0.7158331012931364,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,128,329,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,54.351724137931036,2.9172413793103447,0.7129923540685036,1,1.0,1,1.0,1.0,0.6689655172413793,0.3687423687423687,0.2635327635327635,0.4209210329899985,0.36901669758812616,0.42857142857142855,1.0,0.9706959706959707,0.9706959706959707,0.3857142857142857,1.0118112320808168,0.45563100697762027,0.03619394678344731,0.17649317864299202,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,128,329,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.23857666132084054,0.3057558476298592,0.2005766469799788,0.2930608439862229,0.04258650304887912,0.0031385809064137238,0.04258650304887912,-0.0005639412740925387,0.7517241379310344,0.7125397066617835,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,1,natural,1,3,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7793103448275862,0.8551724137931035,1.6551724137931034,0.3972413793103448,1,1.0,1,1.0,1.0,0.5241379310344828,0.2921245421245421,0.1741452991452991,0.25600836658368287,0.22612400761445253,0.5714285714285714,0.8275862068965517,0.42857142857142855,1.0,0.6816239316239315,5.4661129686134995,0.7057844269058561,0.28316605450501553,0.3088269799677547,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,1,natural,1,3,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.2639908015224715,0.3213721546781514,0.23840776441915068,0.3242788572463639,-0.05940101202380377,-0.0477755524644945,-0.05940101202380377,-0.1053804854373277,0.08275862068965517,0.05503130370172961,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,1,natural,4,13,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.9862068965517241,1.7448275862068965,2.462068965517241,0.5484848484848485,1,1.0,1,1.0,1.0,0.6413793103448275,0.3045177045177045,0.18860398860398855,0.32704181217054157,0.30942599261926995,0.42857142857142855,0.9862068965517241,0.7142857142857143,1.0,0.4263247863247863,1.4457729583977037,0.531766755347797,0.09367015030176892,0.2077963988944983,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,1,natural,4,13,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.24336636840581566,0.3087278676320539,0.2183077900439372,0.29894438512137994,0.023365301007533423,-0.006551150622609692,0.023365301007533312,-0.0201099194699339,0.4068965517241379,0.27338801468240803,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,1,natural,16,44,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.9862068965517241,6.213793103448276,2.786206896551724,0.6428928520206411,1,1.0,1,1.0,1.0,0.6758620689655173,0.29029304029304026,0.17200854700854698,0.2824675324675325,0.2701529492885351,0.5714285714285714,0.9862068965517241,0.619047619047619,0.8666666666666666,0.4064102564102564,1.2821843773704746,0.48548172954000823,0.11851843383014449,0.18422270137079472,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,1,natural,16,44,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.2177378618312671,0.2794111683470058,0.17575423477319418,0.2674630502529069,0.1262130731463832,0.08903062378653148,0.12621307314638308,0.16443002335209278,0.8,0.6797021107427005,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,1,natural,64,185,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,25.83448275862069,2.9034482758620688,0.701226634098494,1,1.0,1,1.0,1.0,0.6620689655172414,0.3612576312576313,0.2548005698005698,0.34761535622000733,0.3525865946918579,0.42857142857142855,1.0,0.5333333333333333,0.5333333333333333,0.6738675213675214,0.9705812581230138,0.4480784539806059,0.06142260038491644,0.17064173121873621,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,1,natural,64,185,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.23970390513203366,0.2864741388422737,0.20307861327222554,0.2944455185007272,0.03806284833254647,0.06600309104919433,0.03806284833254647,0.12165294550824879,0.8275862068965517,0.7639973768900181,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,1,natural,128,348,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,51.234482758620686,2.9448275862068964,0.7107372708902354,1,1.0,1,1.0,1.0,0.6827586206896552,0.3563125763125763,0.249031339031339,0.3452553735572604,0.3490796318527411,0.42857142857142855,1.0,0.6690476190476191,0.6690476190476191,0.532105580693816,0.9650182011009988,0.4365542240432811,0.10288564448520211,0.16022818449996223,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,1,natural,128,348,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.23329763834050912,0.28471508217269015,0.19442815289727022,0.28657624100170015,0.06377134076143087,0.07173817589385068,0.06377134076143087,0.13240657670974232,0.8137931034482758,0.7225564696665467,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,0,natural,1,4,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.8073770491803278,0.8073770491803278,2.05327868852459,0.4036885245901639,1,1.0,1,1.0,1.0,0.3770491803278688,0.09870813397129187,0.04863636363636364,0.12603990075150856,0.08195524545968588,0.7894736842105263,0.7950819672131147,0.21052631578947367,1.0,0.46886363636363637,6.449175635629122,0.8308434498242625,0.37125205916605986,0.5621078563597185,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,0,natural,1,4,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,53.18529849804266,152.84038752099462,2.050577629074545,1.0068469462007976,-0.007376170670675419,0.002856377069760385,-0.007376170670675419,-0.12760877921142355,0.3114754098360656,1.6430766853030587,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,0,natural,4,16,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.8073770491803278,2.5737704918032787,2.180327868852459,0.5160031225604995,1,1.0,1,1.0,1.0,0.7336065573770492,0.21800637958532698,0.17456228956228959,0.19460745164346271,0.20374884834013143,0.7368421052631579,0.8565573770491803,0.2631578947368421,1.0,0.8284242424242423,4.5701004927373985,0.4844117486711415,0.15061363759755442,0.3961834484391157,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,0,natural,4,16,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,51.71729943442184,149.56623177232228,4.977166043470934,0.979056364668447,0.02042901830110233,0.024217246262927983,0.02042901830110233,-0.07981484121366655,0.8647540983606558,81.91638531450366,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,0,natural,16,68,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9016393442622951,10.315573770491802,2.487704918032787,0.6139822936231515,1,1.0,1,1.0,1.0,0.7459016393442623,0.3474800637958532,0.3112289562289562,0.28814672420728016,0.2908423479746565,0.5789473684210527,0.889344262295082,0.42623604465709725,0.8998316498316498,0.7770731707317073,3.696264195710631,0.3921118575763663,0.05377995215056572,0.1639936009019933,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,0,natural,16,68,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,74.46315913037373,152.7307807832343,32.49645804682862,1.4096565496880684,-0.41039750117332985,0.0035714607028274337,-0.4103975011733296,-0.1259920703646702,0.9057377049180327,292.4477716352119,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,0,natural,64,278,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9467213114754098,29.598360655737704,2.7418032786885247,0.6605544849080192,1,1.0,1,1.0,1.0,0.7786885245901639,0.38004784688995213,0.3456060606060606,0.3452885159620545,0.34816127885439585,0.5263157894736842,0.9344262295081968,0.3613237639553429,0.4903679653679654,0.727350332594235,2.4507450443559073,0.3356578815185523,0.0516784133263057,0.07270819853776295,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,0,natural,64,278,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,85.34596523117004,172.09401780463438,36.74460225035164,1.6156781458456124,-0.616527387543623,-0.12275593631796067,-0.616527387543623,-0.4295973556147603,0.9344262295081968,383.76766089224793,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,0,natural,128,563,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9918032786885246,57.799180327868854,2.9057377049180326,0.6991123055869766,1,1.0,1,1.0,1.0,0.7827868852459017,0.4363955342902711,0.40508417508417505,0.35501471006374186,0.38426610976373804,0.5263157894736842,0.9918032786885246,0.3870813397129187,0.4085858585858586,0.8144973544973545,1.0704862373994073,0.3182795724451706,0.06280428227446563,0.07043758971806093,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,0,natural,128,563,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,76.1861731882886,162.9841720295567,25.699179071246927,1.4422748011873334,-0.4430328976586557,-0.06332253152337453,-0.44303289765865594,-0.2822510085664518,0.9467213114754098,335.59907521693736,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,1,natural,1,4,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.7213114754098361,0.7213114754098361,1.1434426229508197,0.36065573770491804,1,1.0,1,1.0,1.0,0.26639344262295084,0.07824561403508772,0.027037037037037033,0.07037786774628879,0.058278233087419695,0.7894736842105263,0.6762295081967213,0.21052631578947367,1.0,0.37166666666666665,9.741373944400253,0.9862032591212955,0.3838735503976611,0.7361994030193116,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,1,natural,1,4,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,243.15119512281052,262.05987542668163,284.76612506772324,4.603077263606705,-3.6054967585794326,-0.7097008051730702,-3.6054967585794326,-2.31499783159499,0.036885245901639344,81.3563084836866,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,1,natural,4,16,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.8770491803278688,2.1557377049180326,2.377049180327869,0.5343091334894613,1,1.0,1,1.0,1.0,0.7172131147540983,0.20411483253588517,0.1598989898989899,0.18210999360505004,0.1907636441071051,0.7368421052631579,0.8565573770491803,0.2631578947368421,1.0,0.7756363636363637,4.752074509933656,0.5224110422553514,0.13456287128028685,0.18833838607382347,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,1,natural,4,16,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,249.2509099177803,277.0155873258923,290.7322170785162,4.718550512557957,-3.7210307032195304,-0.8072731352918441,-3.7210307032195304,-2.7041673734033984,0.3975409836065574,296.7389285290827,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,1,natural,16,68,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9016393442622951,8.151639344262295,2.5737704918032787,0.6031974770899982,1,1.0,1,1.0,1.0,0.7663934426229508,0.3983572567783094,0.3649326599326599,0.31545746614529185,0.33865357418620623,0.5263157894736842,0.889344262295082,0.3543859649122807,0.7481481481481481,0.9180808080808079,3.6590206820194964,0.38838118392776977,0.03777494098530935,0.15773401908445386,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,1,natural,16,68,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,66.60087247255503,144.09915615227263,43.5607271028849,1.2608161833625626,-0.2614789005498883,0.05988491028177956,-0.2614789005498883,-0.0023169238214242327,0.9713114754098361,282.44744635409995,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,1,natural,64,286,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9631147540983607,33.38934426229508,2.7704918032786887,0.6792898948522058,1,1.0,1,1.0,1.0,0.8032786885245902,0.5239074960127591,0.4974579124579124,0.45932319834674407,0.4757284555598418,0.3684210526315789,0.9631147540983607,0.6981658692185008,0.8843434343434343,0.7392218350754935,1.719205381197542,0.31488036660821245,0.045914298650373664,0.1007775713861875,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,1,natural,64,286,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,55.25265311233563,147.9700155177977,14.057964033370936,1.0459838832660582,-0.04653367910961825,0.03463109619377924,-0.04653367910961825,-0.056889606102955126,0.8688524590163934,133.69361621952143,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,receipt,1,natural,128,565,fm_structured_mix,balanced,1.0,20,244,3,0.5,0.75,0.5,0.9836065573770492,58.33196721311475,2.889344262295082,0.7018325083732395,1,1.0,1,1.0,1.0,0.8155737704918032,0.5392025518341308,0.5136026936026936,0.4746645152862679,0.49333547777669934,0.3684210526315789,0.9836065573770492,0.7355661881977672,0.8734848484848485,0.6867777777777777,1.1269388318271003,0.2900922180863763,0.09640972370633173,0.06610627972363518,,,,,,,,,,,,,
regression,training_debug_target_screen,,receipt,1,natural,128,565,,,,20,244,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,56.626013297167866,138.1457001308135,16.099392634292585,1.0719828631943742,-0.0725463247658007,0.09872576120135823,-0.07254632476580047,0.0787936313422376,0.8811475409836066,162.10560173020684,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,roadtraffic100traces,0,natural,1,3,fm_structured_mix,balanced,1.0,20,59,3,0.5,0.75,0.5,0.9322033898305084,0.9322033898305084,2.711864406779661,0.4661016949152542,1,1.0,1,1.0,1.0,0.5084745762711864,0.48611111111111116,0.3148148148148149,0.5412517780938834,0.4031991174848318,0.25,0.8135593220338984,0.75,1.0,0.6481481481481483,5.866757610483574,0.7675256904453551,0.45853688801752973,0.5468607088465389,,,,,,,,,,,,,
