task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
regression,time_transform_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1100.3060494770348,1809.910982032658,892.518107325137,0.8626107143633838,-0.005636944299712399,0.14733816607899242,-0.005636944299712399,0.16698323425014194,0.10096153846153846,447.361322256235,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,877.4313661697244,1880.3109666687456,277.93896855559615,0.6878828830726184,0.19806184985801956,0.11417223659200615,0.19806184985801967,0.10091931055950032,0.7115384615384616,1159.770920093243,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,852.9191775834414,1740.275747610984,347.47896694450174,0.6686659783604492,0.22046503708008747,0.1801438163440796,0.22046503708008747,0.2298497730208281,0.8846153846153846,2831.190523000864,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1135.156446111248,2173.5321264681797,478.59221672340163,0.8899324995619422,-0.0374888516808638,-0.023966320685679277,-0.0374888516808638,-0.20135521912961218,0.875,4176.0349599764895,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,932.1577083030404,1867.6910535359148,448.5608142289657,0.7307868815597229,0.14804410115818645,0.12011756671187679,0.14804410115818656,0.11294736800831184,0.8894230769230769,3658.0423873021055,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,1,natural,1,3,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1189.0311992942272,2300.102130732668,431.17010700340506,0.9321688749335116,-0.08672828119375531,-0.08359434274140765,-0.08672828119375509,-0.3453446390227175,0.08653846153846154,77.69267185834738,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,1,natural,4,13,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1985.7939481612993,2981.8489446087196,757.3552053317835,1.5568097049144283,-0.8149384518852187,-0.40477007699576184,-0.8149384518852187,-1.2610522060780385,0.8942307692307693,9012.29103910006,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,1,natural,16,61,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1054.2374069765735,1719.5811255635354,633.1263924967516,0.8264941224061171,0.0364680035865772,0.1898931988067809,0.0364680035865772,0.2480574669536907,0.9615384615384616,4927.189701373761,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,1,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,856.5826785270451,1845.9248049169817,299.61616636174585,0.6715380657833393,0.21711673967127487,0.1303718000135371,0.21711673967127498,0.1335024813140221,0.8461538461538461,2450.3327338145327,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,billing,1,natural,128,500,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,852.8599359430609,1826.0981962028875,334.1617340043358,0.6686195344880802,0.22051918163580986,0.1397122552704071,0.22051918163580986,0.1520161778380722,0.8653846153846154,2745.9515815514783,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,helpdesk,0,natural,1,2,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.4044767312451731,0.4843092303316142,0.40099667099616454,0.49684781225138425,-0.6231742013357282,-0.5790022999427591,-0.6231742013357282,-1.5103876895155586,0.0,0.0003636541037723936,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,helpdesk,0,natural,4,9,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.257413223217774,0.3069946334089628,0.22871914666006887,0.3161991455147632,-0.03300504264731319,-0.000900255175652509,-0.033005042647312965,-0.008688039694464855,0.7655172413793103,0.7519764497362335,learned_transform_ensemble,4,dynamic
regression,time_transform_screen,,helpdesk,0,natural,16,39,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.2534485133775781,0.3038567281446245,0.22211494954535738,0.31132900773391065,-0.01709457306708151,0.009330315127540234,-0.01709457306708173,0.011826920473938629,0.5586206896551724,0.5578079219522147,learned_transform_ensemble,4,dynamic
