task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,corrected_fmv3,main,billing,0,natural,128,514,configured,balanced,1.0,20,208,0.875,0.3871357466063349,0.3190397184514832,0.3546969696969697,0.37008900756564306,0.6,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5530510665804783,1.3002866575658913,0.20811517065784194,0.10131061893816175,0.049549604026674444,,,,,,,,
regression,corrected_fmv3,,billing,0,natural,128,514,,,,50,208,,,,,,,,,,,,,,,970.4954811588202,535.9661320501309,0.760842677077655,0.1130048675156311,0.1130048675156311,0.14978069315147458,0.9134615384615384,4310.4194057381965
classification,corrected_fmv3,main,billing,1,natural,1,3,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.2184688119566875,0.23929452857880795,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.425184405061558,0.5261860217966345,0.19667030183168563,0.11676175920474488,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,1,3,,,,50,208,,,,,,,,,,,,,,,1190.688040320403,431.12358899969104,0.9334677942858639,-0.08824256946613684,-0.08824256946613684,-0.3476516742602731,0.22115384615384615,157.07394813071306
classification,corrected_fmv3,main,billing,1,natural,2,6,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.2184688119566875,0.23929452857880795,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.424721495356654,0.5265044303164855,0.19749411854606405,0.11721954053998371,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,2,6,,,,50,208,,,,,,,,,,,,,,,1170.166876482795,406.4893100488471,0.9173797469594491,-0.06948702367509618,-0.06948702367509596,-0.33040140054566614,0.32211538461538464,216.44248352768997
classification,corrected_fmv3,main,billing,1,natural,4,13,configured,balanced,1.0,20,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.34551923076923075,0.35109113190730834,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.045218042627897,0.2990901916253939,0.08033845931864703,0.07365453552329065,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,4,13,,,,50,208,,,,,,,,,,,,,,,2805.4575725622003,1498.3502257383439,2.1994042129771585,-1.5640791323240149,-1.5640791323240144,-2.8639305043329886,0.9951923076923077,15824.979801757714
classification,corrected_fmv3,main,billing,1,natural,8,27,configured,balanced,1.0,20,208,0.8365384615384616,0.36798642533936654,0.2977626948215184,0.3455866289099372,0.35311919753370047,0.6,0.9038461538461539,0.3911764705882353,0.9779411764705882,0.9406017369727047,3.1494444025592476,0.30849808752961344,0.13074525531667927,0.14430431156658524,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,8,27,,,,50,208,,,,,,,,,,,,,,,1438.712432546872,840.2674949853422,1.1279123292947428,-0.3149272196404842,-0.314927219640484,-0.13890872339340987,1.0,9964.462527865882
classification,corrected_fmv3,main,billing,1,natural,16,61,configured,balanced,1.0,20,208,0.8605769230769231,0.4478506787330317,0.38650075414781293,0.45776470588235296,0.44881298960262067,0.5,0.9711538461538461,0.7383484162895927,0.9229355203619909,0.5737710949764522,1.4672884478323422,0.23273826041122064,0.06800658069550991,0.05424939594373786,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,16,61,,,,50,208,,,,,,,,,,,,,,,1031.3481021957605,536.2748824269675,0.8085495154873031,0.05738793811557674,0.05738793811557685,0.2863381181515302,0.9759615384615384,6351.441374281334
classification,corrected_fmv3,main,billing,1,natural,32,126,configured,balanced,1.0,20,208,0.8653846153846154,0.47469683257918555,0.4163298139768728,0.47303208556149734,0.4505825109594384,0.4,0.9807692307692307,0.9,1.0,0.5274409250879839,1.340881109034044,0.2076540242449794,0.08845014741214424,0.07702212494966588,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,32,126,,,,50,208,,,,,,,,,,,,,,,880.1204631517523,431.2344630554435,0.6899910636736084,0.19560411978081294,0.19560411978081294,0.3116959039165249,0.9663461538461539,5583.8732469071
classification,corrected_fmv3,main,billing,1,natural,64,255,configured,balanced,1.0,20,208,0.8846153846153846,0.616209653092006,0.5735662812133401,0.650097125097125,0.5914189884085687,0.2,0.9807692307692307,0.8637254901960784,0.9596949891067538,0.696907536907537,1.3377064134807612,0.19489902228892692,0.1070347151790674,0.04758805636229408,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,64,255,,,,50,208,,,,,,,,,,,,,,,818.2843075564261,302.8175964274942,0.6415131602967054,0.2521199615229184,0.2521199615229185,0.2267673470906395,0.9326923076923077,3868.7584941904342
classification,corrected_fmv3,main,billing,1,natural,128,500,configured,balanced,1.0,20,208,0.8990384615384616,0.5509019607843137,0.5010021786492375,0.648182632446316,0.55936242386863,0.2,0.9807692307692307,0.8166666666666668,0.9074074074074073,0.6769281045751634,1.2098270011100283,0.1819758711874302,0.10173315411576855,0.0632691009017716,,,,,,,,
regression,corrected_fmv3,,billing,1,natural,128,500,,,,50,208,,,,,,,,,,,,,,,843.390405281638,391.4525549768223,0.6611956739972482,0.22917396444176819,0.22917396444176819,0.20308045390873564,0.9278846153846154,3676.3200835505436
classification,corrected_fmv3,main,billing,2,natural,1,4,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3454421768707483,0.35415698091548287,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,3.0161235567531426,0.26544705264956536,0.0499905207409308,0.05999144800249693,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,1,4,,,,50,208,,,,,,,,,,,,,,,1301.8346659508086,1247.7363727042166,1.0206037962915722,-0.189826263404119,-0.1898262634041188,0.20275095809922583,0.3605769230769231,2372.849295375761
classification,corrected_fmv3,main,billing,2,natural,2,7,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3476274452364678,0.3550993955535024,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,2.983820715233535,0.2672882614370128,0.06475577546426885,0.048219156094457975,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,2,7,,,,50,208,,,,,,,,,,,,,,,903.6158658252426,470.93199273089886,0.7084108352399537,0.17413023534575944,0.17413023534575944,0.21343114922968154,0.8846153846153846,3289.4515403649225
classification,corrected_fmv3,main,billing,2,natural,4,13,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.34849130441650344,0.3554972556895079,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,3.054098705446244,0.30406131409737375,0.05795048177242281,0.10114804238992564,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,4,13,,,,50,208,,,,,,,,,,,,,,,941.6655200763664,508.21657341738455,0.7382407534253911,0.139354330904493,0.13935433090449312,0.1524213111239323,0.8173076923076923,2800.1282498241226
classification,corrected_fmv3,main,billing,2,natural,8,35,configured,balanced,1.0,20,208,0.8557692307692307,0.3756018099547511,0.3062242332830568,0.34640541457047164,0.35913574581749197,0.6,0.9326923076923077,0.4833333333333333,0.9666666666666666,0.7512036199095024,2.273831433076986,0.22010157097487237,0.05046540054564292,0.05153576069575516,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,8,35,,,,50,208,,,,,,,,,,,,,,,965.2020119921847,640.5651665978999,0.7566927378662307,0.11784289249968916,0.11784289249968927,0.2397058348273663,0.9182692307692307,4098.2350475008625
classification,corrected_fmv3,main,billing,2,natural,16,64,configured,balanced,1.0,20,208,0.8605769230769231,0.4716787330316742,0.41297637003519355,0.49032976827094477,0.4696773668702985,0.4,0.9615384615384616,0.5220588235294118,0.7457983193277311,0.8203762903762905,1.5250595249203978,0.21168096877392484,0.04068233860799893,0.05145280179500352,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,16,64,,,,50,208,,,,,,,,,,,,,,,906.9882451320843,567.7797333856524,0.7110546910329503,0.17104801179280904,0.17104801179280915,0.25863474515029716,0.9182692307692307,3892.514209565869
classification,corrected_fmv3,main,billing,2,natural,32,127,configured,balanced,1.0,20,208,0.8509615384615384,0.46583257918552035,0.40648064353946706,0.45787025875924137,0.4609129871265794,0.5,0.9807692307692307,0.7098793363499246,0.7887548181665829,0.5245276292335116,1.2672063819820965,0.20971605623892664,0.09271712945057797,0.06064389568241922,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,32,127,,,,50,208,,,,,,,,,,,,,,,927.4653278315387,566.8493769930141,0.7271081799180199,0.15233275444796468,0.1523327544479648,0.32768698009044517,0.9519230769230769,5071.806992521983
classification,corrected_fmv3,main,billing,2,natural,64,251,configured,balanced,1.0,20,208,0.8605769230769231,0.532499245852187,0.4805547176135411,0.5839250063661827,0.5216715814726751,0.3,0.9807692307692307,0.7864253393665159,0.873805932629462,0.6799537037037037,1.3139444044688051,0.21835858557136587,0.10296281942954433,0.06529820323125689,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,64,251,,,,50,208,,,,,,,,,,,,,,,891.9231402257277,584.3184434778159,0.6992440489743993,0.1848169318771654,0.1848169318771654,0.2520191716625152,0.9519230769230769,4428.841872536181
classification,corrected_fmv3,main,billing,2,natural,128,529,configured,balanced,1.0,20,208,0.9038461538461539,0.5058024132730015,0.450891570303335,0.5026775090454335,0.5010020711269715,0.4,0.9807692307692307,0.7333333333333333,0.8148148148148148,0.5990397184514832,1.017097302265718,0.19524829968245577,0.12474162418108718,0.052618118184282844,,,,,,,,
regression,corrected_fmv3,,billing,2,natural,128,529,,,,50,208,,,,,,,,,,,,,,,895.289650493727,473.3233501892654,0.7018833035968479,0.181740072397502,0.18174007239750212,0.25151667265817046,0.9471153846153846,4520.719268310799
classification,corrected_fmv3,main,billing,3,natural,1,1,configured,balanced,1.0,20,208,0.009615384615384616,0.1,0.0,0.0009615384615384616,0.001904761904761905,0.9,0.009615384615384616,0.1,1.0,1.0,27.36533822058308,1.9807692307692308,0.9903846153846154,0.975051523329898,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,1,1,,,,50,208,,,,,,,,,,,,,,,1187.7736855821026,411.26774745633884,0.9311830175876822,-0.0855789625587473,-0.0855789625587473,-0.34715737801242286,0.0,0.0
classification,corrected_fmv3,main,billing,3,natural,2,4,configured,balanced,1.0,20,208,0.6682692307692307,0.31923076923076926,0.2435897435897436,0.2657301636307502,0.26540979578372664,0.6,0.75,0.4,1.0,0.7980769230769231,7.257347304925953,0.5995872179991641,0.24539671523066667,0.44794072090877424,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,2,4,,,,50,208,,,,,,,,,,,,,,,1175.4181263288165,409.999237853398,0.9214965873450219,-0.07428646184179288,-0.07428646184179266,-0.34112410826779827,0.32211538461538464,205.1958792867266
classification,corrected_fmv3,main,billing,3,natural,4,10,configured,balanced,1.0,20,208,0.6875,0.3269230769230769,0.25213675213675213,0.26458553791887124,0.26949638530881714,0.6,0.75,0.4,1.0,0.8173076923076923,7.249388762701593,0.5806656921256663,0.24616472838589779,0.17957546789883758,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,4,10,,,,50,208,,,,,,,,,,,,,,,1134.4944496004775,276.84445237168256,0.8894135118827113,-0.036883812611466116,-0.036883812611465894,-0.2904835066981062,0.5769230769230769,850.4042512880503
classification,corrected_fmv3,main,billing,3,natural,8,26,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3476274452364678,0.3550993955535024,0.6,0.9134615384615384,0.45,0.9,0.7398190045248869,2.9855906063708346,0.2976416432697755,0.12527677373817336,0.11062161283519636,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,8,26,,,,50,208,,,,,,,,,,,,,,,907.5904695076749,262.04846448914213,0.7115268189459816,0.17049760213075227,0.17049760213075238,0.08046640895615864,0.8461538461538461,1822.5188984396614
classification,corrected_fmv3,main,billing,3,natural,16,55,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3476274452364678,0.3550993955535024,0.6,0.9134615384615384,0.43054298642533934,0.8610859728506787,0.7779487179487179,2.7504764394444834,0.2634152295955812,0.10900307690294883,0.0590752090280409,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,16,55,,,,50,208,,,,,,,,,,,,,,,856.9781828274196,407.87278656837,0.6718481306486938,0.21675526411974544,0.21675526411974544,0.2058294362466846,0.9326923076923077,3585.916834888577
classification,corrected_fmv3,main,billing,3,natural,32,114,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3477859086218219,0.35513612703932945,0.6,0.9134615384615384,0.41990950226244345,0.8398190045248869,0.8,2.7992063043659243,0.27089657065513373,0.08251107455446174,0.0997848761525919,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,32,114,,,,50,208,,,,,,,,,,,,,,,807.0154707045118,329.12112573394916,0.6326786915491288,0.262419240221747,0.2624192402217471,0.24231495733844755,0.9326923076923077,3222.510325582021
classification,corrected_fmv3,main,billing,3,natural,64,239,configured,balanced,1.0,20,208,0.8653846153846154,0.5355173453996984,0.4839081615552205,0.5863962703962704,0.5280272676134798,0.3,0.9807692307692307,0.6388763197586727,0.7098625775096363,0.6534187008136588,1.2340973290728776,0.2123506739741528,0.047834710289652575,0.036373426008623,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,64,239,,,,50,208,,,,,,,,,,,,,,,974.3088081928684,537.9021302661508,0.7638322241754872,0.10951963488607475,0.10951963488607475,0.17984380504486575,0.9086538461538461,4370.352211450249
classification,corrected_fmv3,main,billing,3,natural,128,489,configured,balanced,1.0,20,208,0.8942307692307693,0.5729969834087482,0.525552203787498,0.541104700253307,0.5456883403579655,0.3,0.9807692307692307,0.625,0.6944444444444444,0.7683295625942684,0.9411287401712713,0.1765932290438961,0.10764676876939261,0.06309867446236493,,,,,,,,
regression,corrected_fmv3,,billing,3,natural,128,489,,,,50,208,,,,,,,,,,,,,,,888.2889136820922,391.7840805152059,0.6963949119034418,0.18813847362272929,0.1881384736227294,0.21658745277381775,0.9038461538461539,3628.236568791176
classification,corrected_fmv3,main,billing,4,natural,1,3,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.2184688119566875,0.23929452857880795,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.427667002311289,0.5249248061570438,0.1900721321312281,0.11459633968169637,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,1,3,,,,50,208,,,,,,,,,,,,,,,1121.6810293608612,333.6326483310622,0.8793681307893445,-0.025172844756731205,-0.025172844756731205,-0.2777067803000173,0.3701923076923077,277.6020107394279
classification,corrected_fmv3,main,billing,4,natural,2,6,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.2184688119566875,0.23929452857880795,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.428905930283292,0.5270852419247707,0.19643482422599426,0.11696910556367582,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,2,6,,,,50,208,,,,,,,,,,,,,,,1247.5025884126158,1012.9579083983608,0.9780088907738365,-0.14016885721342098,-0.14016885721342098,0.04522008331158556,0.9423076923076923,5001.593615467277
classification,corrected_fmv3,main,billing,4,natural,4,14,configured,balanced,1.0,20,208,0.8365384615384616,0.36798642533936654,0.2977626948215184,0.3467305194805195,0.35342496871824297,0.6,0.9038461538461539,0.4,1.0,0.9199660633484162,3.0225847452073826,0.28286201089656154,0.06851329167301837,0.052544701068861215,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,4,14,,,,50,208,,,,,,,,,,,,,,,1280.1013668853327,1147.2317255463163,1.0035654671455554,-0.16996287314815817,-0.16996287314815794,0.23664511747447015,0.7692307692307693,4587.481072591684
classification,corrected_fmv3,main,billing,4,natural,8,37,configured,balanced,1.0,20,208,0.8173076923076923,0.3604660633484163,0.2894067370537958,0.3419381243063263,0.35004935307456314,0.6,0.9423076923076923,0.6,1.0,0.6007767722473605,1.977005897682184,0.24479558229018497,0.08493852400435847,0.06033753143360142,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,8,37,,,,50,208,,,,,,,,,,,,,,,963.9833696623062,588.2358155367754,0.7557373546515065,0.1189566842028209,0.11895668420282102,0.30031644640200494,0.9326923076923077,4508.0863924718815
classification,corrected_fmv3,main,billing,4,natural,16,64,configured,balanced,1.0,20,208,0.8653846153846154,0.38125339366515837,0.3125037707390648,0.34515824265824263,0.3622445785826067,0.6,0.9423076923076923,0.6,1.0,0.6354223227752639,2.0722352378441715,0.20327493076781075,0.05142932986983883,0.061550679181974,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,16,64,,,,50,208,,,,,,,,,,,,,,,807.2409442043144,376.64911980568286,0.6328554567835172,0.2622131662103665,0.2622131662103665,0.27326268396762,0.9134615384615384,3190.934071503092
classification,corrected_fmv3,main,billing,4,natural,32,125,configured,balanced,1.0,20,208,0.8653846153846154,0.45138914027149324,0.3904323780794369,0.49382886721122016,0.44820291979720245,0.4,0.9807692307692307,0.7333333333333333,0.8148148148148149,0.5954864253393666,1.2129308601322812,0.20130133002338757,0.06275960588111325,0.06361149104698735,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,32,125,,,,50,208,,,,,,,,,,,,,,,806.6534495317487,331.9740493215795,0.632394876566379,0.2627501134966166,0.2627501134966167,0.24697308976330945,0.8894230769230769,2779.6823982519654
classification,corrected_fmv3,main,billing,4,natural,64,255,configured,balanced,1.0,20,208,0.8894230769230769,0.61805580693816,0.5756175632646222,0.6332768865121807,0.5769567703768439,0.2,0.9807692307692307,0.7916666666666667,0.8796296296296295,0.7237657114127702,1.291937207448351,0.19582225434919465,0.08071141145550285,0.07670856895605012,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,64,255,,,,50,208,,,,,,,,,,,,,,,844.9643302693725,344.079691641738,0.6624295893780364,0.22773545820436758,0.2277354582043677,0.21288890870178334,0.9230769230769231,3251.1430027426013
classification,corrected_fmv3,main,billing,4,natural,128,529,configured,balanced,1.0,20,208,0.8990384615384616,0.5979969834087482,0.5533299815652758,0.5844989814107461,0.5792119448885847,0.2,0.9807692307692307,0.8666666666666668,0.9629629629629629,0.673700351935646,1.2098297390924289,0.1825499468118155,0.11401829718110655,0.05973865911938045,,,,,,,,
regression,corrected_fmv3,,billing,4,natural,128,529,,,,50,208,,,,,,,,,,,,,,,960.6763439405271,469.2594722327899,0.7531447343331524,0.12197917712026984,0.12197917712026995,0.18890178968801064,0.9278846153846154,4458.545545597538
classification,corrected_fmv3,main,helpdesk,0,natural,1,2,configured,balanced,1.0,20,145,0.6620689655172414,0.2691208791208791,0.1473076923076923,0.2004414125200642,0.22731356693620844,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.9419230769230769,8.44249684051971,0.6720719706593998,0.33590660259641447,0.3267297112486459,,,,,,,,
regression,corrected_fmv3,,helpdesk,0,natural,1,2,,,,50,145,,,,,,,,,,,,,,,0.40447625186154906,0.4009821357181096,0.496847223390057,-0.6231722775584849,-0.6231722775584849,-1.5103811171344486,0.0,6.917507291589197e-05
classification,corrected_fmv3,main,helpdesk,0,natural,2,4,configured,balanced,1.0,20,145,0.593103448275862,0.24032967032967031,0.1137179487179487,0.19622755293487001,0.20591313448456305,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.8411538461538461,8.415015771414215,0.729758350868157,0.34606524212607015,0.45777227974537243,,,,,,,,
regression,corrected_fmv3,,helpdesk,0,natural,2,4,,,,50,145,,,,,,,,,,,,,,,0.3753285383888623,0.3714240834100586,0.4610429939935917,-0.5062018491456006,-0.5062018491456004,-1.1803018096801643,0.2896551724137931,0.34306888906368865
classification,corrected_fmv3,main,helpdesk,0,natural,4,9,configured,balanced,1.0,20,145,0.6413793103448275,0.26043956043956046,0.1371794871794872,0.1989987484355444,0.22123190792660477,0.7142857142857143,0.7103448275862069,0.42857142857142855,1.0,0.6076923076923078,8.292027009252429,0.617873441415798,0.1130906111207502,0.2120491281494931,,,,,,,,
regression,corrected_fmv3,,helpdesk,0,natural,4,9,,,,50,145,,,,,,,,,,,,,,,0.25636067227008585,0.2263294318563709,0.3149062216077882,-0.028781132068775417,-0.028781132068775417,-0.0034645063201053095,0.8068965517241379,0.9306739943924246
classification,corrected_fmv3,main,helpdesk,0,natural,8,19,configured,balanced,1.0,20,145,0.6620689655172414,0.2691208791208791,0.1473076923076923,0.2004414125200642,0.22731356693620844,0.7142857142857143,0.9724137931034482,0.7142857142857143,1.0,0.37676923076923075,1.6731776160320964,0.4964423413159975,0.10299582214191039,0.17560441833492496,,,,,,,,
regression,corrected_fmv3,,helpdesk,0,natural,8,19,,,,50,145,,,,,,,,,,,,,,,0.23136436462216597,0.21090135630137397,0.28420146207564206,0.07152961158723237,0.07152961158723237,0.16247925281112685,0.9241379310344827,0.9588204838439103
classification,corrected_fmv3,main,helpdesk,0,natural,16,39,configured,balanced,1.0,20,145,0.696551724137931,0.33485958485958484,0.22400284900284897,0.2799061279871515,0.3046388366667422,0.5714285714285714,0.9724137931034482,0.6984126984126985,0.9777777777777779,0.48269230769230764,1.644558522890276,0.44527854770330816,0.1004522368825715,0.18260565759500344,,,,,,,,
regression,corrected_fmv3,,helpdesk,0,natural,16,39,,,,50,145,,,,,,,,,,,,,,,0.24313135273981581,0.22690904565779135,0.2986556985036421,0.02430842415033152,0.02430842415033152,0.08417727600575586,0.8620689655172413,0.8761306965091699
classification,corrected_fmv3,main,helpdesk,0,natural,32,86,configured,balanced,1.0,20,145,0.6827586206896552,0.32406593406593404,0.21141025641025638,0.2746316708501582,0.2968864468864469,0.5714285714285714,0.9724137931034482,0.7087912087912088,0.9923076923076923,0.45999999999999996,2.065712749394292,0.5265324244513571,0.19276068313368436,0.18698317514878718,,,,,,,,
regression,corrected_fmv3,,helpdesk,0,natural,32,86,,,,50,145,,,,,,,,,,,,,,,0.24936395214935234,0.20870155135533253,0.306311647887268,-0.0007031371765122696,-0.0007031371765122696,0.03733604826655157,0.8275862068965517,0.8741899733184207
classification,corrected_fmv3,main,helpdesk,0,natural,64,175,configured,balanced,1.0,20,145,0.6758620689655173,0.3212087912087912,0.20807692307692305,0.2730947451444346,0.29461447643265826,0.5714285714285714,0.9793103448275862,0.8333333333333333,0.9722222222222222,0.3914102564102564,2.1256009892450334,0.5163577953645407,0.13777862376180186,0.22768278791404456,,,,,,,,
regression,corrected_fmv3,,helpdesk,0,natural,64,175,,,,50,145,,,,,,,,,,,,,,,0.23821726990512507,0.2007095865296833,0.2926193777043667,0.044028748867013134,0.044028748867013134,0.09990105172709673,0.8413793103448276,0.8726353910877682
classification,corrected_fmv3,main,helpdesk,0,natural,128,329,configured,balanced,1.0,20,145,0.6758620689655173,0.31094017094017096,0.1960968660968661,0.2721417069243156,0.28934449388994843,0.5714285714285714,1.0,0.9655067155067155,0.9655067155067155,0.32907563025210085,1.5176404465535267,0.4899366529032729,0.11639461969507155,0.19508970181428117,,,,,,,,
