task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,08_gamma0,main,billing,0,natural,4,15,configured,balanced,1.0,20,208,0.7067307692307693,0.29162895927601806,0.21292106586224227,0.31933893174494676,0.26734529203223173,0.6,0.9134615384615384,0.5,1.0,0.5832579185520361,3.33289022047174,0.6083426813100657,0.36222551863353986,0.2861651224939794,,,,,,,,
classification,08_gamma0,main,billing,0,natural,4,15,configured,balanced,1.0,50,208,0.7067307692307693,0.29162895927601806,0.21292106586224227,0.31933893174494676,0.26734529203223173,0.6,0.9134615384615384,0.5,1.0,0.5832579185520361,3.33289022047174,0.6083426813100657,0.36222551863353986,0.2861651224939794,,,,,,,,
classification,08_gamma0,main,billing,0,natural,4,15,configured,natural,1.0,5,208,0.7211538461538461,0.2994343891402715,0.22159376571141276,0.3109649122807018,0.2781359126984127,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.6194230769230769,3.780917020754531,0.3760157184536383,0.05645667460675426,0.09586441416204794,,,,,,,,
classification,08_gamma0,main,billing,0,natural,4,15,configured,natural,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.2160334584115072,0.2387817164179104,0.7,0.9134615384615384,0.5,1.0,0.5538461538461539,3.3384057060125,0.6124537459950513,0.24468920336892974,0.25931667279509285,,,,,,,,
classification,08_gamma0,main,billing,0,natural,4,15,configured,natural,1.0,50,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.2160334584115072,0.2387817164179104,0.7,0.9134615384615384,0.5,1.0,0.5538461538461539,3.3384057060125,0.6124537459950513,0.24468920336892974,0.25931667279509285,,,,,,,,
regression,08_gamma0,,billing,0,natural,4,15,,,,50,208,,,,,,,,,,,,,,,888.5037144458353,304.0076795604632,0.696563309996269,0.18794215407710246,0.18794215407710257,0.10360636375145782,0.8653846153846154,1947.4764207153733
classification,08_gamma0,main,billing,0,natural,8,28,configured,balanced,1.0,5,208,0.8173076923076923,0.35927601809954746,0.28808446455505277,0.33550035803795203,0.3436136085658255,0.6,0.9134615384615384,0.41990950226244345,0.8398190045248869,0.7764367816091955,4.349735690686756,0.3415674970474664,0.1301277468983944,0.15660392586239097,,,,,,,,
classification,08_gamma0,main,billing,0,natural,8,28,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21372518839185503,0.23810916824251457,0.7,0.9134615384615384,0.4911764705882353,0.9823529411764707,0.5538461538461539,3.5376322343758724,0.5533870126860148,0.2661196391742964,0.24608480754011097,,,,,,,,
classification,08_gamma0,main,billing,0,natural,8,28,configured,balanced,1.0,50,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21477023857976238,0.2383870412417181,0.7,0.9134615384615384,0.5,1.0,0.5538461538461539,3.303375645449747,0.5939094532827954,0.2431128762948972,0.27942865866281846,,,,,,,,
classification,08_gamma0,main,billing,0,natural,8,28,configured,natural,1.0,5,208,0.8173076923076923,0.35927601809954746,0.28808446455505277,0.3365155095531035,0.3442323562595818,0.6,0.9134615384615384,0.41990950226244345,0.8398190045248869,0.7764367816091955,4.364164121626567,0.3539728609650406,0.1625196575545348,0.15679692712873225,,,,,,,,
classification,08_gamma0,main,billing,0,natural,8,28,configured,natural,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21372518839185503,0.23810916824251457,0.7,0.9134615384615384,0.4911764705882353,0.9823529411764707,0.5538461538461539,3.596426265405775,0.5876439620891646,0.14006075420631808,0.21219855221086112,,,,,,,,
classification,08_gamma0,main,billing,0,natural,8,28,configured,natural,1.0,50,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21477023857976238,0.2383870412417181,0.7,0.9134615384615384,0.5,1.0,0.5538461538461539,3.364572113486908,0.6211456722010318,0.20466594039820707,0.2942401814277661,,,,,,,,
regression,08_gamma0,,billing,0,natural,8,28,,,,50,208,,,,,,,,,,,,,,,892.8416298737806,328.91564546309485,0.6999641204597999,0.18397746805391568,0.18397746805391568,0.09620452120060641,0.8557692307692307,1830.3678688056473
classification,08_gamma0,main,billing,0,natural,16,59,configured,balanced,1.0,5,208,0.8317307692307693,0.3660633484162896,0.2956259426847663,0.34011311060747856,0.349635480571904,0.6,0.9134615384615384,0.41798642533936653,0.8359728506787331,0.7957446808510638,4.436474744680042,0.3421092111887915,0.16560952308086246,0.1485433738595064,,,,,,,,
classification,08_gamma0,main,billing,0,natural,16,59,configured,balanced,1.0,20,208,0.8173076923076923,0.35927601809954746,0.28808446455505277,0.3375386518243661,0.34450046485433594,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7552564102564102,3.7611591356223903,0.3534206191954583,0.061691310829841146,0.0894033919067787,,,,,,,,
classification,08_gamma0,main,billing,0,natural,16,59,configured,balanced,1.0,50,208,0.7836538461538461,0.3386877828054299,0.26520864756158874,0.32513681932102984,0.32575369873990645,0.6,0.9134615384615384,0.5,1.0,0.6773755656108598,3.2538734836624865,0.5704825539288515,0.3263196429381004,0.2743782738737409,,,,,,,,
classification,08_gamma0,main,billing,0,natural,16,59,configured,natural,1.0,5,208,0.8317307692307693,0.3660633484162896,0.2956259426847663,0.34011311060747856,0.349635480571904,0.6,0.9134615384615384,0.41798642533936653,0.8359728506787331,0.7957446808510638,4.415800197862038,0.32894700810151833,0.15157265588641167,0.14875947421335786,,,,,,,,
