task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,2,7,configured,natural,1.5,20,208,0.5432692307692307,0.22000000000000003,0.13333333333333336,0.16723682380753718,0.1870965236151013,0.7,0.9038461538461539,0.4,1.0,0.55,3.83585612870359,0.7655257353480102,0.24522305681155276,0.5630222479906283,,,,,,,,
regression,07_full_no_pretraining,,billing,0,natural,2,7,,,,50,208,,,,,,,,,,,,,,,964.287633946986,505.2709458701619,0.7559758897682475,0.11867859847780804,0.11867859847780804,0.11615417306510223,0.7884615384615384,2411.701493401919
classification,07_full_no_pretraining,main,billing,0,natural,4,15,configured,balanced,1.0,5,208,0.4951923076923077,0.2569909502262443,0.17443438914027143,0.2552571684587813,0.22587396321673275,0.5,0.9134615384615384,0.4246606334841629,0.8493212669683258,0.6258974358974358,3.7992299126061764,0.8110228759791572,0.2741538541964614,0.6196761716378665,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,4,15,configured,balanced,1.0,20,208,0.5240384615384616,0.27071945701357464,0.18968828557063847,0.2440214568040655,0.2283286749895522,0.5,0.9134615384615384,0.5,1.0,0.5414389140271492,3.7575494259196205,0.7955634305630321,0.3157623804246004,0.5964531170198353,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,4,15,configured,balanced,1.0,50,208,0.5240384615384616,0.27071945701357464,0.18968828557063847,0.2440214568040655,0.2283286749895522,0.5,0.9134615384615384,0.5,1.0,0.5414389140271492,3.7575494259196205,0.7955634305630321,0.3157623804246004,0.5964531170198353,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,4,15,configured,natural,1.0,5,208,0.5432692307692307,0.22000000000000003,0.13333333333333336,0.16836827956989248,0.18740726020137782,0.7,0.9134615384615384,0.4246606334841629,0.8493212669683258,0.45474358974358975,3.687356856997614,0.7735052935421997,0.2799677807264603,0.3999139721534229,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,4,15,configured,natural,1.0,20,208,0.5576923076923077,0.2259230769230769,0.13991452991452988,0.16848237293711277,0.1925184341946445,0.7,0.9134615384615384,0.5,1.0,0.4518461538461538,3.661834210236206,0.7657789396495184,0.29183257428499365,0.41990034103796725,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,4,15,configured,natural,1.0,50,208,0.5576923076923077,0.2259230769230769,0.13991452991452988,0.16848237293711277,0.1925184341946445,0.7,0.9134615384615384,0.5,1.0,0.4518461538461538,3.661834210236206,0.7657789396495184,0.29183257428499365,0.41990034103796725,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,4,15,local,balanced,1.0,20,208,0.5384615384615384,0.27633484162895927,0.19592760180995472,0.25355269028836674,0.2340805781914949,0.5,0.9134615384615384,0.5,1.0,0.5526696832579185,3.7111380002498207,0.7808059023821569,0.33871538134721607,0.5886330438060156,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,4,15,global,balanced,1.0,20,208,0.5096153846153846,0.25984162895927604,0.17760180995475114,0.26671301192229735,0.2218687459389214,0.5,0.9134615384615384,0.5,1.0,0.5196832579185521,3.801259808997411,0.8113672158703087,0.2880980293624676,0.6657367504724507,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,4,15,global_local,balanced,1.0,20,208,0.5240384615384616,0.27071945701357464,0.18968828557063847,0.2440214568040655,0.2283286749895522,0.5,0.9134615384615384,0.5,1.0,0.5414389140271492,3.7575494259196205,0.7955634305630321,0.3157623804246004,0.5964531170198353,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,4,15,dynamic_expanded_local,balanced,1.0,20,208,0.5240384615384616,0.27071945701357464,0.18968828557063847,0.2440214568040655,0.2283286749895522,0.5,0.9134615384615384,0.5,1.0,0.5414389140271492,3.7575494259196205,0.7955634305630321,0.3157623804246004,0.5964531170198353,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,4,15,foundation_knn,balanced,1.0,20,208,0.2403846153846154,0.1,0.0,0.02403846153846154,0.03875968992248062,0.9,0.9134615384615384,0.5,1.0,0.2,3.7251517915161565,0.79581196744791,0.026282065189801723,0.7732998051032289,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,4,15,configured,natural,0.0,20,208,0.5240384615384616,0.27071945701357464,0.18968828557063847,0.2440214568040655,0.2283286749895522,0.5,0.9134615384615384,0.5,1.0,0.5414389140271492,3.7575494259196205,0.7955634305630321,0.3157623804246004,0.5964531170198353,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,4,15,configured,natural,0.25,20,208,0.5865384615384616,0.29062895927601806,0.21180995475113118,0.298276760939048,0.24226868394489426,0.5,0.9134615384615384,0.5,1.0,0.5812579185520361,3.7242426694111392,0.7829595396575246,0.34560725135872,0.5590786304213402,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,4,15,configured,natural,0.5,20,208,0.5625,0.2759230769230769,0.1954700854700854,0.18829730263107472,0.21248244679023606,0.6,0.9134615384615384,0.5,1.0,0.5518461538461538,3.697575797351751,0.774192247584107,0.3137393951989137,0.4393230119184872,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,4,15,configured,natural,0.75,20,208,0.5576923076923077,0.2259230769230769,0.13991452991452988,0.16848237293711277,0.1925184341946445,0.7,0.9134615384615384,0.5,1.0,0.4518461538461538,3.676968270241259,0.7686639289624578,0.30346981880183405,0.4290819638220577,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,4,15,configured,natural,1.0,20,208,0.5576923076923077,0.2259230769230769,0.13991452991452988,0.16848237293711277,0.1925184341946445,0.7,0.9134615384615384,0.5,1.0,0.4518461538461538,3.661834210236206,0.7657789396495184,0.29183257428499365,0.41990034103796725,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,4,15,configured,natural,1.5,20,208,0.5576923076923077,0.2259230769230769,0.13991452991452988,0.16848237293711277,0.1925184341946445,0.7,0.9134615384615384,0.5,1.0,0.4518461538461538,3.645717352867649,0.7657557138542912,0.2677561093408328,0.4362053466712466,,,,,,,,
regression,07_full_no_pretraining,,billing,0,natural,4,15,,,,50,208,,,,,,,,,,,,,,,904.0643728874139,329.2325139160439,0.7087624528625965,0.17372031733093696,0.17372031733093707,0.1276224830339604,0.8557692307692307,2088.310066566375
classification,07_full_no_pretraining,main,billing,0,natural,8,28,configured,balanced,1.0,5,208,0.6394230769230769,0.31787330316742085,0.24208144796380093,0.3439589665653496,0.2842103136269344,0.5,0.9134615384615384,0.4169683257918552,0.8339366515837104,0.7714285714285715,3.779438098752876,0.8025890701293472,0.4131401527243164,0.5602881309357185,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,8,28,configured,balanced,1.0,20,208,0.5384615384615384,0.2762398190045249,0.19582202111613875,0.28933476575665656,0.24057747390454157,0.5,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.6595384615384614,3.7823608952032455,0.8035230951931838,0.31509027852175325,0.6159504635217703,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,8,28,configured,balanced,1.0,50,208,0.5913461538461539,0.2984117647058823,0.22045751633986924,0.27157780491113825,0.2537350829065228,0.5,0.9134615384615384,0.5,1.0,0.5968235294117646,3.737840628578584,0.7866554174297402,0.3564789884078961,0.5781891515568436,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,8,28,configured,natural,1.0,5,208,0.6730769230769231,0.2730769230769231,0.19230769230769232,0.2125,0.23510489510489513,0.7,0.9134615384615384,0.4169683257918552,0.8339366515837104,0.575,3.646644326062998,0.7657667067950583,0.3772901116082301,0.5589053889421116,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,8,28,configured,natural,1.0,20,208,0.6105769230769231,0.24784615384615383,0.16427350427350423,0.18912942449707154,0.21199309909628267,0.7,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.49569230769230765,3.6472026941561717,0.7655537485211829,0.31911592185497284,0.4467478229752604,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,8,28,configured,natural,1.0,50,208,0.6105769230769231,0.24784615384615383,0.16427350427350423,0.1875550314465409,0.21149029448242046,0.7,0.9134615384615384,0.5,1.0,0.49569230769230765,3.6281602954816323,0.7603818249595269,0.31131234765052795,0.45634288057545186,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,8,28,local,balanced,1.0,20,208,0.6057692307692307,0.3037194570135746,0.22635495223730512,0.2744152764041882,0.2622299350064787,0.5,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.7152820512820512,4.131776778467128,0.7535519000001789,0.2939348155632615,0.47311104723463254,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,8,28,global,balanced,1.0,20,208,0.625,0.3182126696832579,0.24245852187028655,0.3346031746031746,0.2829040659488421,0.5,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.7489743589743589,3.780087492948425,0.8022663727545881,0.4008095173451763,0.5404893499962469,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,8,28,global_local,balanced,1.0,20,208,0.5384615384615384,0.2762398190045249,0.19582202111613875,0.28933476575665656,0.24057747390454157,0.5,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.6595384615384614,3.7823608952032455,0.8035230951931838,0.31509027852175325,0.6159504635217703,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,8,28,dynamic_expanded_local,balanced,1.0,20,208,0.5913461538461539,0.2984117647058823,0.22045751633986924,0.27157780491113825,0.2537350829065228,0.5,0.9134615384615384,0.5,1.0,0.5968235294117646,3.737840628578584,0.7866554174297402,0.3564789884078961,0.5781891515568436,,,,,,,,
classification,07_full_no_pretraining,retrieval_ablation,billing,0,natural,8,28,foundation_knn,balanced,1.0,20,208,0.38461538461538464,0.1576923076923077,0.06410256410256408,0.10727564026111362,0.12139022010057124,0.7,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.3153846153846154,4.070449687444027,0.7321153843599875,0.01538462134507984,0.6035689382149042,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,8,28,configured,natural,0.0,20,208,0.5384615384615384,0.2762398190045249,0.19582202111613875,0.28933476575665656,0.24057747390454157,0.5,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.6595384615384614,3.7823608952032455,0.8035230951931838,0.31509027852175325,0.6159504635217703,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,8,28,configured,natural,0.25,20,208,0.6971153846153846,0.3007873303167421,0.22309703368526898,0.298609943977591,0.2907183359610544,0.6,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.6156923076923076,3.72405742256501,0.7810112488413837,0.45680608514409793,0.40141548233862634,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,8,28,configured,natural,0.5,20,208,0.6105769230769231,0.24784615384615383,0.16427350427350423,0.18912942449707154,0.21199309909628267,0.7,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.49569230769230765,3.6839344262819917,0.7691180729642395,0.3578066412502756,0.4088457895333994,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,8,28,configured,natural,0.75,20,208,0.6105769230769231,0.24784615384615383,0.16427350427350423,0.18912942449707154,0.21199309909628267,0.7,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.49569230769230765,3.659210696070459,0.7648419957376714,0.3341285209529676,0.421392432141524,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,8,28,configured,natural,1.0,20,208,0.6105769230769231,0.24784615384615383,0.16427350427350423,0.18912942449707154,0.21199309909628267,0.7,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.49569230769230765,3.6472026941561717,0.7655537485211829,0.31911592185497284,0.4467478229752604,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,8,28,configured,natural,1.5,20,208,0.6105769230769231,0.24784615384615383,0.16427350427350423,0.18912942449707154,0.21199309909628267,0.7,0.9134615384615384,0.4382352941176471,0.8764705882352942,0.49569230769230765,3.651984838239092,0.7743439866546817,0.29650903306901455,0.5448767447070705,,,,,,,,
regression,07_full_no_pretraining,,billing,0,natural,8,28,,,,50,208,,,,,,,,,,,,,,,904.2162804404624,316.8096614118002,0.7088815443489286,0.17358147973430982,0.17358147973430982,0.11376837677189477,0.8413461538461539,1902.055088384028
