task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,09_gamma_learned,main,billing,0,natural,1,4,configured,balanced,1.0,5,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.33948593491450635,0.34899153556969426,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.5344001646828884,0.6034822036756347,0.4224630958185746,0.24677328537637244,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,1,4,configured,balanced,1.0,20,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.33948593491450635,0.34899153556969426,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.5344001646828884,0.6034822036756347,0.4224630958185746,0.24677328537637244,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,1,4,configured,balanced,1.0,50,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.33948593491450635,0.34899153556969426,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.5344001646828884,0.6034822036756347,0.4224630958185746,0.24677328537637244,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,1,4,configured,natural,1.0,5,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.33948593491450635,0.34899153556969426,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.5344001646828884,0.6034822036756347,0.4224630958185746,0.24677328537637244,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,1,4,configured,natural,1.0,20,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.33948593491450635,0.34899153556969426,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.5344001646828884,0.6034822036756347,0.4224630958185746,0.24677328537637244,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,1,4,configured,natural,1.0,50,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.33948593491450635,0.34899153556969426,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.5344001646828884,0.6034822036756347,0.4224630958185746,0.24677328537637244,,,,,,,,
regression,09_gamma_learned,,billing,0,natural,1,4,,,,50,208,,,,,,,,,,,,,,,1153.785735956513,918.3261416754231,0.9045373679339233,-0.054515298207600926,-0.054515298207600704,0.14466398062024244,0.25961538461538464,1267.1588554831346
classification,09_gamma_learned,main,billing,0,natural,2,7,configured,balanced,1.0,5,208,0.8317307692307693,0.36606334841628957,0.29562594268476616,0.3421765533387674,0.3502010201020102,0.6,0.9038461538461539,0.38823529411764707,0.9705882352941176,0.9435897435897436,3.8914972293500485,0.5628684689010873,0.3632579285364885,0.17713765636326492,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,2,7,configured,balanced,1.0,20,208,0.8221153846153846,0.36221719457013574,0.2913524384112619,0.340491452991453,0.34685969387755106,0.6,0.9038461538461539,0.4,1.0,0.9055429864253394,3.4955103403494308,0.5775657545925383,0.3951580385462596,0.21795352077412822,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,2,7,configured,balanced,1.0,50,208,0.8221153846153846,0.36221719457013574,0.2913524384112619,0.340491452991453,0.34685969387755106,0.6,0.9038461538461539,0.4,1.0,0.9055429864253394,3.4955103403494308,0.5775657545925383,0.3951580385462596,0.21795352077412822,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,2,7,configured,natural,1.0,5,208,0.8269230769230769,0.36312217194570134,0.292357968828557,0.3428732836437926,0.3490142561840675,0.6,0.9038461538461539,0.38823529411764707,0.9705882352941176,0.9352564102564103,3.891924184540976,0.5612286912485233,0.35679148968595725,0.18400052377922357,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,2,7,configured,natural,1.0,20,208,0.8173076923076923,0.35927601809954746,0.28808446455505277,0.3404545565124313,0.3455992345033607,0.6,0.9038461538461539,0.4,1.0,0.8981900452488688,3.486753876105497,0.5721038786364866,0.382296116449512,0.2666196178569728,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,2,7,configured,natural,1.0,50,208,0.8173076923076923,0.35927601809954746,0.28808446455505277,0.3404545565124313,0.3455992345033607,0.6,0.9038461538461539,0.4,1.0,0.8981900452488688,3.486753876105497,0.5721038786364866,0.382296116449512,0.2666196178569728,,,,,,,,
regression,09_gamma_learned,,billing,0,natural,2,7,,,,50,208,,,,,,,,,,,,,,,951.991285064156,439.15828325383654,0.7463358788831662,0.12991698321853506,0.12991698321853506,0.0611421895412505,0.8125,2146.3474917351828
classification,09_gamma_learned,main,billing,0,natural,4,15,configured,balanced,1.0,5,208,0.75,0.3621040723981901,0.2912267471091001,0.3392525492525492,0.3181685147575189,0.5,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7471153846153846,4.033563640300882,0.5625203598851127,0.1991366974722881,0.14001110862124755,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,4,15,configured,balanced,1.0,20,208,0.7403846153846154,0.35927601809954746,0.28808446455505277,0.34402323866609585,0.317333429203417,0.5,0.9134615384615384,0.5,1.0,0.718552036199095,3.4006190878007083,0.649460979101276,0.4297819467118153,0.500561452038026,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,4,15,configured,balanced,1.0,50,208,0.7403846153846154,0.35927601809954746,0.28808446455505277,0.34402323866609585,0.317333429203417,0.5,0.9134615384615384,0.5,1.0,0.718552036199095,3.4006190878007083,0.649460979101276,0.4297819467118153,0.500561452038026,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,4,15,configured,natural,1.0,5,208,0.7355769230769231,0.35328054298642536,0.2814228255404726,0.3498652082209251,0.30388750479091575,0.5,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7271153846153846,4.012786984469368,0.537127282161408,0.23887443757401067,0.09247172454855461,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,4,15,configured,natural,1.0,20,208,0.7403846153846154,0.35927601809954746,0.28808446455505277,0.3486025641025641,0.31723807447880337,0.5,0.9134615384615384,0.5,1.0,0.718552036199095,3.3312357543559616,0.6068624193003522,0.34922625640263927,0.3206695289962743,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,4,15,configured,natural,1.0,50,208,0.7403846153846154,0.35927601809954746,0.28808446455505277,0.3486025641025641,0.31723807447880337,0.5,0.9134615384615384,0.5,1.0,0.718552036199095,3.3312357543559616,0.6068624193003522,0.34922625640263927,0.3206695289962743,,,,,,,,
regression,09_gamma_learned,,billing,0,natural,4,15,,,,50,208,,,,,,,,,,,,,,,892.112410112062,305.7015517890404,0.6993924315375378,0.18464394656073313,0.18464394656073324,0.09836297935073235,0.8653846153846154,1949.9625405158245
classification,09_gamma_learned,main,billing,0,natural,8,28,configured,balanced,1.0,5,208,0.7548076923076923,0.3650452488687783,0.29449472096530926,0.3530952380952381,0.3227962489343564,0.5,0.9134615384615384,0.46990950226244343,0.9398190045248869,0.7716954022988506,4.293343631726574,0.38451121191606386,0.14707930844563705,0.16410532224813273,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,8,28,configured,balanced,1.0,20,208,0.7403846153846154,0.35927601809954746,0.28808446455505277,0.346374102376661,0.3179528355864651,0.5,0.9134615384615384,0.49411764705882355,0.9882352941176471,0.7225961538461538,3.492488764353908,0.6030271787763966,0.3010755433486058,0.36640446667425536,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,8,28,configured,balanced,1.0,50,208,0.7403846153846154,0.35927601809954746,0.28808446455505277,0.34514652014652014,0.3176291628122109,0.5,0.9134615384615384,0.5,1.0,0.718552036199095,3.3626246491546405,0.6253366263986343,0.36725926549675375,0.4264430386112404,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,8,28,configured,natural,1.0,5,208,0.6971153846153846,0.2826923076923077,0.20299145299145296,0.21929317269076304,0.24374727668845314,0.7,0.9134615384615384,0.46990950226244343,0.9398190045248869,0.5958333333333333,4.316102381657301,0.40703568770145976,0.2013363065914466,0.16912325776874493,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,8,28,configured,natural,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21726104064164803,0.23910538919216462,0.7,0.9134615384615384,0.49411764705882355,0.9882352941176471,0.5538461538461539,3.4520107600855576,0.5705094506288934,0.3119490938977554,0.23964107551875943,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,8,28,configured,natural,1.0,50,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.2160334584115072,0.2387817164179104,0.7,0.9134615384615384,0.5,1.0,0.5538461538461539,3.2899740321766293,0.5841266616875876,0.253279079324924,0.2904977165643657,,,,,,,,
regression,09_gamma_learned,,billing,0,natural,8,28,,,,50,208,,,,,,,,,,,,,,,898.7733368688198,341.8915255261883,0.7046144211746029,0.17855611851229702,0.17855611851229714,0.08658906329768434,0.8605769230769231,1825.9169722892402
classification,09_gamma_learned,main,billing,0,natural,16,59,configured,balanced,1.0,5,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.34187969241750754,0.35020447016238626,0.6,0.9134615384615384,0.41798642533936653,0.8359728506787331,0.7931034482758621,4.46675879267595,0.36987214139622193,0.18696032349879924,0.1498485629389507,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,16,59,configured,balanced,1.0,20,208,0.7451923076923077,0.36018099547511306,0.2890899949723479,0.349535699447243,0.31683661883646,0.5,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7432692307692308,4.042546614048822,0.5577600472667571,0.2616818769333455,0.11516349984243811,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,16,59,configured,balanced,1.0,50,208,0.7355769230769231,0.35633484162895923,0.2848164906988436,0.34992088711693575,0.31408157538161846,0.5,0.9134615384615384,0.5,1.0,0.7126696832579185,3.345260184741901,0.6227576688262573,0.353839224204421,0.3919222795308684,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,16,59,configured,natural,1.0,5,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.339526751241037,0.3490109492757707,0.6,0.9134615384615384,0.41798642533936653,0.8359728506787331,0.7931034482758621,4.430757250104943,0.33838956744128773,0.16299827969991243,0.14882983180228498,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,16,59,configured,natural,1.0,20,208,0.7788461538461539,0.333710407239819,0.2596782302664655,0.3263110156343239,0.3208401833972217,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.696602564102564,4.013144577803015,0.5356937444454585,0.22374734425773984,0.11331430933695869,,,,,,,,
classification,09_gamma_learned,main,billing,0,natural,16,59,configured,natural,1.0,50,208,0.7884615384615384,0.3416289592760181,0.2684766214177979,0.33051519756838904,0.3296138262239957,0.6,0.9134615384615384,0.5,1.0,0.6832579185520362,3.2763205315879245,0.5794265899939028,0.3564696536900906,0.3058459949227951,,,,,,,,
regression,09_gamma_learned,,billing,0,natural,16,59,,,,50,208,,,,,,,,,,,,,,,881.4431771697708,398.9458933218498,0.6910280363272839,0.19439521060150344,0.19439521060150355,0.21737424442197928,0.9423076923076923,4061.1236010918915
