task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,prefix_attention_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,0.8605769230769231,0.3776018099547511,0.30844645550527905,0.35081095331214246,0.361358454759927,0.6,0.9038461538461539,0.4,1.0,0.9440045248868778,3.1436511829726688,0.31500782119518267,0.2323959671355632,0.2551456949052295,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1101.0022745699962,1811.47520909929,891.9000453252211,0.8631565363418076,-0.006273266962269153,0.14660124767110172,-0.006273266962268931,0.16554273197160108,0.09615384615384616,449.02752920297473,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,0.7932692307692307,0.37941176470588234,0.3104575163398693,0.36339346106271747,0.33468436708443106,0.5,0.9134615384615384,0.5,1.0,0.7588235294117647,2.971838497657627,0.3676603903434661,0.23597173691114207,0.27519613950161087,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,871.3486835185084,1863.8764364106676,287.9669210749395,0.683114221453876,0.20362118527876094,0.12191465975457816,0.20362118527876105,0.11656714292975667,0.75,1212.9373479989858,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3559536541889483,0.36850918857321185,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7933333333333333,2.771349505611549,0.25939165893146965,0.146700310038696,0.14132265177674982,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,888.795555391029,1740.4324351924909,383.8759863252344,0.6967921055448655,0.18767542280130367,0.1800699997188827,0.18767542280130367,0.2297110841847767,0.8894230769230769,2952.473498417781,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,0.8846153846153846,0.3911357466063349,0.3234841628959277,0.35488455809334657,0.37166857971846257,0.6,0.9519230769230769,0.5637254901960784,0.8053221288515406,0.6567948717948718,1.7832063724488043,0.25347941748785296,0.2081211770989874,0.062146791001873036,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1203.2977767171878,2222.4313592318626,592.9558657204378,0.9433534926570893,-0.09976737820868142,-0.04700309426157445,-0.09976737820868142,-0.25601846714494525,0.875,4324.910559984354,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,0.9086538461538461,0.425,0.36111111111111105,0.4630831781648478,0.42052959501557635,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5714285714285714,1.2488011002442412,0.212911763988763,0.21023989027426998,0.04210053559612114,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,990.0577356201925,1881.8314627947145,545.1927956566797,0.7761789649254796,0.09512572760769544,0.11345592013881656,0.09512572760769555,0.09946465603146115,0.8846153846153846,3807.43903196775,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,1,natural,1,3,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.75,0.75,1.7644230769230769,0.375,0.6971153846153846,0.2826923076923077,0.20299145299145296,0.22125,0.2441351981351981,0.7,0.7403846153846154,0.3,1.0,0.9423076923076924,7.41283713335474,0.5181661871443995,0.12558825735566048,0.3065880693461106,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,1,natural,1,3,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1188.9337454799409,2300.3621090501856,431.0130406581902,0.9320924737318651,-0.08663921219694659,-0.08371682036113315,-0.08663921219694659,-0.3456487822149723,0.09615384615384616,80.83505936769339,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,1,natural,4,13,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.1490384615384617,2.610576923076923,0.5269001831501832,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3574205668545291,0.3689481165600569,0.6,0.9038461538461539,0.4,1.0,0.9632352941176471,3.085809913052214,0.30287375876412764,0.26654176378435934,0.26879150277368413,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,1,natural,4,13,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,2376.726382719096,3324.7311515173105,1228.4299097167454,1.8632903489152464,-1.1722354958333128,-0.5663043039626692,-1.1722354958333128,-1.8109451876396636,0.8846153846153846,9578.23413672814,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,1,natural,16,61,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,8.0625,2.875,0.6600627505249093,0.8701923076923077,0.5228506787330317,0.46983408748114636,0.474860294117647,0.4860722394220846,0.4,0.9711538461538461,0.721681749622926,0.9021021870286576,0.7300210949764522,1.4710085893138916,0.3014212598909486,0.28067570949092774,0.1255109350107619,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,1,natural,16,61,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,1138.7307798622505,1776.2420046432771,652.2729352669794,0.892734682274462,-0.04075565374286638,0.16319985888712873,-0.04075565374286638,0.1976874529417596,0.9615384615384616,5160.414717747615,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,1,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9807692307692307,34.04807692307692,2.923076923076923,0.7048842247326375,0.9038461538461539,0.6617993966817497,0.6242215518686108,0.6508147512864493,0.6270233437528032,0.2,0.9807692307692307,0.8666666666666668,0.9629629629629629,0.7538511814982404,1.0591278397000998,0.2260549624473942,0.21999534611694566,0.02584139691725534,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,1,natural,64,255,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,863.9538872318169,1821.383311094552,347.2510834052937,0.6773168975997842,0.21037974154135886,0.14193347091201025,0.21037974154135897,0.1563894199852952,0.8653846153846154,2557.9642004599937,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,billing,1,natural,128,500,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9807692307692307,69.35576923076923,2.9423076923076925,0.7150523705964731,0.9134615384615384,0.6646274509803921,0.6273638344226579,0.659069825614637,0.6349455997228433,0.2,0.9807692307692307,0.8166666666666668,0.9074074074074073,0.8125490196078431,0.9724663946248692,0.1954928181386983,0.19103517079453122,0.02256973419875172,,,,,,,,,,,,,
regression,prefix_attention_screen,,billing,1,natural,128,500,,,,20,208,,,,,,,,,,,,,,,,,,,,,,,867.2902371837695,1801.4987719994785,381.5156239230123,0.6799325073356282,0.20733044741779127,0.15130121758010207,0.20733044741779139,0.17470872694250938,0.8701923076923077,2863.8741204922017,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,helpdesk,0,natural,1,2,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7793103448275862,0.7793103448275862,1.793103448275862,0.3896551724137931,0.6689655172413793,0.27197802197802196,0.1506410256410256,0.20161198450672133,0.22942971581155827,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.9519230769230769,8.339078167083025,0.6229673938559988,0.23433757260903842,0.43786807043431986,,,,,,,,,,,,,
regression,prefix_attention_screen,,helpdesk,0,natural,1,2,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.40446597774512255,0.4842974030596334,0.40096949127814696,0.49683460295512216,-0.6231310472986533,-0.5789637392701763,-0.6231310472986533,-1.510265079110551,0.0,0.00036784533796639277,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,helpdesk,0,natural,4,9,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7862068965517242,2.1655172413793102,1.903448275862069,0.49012091356918935,0.6758620689655173,0.2746153846153846,0.1537179487179487,0.2089985486211901,0.2338244279991853,0.7142857142857143,0.7103448275862069,0.42857142857142855,1.0,0.6407692307692308,8.37291900227164,0.6363685055421201,0.17439359525833018,0.19876789899971736,,,,,,,,,,,,,
regression,prefix_attention_screen,,helpdesk,0,natural,4,9,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.25794934767740235,0.30739657756134053,0.2319704012186321,0.31685770568469135,-0.035156522137603785,-0.0022107210955739642,-0.03515652213760401,-0.011331093554275196,0.7586206896551724,0.7510652564722916,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,helpdesk,0,natural,16,39,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.993103448275862,6.896551724137931,2.7586206896551726,0.6436686072548141,0.7241379310344828,0.3666056166056166,0.261039886039886,0.29691472548615405,0.32680666469486347,0.5714285714285714,0.9724137931034482,0.6984126984126985,0.9777777777777779,0.5326923076923077,1.5907541502989881,0.45480862298371577,0.15224127882527708,0.16452696779203518,,,,,,,,,,,,,
regression,prefix_attention_screen,,helpdesk,0,natural,16,39,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.2543594893928664,0.3052324869312087,0.2213593162673284,0.3124480249856969,-0.02075034026412026,0.004844903427466907,-0.02075034026412026,0.0028584473926153153,0.5517241379310345,0.5577909814900366,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,helpdesk,0,natural,64,175,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,27.99310344827586,2.8620689655172415,0.7092203413925751,0.6689655172413793,0.3481196581196581,0.23947293447293447,0.3201996507415227,0.322924251389155,0.42857142857142855,0.9793103448275862,0.8261904761904761,0.9638888888888889,0.43109086819613135,1.5180868547997803,0.4843286256411909,0.10538794935788548,0.18860292020550726,,,,,,,,,,,,,
regression,prefix_attention_screen,,helpdesk,0,natural,64,175,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.24040397956452408,0.2909189371368009,0.2318326376340245,0.2953054701946731,0.035253433921153765,0.051511633339345275,0.035253433921153765,0.09418545816536561,0.7034482758620689,0.6609396492612774,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,helpdesk,0,natural,128,329,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,54.351724137931036,2.9172413793103447,0.7129923540685036,0.6620689655172414,0.32112332112332115,0.207977207977208,0.2733638282899367,0.2947225657186166,0.5714285714285714,1.0,0.9655067155067155,0.9655067155067155,0.3457382953181273,1.0227600059007274,0.4781801529731344,0.1248617973589701,0.16556153459150474,,,,,,,,,,,,,
regression,prefix_attention_screen,,helpdesk,0,natural,128,329,,,,20,145,,,,,,,,,,,,,,,,,,,,,,,0.24580266816900115,0.3172719667176033,0.20454583764901813,0.30193706705786827,0.013588375372901584,-0.03440763417090764,0.013588375372901473,-0.07735468733206297,0.696551724137931,0.6710654195012717,learned_transform_ensemble,4,dynamic
classification,prefix_attention_screen,main,helpdesk,1,natural,1,3,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7793103448275862,0.8551724137931035,1.6551724137931034,0.3972413793103448,0.5241379310344828,0.2921245421245421,0.1741452991452991,0.25600836658368287,0.22612400761445253,0.5714285714285714,0.8275862068965517,0.42857142857142855,1.0,0.6816239316239315,5.400441884172508,0.6603144493416756,0.19676652838572378,0.31660545226034914,,,,,,,,,,,,,
