epoch,phase,task,metric,mean
1,train,classification,loss/total,4.144359005502908
1,train,classification,loss/primary,2.6498631630317275
1,train,classification,loss/routing_weighted,0.69119311743472
1,train,classification,loss/classification_separation_weighted,0.803302730063358
1,train,regression,loss/total,2.4564077871948924
1,train,regression,loss/primary,1.5208281349779955
1,train,regression,loss/confidence_weighted,0.17328989250001622
1,train,regression,loss/routing_weighted,0.6931369202350502
1,train,regression,loss/regression_gate_aux_weighted,0.06915284587598558
1,train,regression,loss/regression/mae_weighted,0.3734523663436299
1,train,regression,loss/regression/rmse_weighted,0.3125793753164028
1,train,regression,loss/regression/huber_weighted,0.057748715167364746
1,train,regression,loss/regression/log_rmse_weighted,0.11504108483778007
1,train,regression,loss/regression/relative_mae_weighted,0.5011851680534545
1,train,regression,loss/regression/bias_weighted,0.00746121294010229
1,train,regression,loss/regression/median_ae_weighted,0.15336021522421445
1,train,regression,loss/regression/quantile_weighted,0.0
1,validation,classification,loss/total,4.472142457962036
1,validation,classification,loss/primary,2.9893615570935337
1,validation,classification,loss/routing_weighted,0.6881000345403497
1,validation,classification,loss/classification_separation_weighted,0.7946808717467568
1,validation,regression,loss/total,2.14377253705805
1,validation,regression,loss/primary,1.2081274417313663
1,validation,regression,loss/confidence_weighted,0.1734095269983465
1,validation,regression,loss/routing_weighted,0.6932229074564847
1,validation,regression,loss/regression_gate_aux_weighted,0.06901264597069133
1,validation,regression,loss/regression/mae_weighted,0.3486346582120115
1,validation,regression,loss/regression/rmse_weighted,0.27175975794141943
1,validation,regression,loss/regression/huber_weighted,0.05460676152936437
1,validation,regression,loss/regression/log_rmse_weighted,0.09792001443830403
1,validation,regression,loss/regression/relative_mae_weighted,0.2823118095032193
1,validation,regression,loss/regression/bias_weighted,0.006729356563565406
1,validation,regression,loss/regression/median_ae_weighted,0.1461650702086362
1,validation,regression,loss/regression/quantile_weighted,0.0
2,train,classification,loss/total,4.0089317844027565
2,train,classification,loss/primary,2.5696734798197842
2,train,classification,loss/routing_weighted,0.6878787927887067
2,train,classification,loss/classification_separation_weighted,0.7513795445362726
2,train,regression,loss/total,2.47945633355309
2,train,regression,loss/primary,1.544625759709115
2,train,regression,loss/confidence_weighted,0.17313549964646108
2,train,regression,loss/routing_weighted,0.6928776927243651
2,train,regression,loss/regression_gate_aux_weighted,0.06881738682977515
2,train,regression,loss/regression/mae_weighted,0.4736660018660664
2,train,regression,loss/regression/rmse_weighted,0.41237085823919256
2,train,regression,loss/regression/huber_weighted,0.08290437962616386
2,train,regression,loss/regression/log_rmse_weighted,0.1007113379054989
2,train,regression,loss/regression/relative_mae_weighted,0.28449126282475545
2,train,regression,loss/regression/bias_weighted,0.014107227633978101
2,train,regression,loss/regression/median_ae_weighted,0.1763747001152023
2,train,regression,loss/regression/quantile_weighted,0.0
2,validation,classification,loss/total,4.083654945546931
2,validation,classification,loss/primary,2.66972262209112
2,validation,classification,loss/routing_weighted,0.6851423870433461
2,validation,classification,loss/classification_separation_weighted,0.7287899039008401
2,validation,regression,loss/total,2.179679285396229
2,validation,regression,loss/primary,1.245653352954171
2,validation,regression,loss/confidence_weighted,0.17295320467515427
2,validation,regression,loss/routing_weighted,0.6922837712547996
2,validation,regression,loss/regression_gate_aux_weighted,0.06878899173303084
2,validation,regression,loss/regression/mae_weighted,0.3373630697076971
2,validation,regression,loss/regression/rmse_weighted,0.2696367326107892
2,validation,regression,loss/regression/huber_weighted,0.052851382388987324
2,validation,regression,loss/regression/log_rmse_weighted,0.09266722778027708
2,validation,regression,loss/regression/relative_mae_weighted,0.3470817777243527
2,validation,regression,loss/regression/bias_weighted,0.009307492820715363
2,validation,regression,loss/regression/median_ae_weighted,0.13674570789391344
2,validation,regression,loss/regression/quantile_weighted,0.0
3,train,classification,loss/total,3.8302140128227973
3,train,classification,loss/primary,2.4460548035560117
3,train,classification,loss/routing_weighted,0.6847361722300129
3,train,classification,loss/classification_separation_weighted,0.6994229683952947
3,train,regression,loss/total,2.1859265311010954
3,train,regression,loss/primary,1.2523375274806188
3,train,regression,loss/confidence_weighted,0.17283540984679913
3,train,regression,loss/routing_weighted,0.6922766360743292
3,train,regression,loss/regression_gate_aux_weighted,0.06847696016574728
3,train,regression,loss/regression/mae_weighted,0.3977360970501242
3,train,regression,loss/regression/rmse_weighted,0.35730275856009847
3,train,regression,loss/regression/huber_weighted,0.06631145628233408
3,train,regression,loss/regression/log_rmse_weighted,0.09425580226655664
3,train,regression,loss/regression/relative_mae_weighted,0.18655839920172404
3,train,regression,loss/regression/bias_weighted,0.016297716701981324
3,train,regression,loss/regression/median_ae_weighted,0.13387531473718842
3,train,regression,loss/regression/quantile_weighted,0.0
3,validation,classification,loss/total,3.970985000783747
3,validation,classification,loss/primary,2.6101889393546363
3,validation,classification,loss/routing_weighted,0.6810951070352034
3,validation,classification,loss/classification_separation_weighted,0.6797008487311277
3,validation,regression,loss/total,1.980740319598805
3,validation,regression,loss/primary,1.0493982298807665
3,validation,regression,loss/confidence_weighted,0.17204596102237701
3,validation,regression,loss/routing_weighted,0.6908192959698763
3,validation,regression,loss/regression_gate_aux_weighted,0.06847682866183194
3,validation,regression,loss/regression/mae_weighted,0.32706309245391324
3,validation,regression,loss/regression/rmse_weighted,0.2689099142497236
3,validation,regression,loss/regression/huber_weighted,0.051410414024510166
3,validation,regression,loss/regression/log_rmse_weighted,0.08717755566943776
3,validation,regression,loss/regression/relative_mae_weighted,0.17211316390471024
3,validation,regression,loss/regression/bias_weighted,0.01198576257394796
3,validation,regression,loss/regression/median_ae_weighted,0.13073829967867245
3,validation,regression,loss/regression/quantile_weighted,0.0
4,train,classification,loss/total,3.7425662582995844
4,train,classification,loss/primary,2.3798343441844767
4,train,classification,loss/routing_weighted,0.682581645600936
4,train,classification,loss/classification_separation_weighted,0.6801502780587065
4,train,regression,loss/total,2.0323562330129197
4,train,regression,loss/primary,1.101373856570445
4,train,regression,loss/confidence_weighted,0.17194395253852923
4,train,regression,loss/routing_weighted,0.6908144180466529
4,train,regression,loss/regression_gate_aux_weighted,0.0682240191872428
4,train,regression,loss/regression/mae_weighted,0.355355238377237
4,train,regression,loss/regression/rmse_weighted,0.34631699607485816
4,train,regression,loss/regression/huber_weighted,0.057517528464244745
4,train,regression,loss/regression/log_rmse_weighted,0.08762397680456946
4,train,regression,loss/regression/relative_mae_weighted,0.11957852603854979
4,train,regression,loss/regression/bias_weighted,0.01449696839546316
4,train,regression,loss/regression/median_ae_weighted,0.12048463997285382
4,train,regression,loss/regression/quantile_weighted,0.0
4,validation,classification,loss/total,3.855831341309981
4,validation,classification,loss/primary,2.527803724462336
4,validation,classification,loss/routing_weighted,0.6784039302305742
4,validation,classification,loss/classification_separation_weighted,0.6496236811984669
4,validation,regression,loss/total,2.0519363555041226
4,validation,regression,loss/primary,1.1230233772234484
4,validation,regression,loss/confidence_weighted,0.1713561158288609
4,validation,regression,loss/routing_weighted,0.6894434853033586
4,validation,regression,loss/regression_gate_aux_weighted,0.0681133202531121
