epoch,task,pool,log,metric,mean
4,classification,9,rid2mit,head/classification/accuracy,0.3359375
4,classification,9,rid2mit,head/classification/nll,2.3808717941865325
4,classification,9,rid2mit,loss/total,3.973489761352539
4,regression,0,o2c,head/regression/error_p90_hours,104.20401763916016
4,regression,0,o2c,head/regression/mae_hours,44.510711669921875
4,regression,0,o2c,head/regression/relative_mae,2.872525691986084
4,regression,0,o2c,loss/total,2.6821374893188477
4,regression,1,hire2retire,head/regression/error_p90_hours,107.4537582397461
4,regression,1,hire2retire,head/regression/mae_hours,40.87617492675781
4,regression,1,hire2retire,head/regression/relative_mae,2.528411865234375
4,regression,1,hire2retire,loss/total,1.302053689956665
4,regression,10,req2receipt,head/regression/error_p90_hours,96.05339813232422
4,regression,10,req2receipt,head/regression/mae_hours,41.249542236328125
4,regression,10,req2receipt,head/regression/relative_mae,0.8603943586349487
4,regression,10,req2receipt,loss/total,1.3334176540374756
4,regression,2,di2re,head/regression/error_p90_hours,50.74369812011719
4,regression,2,di2re,head/regression/mae_hours,18.281879425048828
4,regression,2,di2re,head/regression/relative_mae,1.035705804824829
4,regression,2,di2re,loss/total,1.8482170104980469
4,regression,3,mak2stock,head/regression/error_p90_hours,72.61993408203125
4,regression,3,mak2stock,head/regression/mae_hours,30.87523651123047
4,regression,3,mak2stock,head/regression/relative_mae,0.8293297290802002
4,regression,3,mak2stock,loss/total,1.5987352132797241
4,regression,4,offer2accept,head/regression/error_p90_hours,49.163639068603516
4,regression,4,offer2accept,head/regression/mae_hours,19.08867645263672
4,regression,4,offer2accept,head/regression/relative_mae,0.5617337226867676
4,regression,4,offer2accept,loss/total,1.5705602169036865
4,regression,5,quote2order,head/regression/error_p90_hours,123.3897476196289
4,regression,5,quote2order,head/regression/mae_hours,51.42104721069336
4,regression,5,quote2order,head/regression/relative_mae,1.4395018815994263
4,regression,5,quote2order,loss/total,1.3361470699310303
4,regression,6,opp2quote,head/regression/error_p90_hours,62.45912170410156
4,regression,6,opp2quote,head/regression/mae_hours,25.683563232421875
4,regression,6,opp2quote,head/regression/relative_mae,1.1916389465332031
4,regression,6,opp2quote,loss/total,1.4570777416229248
4,regression,7,lead2opp,head/regression/error_p90_hours,159.66477966308594
4,regression,7,lead2opp,head/regression/mae_hours,56.35865783691406
4,regression,7,lead2opp,head/regression/relative_mae,0.8091100454330444
4,regression,7,lead2opp,loss/total,1.5148930549621582
4,regression,8,p2p,head/regression/error_p90_hours,22357.173828125
4,regression,8,p2p,head/regression/mae_hours,9313.115234375
4,regression,8,p2p,head/regression/relative_mae,81.62081909179688
4,regression,8,p2p,loss/total,6.416484832763672
4,regression,9,rid2mit,head/regression/error_p90_hours,19.818204879760742
4,regression,9,rid2mit,head/regression/mae_hours,11.552278518676758
4,regression,9,rid2mit,head/regression/relative_mae,0.8522868156433105
4,regression,9,rid2mit,loss/total,1.5115759372711182
5,classification,0,o2c,head/classification/accuracy,0.0078125
5,classification,0,o2c,head/classification/nll,2.564609255641699
5,classification,0,o2c,loss/total,4.137208938598633
5,classification,1,hire2retire,head/classification/accuracy,0.015625
5,classification,1,hire2retire,head/classification/nll,2.1406958689913154
5,classification,1,hire2retire,loss/total,3.6792080402374268
5,classification,10,req2receipt,head/classification/accuracy,0.3515625
5,classification,10,req2receipt,head/classification/nll,2.335129267827142
5,classification,10,req2receipt,loss/total,3.8878655433654785
5,classification,2,di2re,head/classification/accuracy,0.4180327868852459
5,classification,2,di2re,head/classification/nll,1.9381377643249074
5,classification,2,di2re,loss/total,3.6556525230407715
5,classification,3,mak2stock,head/classification/accuracy,0.2109375
5,classification,3,mak2stock,head/classification/nll,2.881228923331946
5,classification,3,mak2stock,loss/total,4.449784755706787
5,classification,4,offer2accept,head/classification/accuracy,0.0
5,classification,4,offer2accept,head/classification/nll,2.057233415544033
5,classification,4,offer2accept,loss/total,3.6167197227478027
5,classification,5,quote2order,head/classification/accuracy,0.8306451612903226
5,classification,5,quote2order,head/classification/nll,0.7486427985131741
5,classification,5,quote2order,loss/total,2.2114169597625732
5,classification,6,opp2quote,head/classification/accuracy,0.1484375
5,classification,6,opp2quote,head/classification/nll,2.722742022946477
5,classification,6,opp2quote,loss/total,4.359694480895996
5,classification,7,lead2opp,head/classification/accuracy,0.0
5,classification,7,lead2opp,head/classification/nll,2.3323326660320163
5,classification,7,lead2opp,loss/total,3.8986291885375977
5,classification,8,p2p,head/classification/accuracy,0.375
5,classification,8,p2p,head/classification/nll,2.099616288091056
5,classification,8,p2p,loss/total,3.670382022857666
5,classification,9,rid2mit,head/classification/accuracy,0.34375
5,classification,9,rid2mit,head/classification/nll,2.1984411170706153
5,classification,9,rid2mit,loss/total,3.791297435760498
5,regression,0,o2c,head/regression/error_p90_hours,108.04643249511719
5,regression,0,o2c,head/regression/mae_hours,43.85685348510742
5,regression,0,o2c,head/regression/relative_mae,2.764617443084717
5,regression,0,o2c,loss/total,2.6408095359802246
5,regression,1,hire2retire,head/regression/error_p90_hours,108.45379638671875
5,regression,1,hire2retire,head/regression/mae_hours,41.018333435058594
5,regression,1,hire2retire,head/regression/relative_mae,2.385781764984131
5,regression,1,hire2retire,loss/total,1.2941726446151733
5,regression,10,req2receipt,head/regression/error_p90_hours,93.55606079101562
5,regression,10,req2receipt,head/regression/mae_hours,40.61690139770508
5,regression,10,req2receipt,head/regression/relative_mae,0.7941074371337891
5,regression,10,req2receipt,loss/total,1.3135744333267212
5,regression,2,di2re,head/regression/error_p90_hours,49.0461540222168
5,regression,2,di2re,head/regression/mae_hours,18.415443420410156
5,regression,2,di2re,head/regression/relative_mae,1.0652339458465576
5,regression,2,di2re,loss/total,1.852675199508667
5,regression,3,mak2stock,head/regression/error_p90_hours,70.33609008789062
5,regression,3,mak2stock,head/regression/mae_hours,31.458768844604492
5,regression,3,mak2stock,head/regression/relative_mae,0.8368505835533142
5,regression,3,mak2stock,loss/total,1.6117000579833984
5,regression,4,offer2accept,head/regression/error_p90_hours,48.30983352661133
5,regression,4,offer2accept,head/regression/mae_hours,18.77791976928711
5,regression,4,offer2accept,head/regression/relative_mae,0.5496766567230225
5,regression,4,offer2accept,loss/total,1.5582654476165771
5,regression,5,quote2order,head/regression/error_p90_hours,117.21786499023438
5,regression,5,quote2order,head/regression/mae_hours,50.82734298706055
5,regression,5,quote2order,head/regression/relative_mae,1.1924397945404053
5,regression,5,quote2order,loss/total,1.3108160495758057
5,regression,6,opp2quote,head/regression/error_p90_hours,58.34845733642578
5,regression,6,opp2quote,head/regression/mae_hours,24.64580535888672
5,regression,6,opp2quote,head/regression/relative_mae,1.2051355838775635
5,regression,6,opp2quote,loss/total,1.4300765991210938
5,regression,7,lead2opp,head/regression/error_p90_hours,154.64181518554688
5,regression,7,lead2opp,head/regression/mae_hours,57.69293212890625
5,regression,7,lead2opp,head/regression/relative_mae,0.8299812078475952
5,regression,7,lead2opp,loss/total,1.5247046947479248
5,regression,8,p2p,head/regression/error_p90_hours,22622.25390625
5,regression,8,p2p,head/regression/mae_hours,9264.6484375
5,regression,8,p2p,head/regression/relative_mae,50.605712890625
5,regression,8,p2p,loss/total,5.507386207580566
5,regression,9,rid2mit,head/regression/error_p90_hours,20.781414031982422
5,regression,9,rid2mit,head/regression/mae_hours,10.887641906738281
5,regression,9,rid2mit,head/regression/relative_mae,0.801141083240509
5,regression,9,rid2mit,loss/total,1.4732016324996948
6,classification,0,o2c,head/classification/accuracy,0.0078125
6,classification,0,o2c,head/classification/nll,2.525429764762521
6,classification,0,o2c,loss/total,4.113615036010742
6,classification,1,hire2retire,head/classification/accuracy,0.0234375
6,classification,1,hire2retire,head/classification/nll,2.0718696867115796
6,classification,1,hire2retire,loss/total,3.579681158065796
6,classification,10,req2receipt,head/classification/accuracy,0.3671875
6,classification,10,req2receipt,head/classification/nll,2.255452757468447
6,classification,10,req2receipt,loss/total,3.826390504837036
6,classification,2,di2re,head/classification/accuracy,0.39344262295081966
6,classification,2,di2re,head/classification/nll,1.9408311093928383
6,classification,2,di2re,loss/total,3.6305675506591797
6,classification,3,mak2stock,head/classification/accuracy,0.2421875
6,classification,3,mak2stock,head/classification/nll,2.8939018663950264
6,classification,3,mak2stock,loss/total,4.463334083557129
6,classification,4,offer2accept,head/classification/accuracy,0.0
6,classification,4,offer2accept,head/classification/nll,1.9893544185906649
6,classification,4,offer2accept,loss/total,3.5507631301879883
6,classification,5,quote2order,head/classification/accuracy,0.8467741935483871
6,classification,5,quote2order,head/classification/nll,0.7293955097876249
6,classification,5,quote2order,loss/total,2.175753116607666
6,classification,6,opp2quote,head/classification/accuracy,0.171875
6,classification,6,opp2quote,head/classification/nll,2.4890586137771606
6,classification,6,opp2quote,loss/total,4.099800109863281
6,classification,7,lead2opp,head/classification/accuracy,0.0234375
6,classification,7,lead2opp,head/classification/nll,2.1441546650603414
6,classification,7,lead2opp,loss/total,3.6912646293640137
6,classification,8,p2p,head/classification/accuracy,0.3984375
6,classification,8,p2p,head/classification/nll,2.1354808672331274
6,classification,8,p2p,loss/total,3.6704039573669434
6,classification,9,rid2mit,head/classification/accuracy,0.3828125
6,classification,9,rid2mit,head/classification/nll,2.048715149750933
6,classification,9,rid2mit,loss/total,3.6186375617980957
6,regression,0,o2c,head/regression/error_p90_hours,105.39566040039062
6,regression,0,o2c,head/regression/mae_hours,44.290008544921875
6,regression,0,o2c,head/regression/relative_mae,2.8286123275756836
6,regression,0,o2c,loss/total,2.654900550842285
6,regression,1,hire2retire,head/regression/error_p90_hours,102.43734741210938
6,regression,1,hire2retire,head/regression/mae_hours,38.591064453125
6,regression,1,hire2retire,head/regression/relative_mae,2.0199432373046875
6,regression,1,hire2retire,loss/total,1.2630352973937988
6,regression,10,req2receipt,head/regression/error_p90_hours,93.52849578857422
6,regression,10,req2receipt,head/regression/mae_hours,39.649314880371094
6,regression,10,req2receipt,head/regression/relative_mae,0.841511070728302
6,regression,10,req2receipt,loss/total,1.3017261028289795
6,regression,2,di2re,head/regression/error_p90_hours,50.130252838134766
6,regression,2,di2re,head/regression/mae_hours,18.978988647460938
6,regression,2,di2re,head/regression/relative_mae,1.1061478853225708
6,regression,2,di2re,loss/total,1.8747832775115967
6,regression,3,mak2stock,head/regression/error_p90_hours,73.49251556396484
6,regression,3,mak2stock,head/regression/mae_hours,32.034996032714844
6,regression,3,mak2stock,head/regression/relative_mae,0.8108781576156616
6,regression,3,mak2stock,loss/total,1.617020606994629
6,regression,4,offer2accept,head/regression/error_p90_hours,47.370361328125
6,regression,4,offer2accept,head/regression/mae_hours,18.72930145263672
6,regression,4,offer2accept,head/regression/relative_mae,0.5574533343315125
6,regression,4,offer2accept,loss/total,1.5612924098968506
6,regression,5,quote2order,head/regression/error_p90_hours,119.70610046386719
6,regression,5,quote2order,head/regression/mae_hours,50.71241760253906
6,regression,5,quote2order,head/regression/relative_mae,1.3343957662582397
6,regression,5,quote2order,loss/total,1.3165228366851807
6,regression,6,opp2quote,head/regression/error_p90_hours,59.55818557739258
6,regression,6,opp2quote,head/regression/mae_hours,24.893997192382812
6,regression,6,opp2quote,head/regression/relative_mae,1.195061445236206
6,regression,6,opp2quote,loss/total,1.4378962516784668
6,regression,7,lead2opp,head/regression/error_p90_hours,154.98350524902344
6,regression,7,lead2opp,head/regression/mae_hours,57.167327880859375
6,regression,7,lead2opp,head/regression/relative_mae,0.7346513271331787
6,regression,7,lead2opp,loss/total,1.5105886459350586
6,regression,8,p2p,head/regression/error_p90_hours,22051.24609375
6,regression,8,p2p,head/regression/mae_hours,9067.029296875
6,regression,8,p2p,head/regression/relative_mae,49.450069427490234
6,regression,8,p2p,loss/total,5.391894817352295
6,regression,9,rid2mit,head/regression/error_p90_hours,21.550426483154297
6,regression,9,rid2mit,head/regression/mae_hours,10.986002922058105
6,regression,9,rid2mit,head/regression/relative_mae,0.809209942817688
6,regression,9,rid2mit,loss/total,1.478461503982544
7,classification,0,o2c,head/classification/accuracy,0.0
7,classification,0,o2c,head/classification/nll,2.3872660929337144
7,classification,0,o2c,loss/total,3.929224967956543
7,classification,1,hire2retire,head/classification/accuracy,0.015625
7,classification,1,hire2retire,head/classification/nll,1.963379502762109
7,classification,1,hire2retire,loss/total,3.4817967414855957
7,classification,10,req2receipt,head/classification/accuracy,0.40625
7,classification,10,req2receipt,head/classification/nll,2.2080654988531023
7,classification,10,req2receipt,loss/total,3.7987513542175293
7,classification,2,di2re,head/classification/accuracy,0.4344262295081967
7,classification,2,di2re,head/classification/nll,1.711511967123532
7,classification,2,di2re,loss/total,3.4309918880462646
7,classification,3,mak2stock,head/classification/accuracy,0.265625
7,classification,3,mak2stock,head/classification/nll,2.9808064163080417
