task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
regression,10_fmv2_cls80,,billing,0,natural,64,255,,,,50,208,,,,,,,,,,,,,,,1041.4563067964134,596.7782936688964,0.816474079380817,0.048149432163720585,0.048149432163720585,0.1390215586089527,0.8894230769230769,5369.824019665736
classification,10_fmv2_cls80,main,billing,0,natural,128,514,configured,balanced,1.0,20,208,0.8701923076923077,0.3841945701357466,0.31577174459527396,0.35277845036319616,0.3676842141567326,0.6,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5488493859082094,1.739379152671411,0.19036187244461694,0.053315602529507455,0.0392811861182685,,,,,,,,
regression,10_fmv2_cls80,,billing,0,natural,128,514,,,,50,208,,,,,,,,,,,,,,,966.1300366240232,525.6323069826885,0.7574202845256329,0.116994714072023,0.116994714072023,0.13468310333182976,0.8990384615384616,4246.158951812852
classification,10_fmv2_cls80,main,billing,1,natural,1,3,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21847560975609753,0.23933209647495363,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.400617147971119,0.5083329629752439,0.19391997215839532,0.09864989091266274,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,1,3,,,,50,208,,,,,,,,,,,,,,,1189.3276797426306,426.1781825343114,0.9324013077293811,-0.08699925279508247,-0.08699925279508247,-0.3474026751144945,0.22596153846153846,158.36862671082906
classification,10_fmv2_cls80,main,billing,1,natural,2,6,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21847560975609753,0.23933209647495363,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.39846762757511,0.5071140508995351,0.19318920717789578,0.09994740347299849,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,2,6,,,,50,208,,,,,,,,,,,,,,,1168.243016095999,395.5894211192498,0.9158714915214479,-0.06772869009003912,-0.06772869009003912,-0.32969377246435294,0.3317307692307692,218.51819517701594
classification,10_fmv2_cls80,main,billing,1,natural,4,13,configured,balanced,1.0,20,208,0.8317307692307693,0.3650452488687783,0.29449472096530926,0.34439424860853435,0.3507950100243929,0.6,0.9038461538461539,0.4,1.0,0.9126131221719457,3.0430169921226478,0.294815806419464,0.0803582987819727,0.06619600388262978,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,4,13,,,,50,208,,,,,,,,,,,,,,,2704.6623429278698,1437.845115287911,2.120383430458862,-1.471956211816913,-1.471956211816913,-2.6579246837269173,0.9903846153846154,15597.202183536965
classification,10_fmv2_cls80,main,billing,1,natural,8,27,configured,balanced,1.0,20,208,0.8365384615384616,0.36696832579185523,0.2966314731020614,0.3447556055915189,0.3521510524124638,0.6,0.9038461538461539,0.3911764705882353,0.9779411764705882,0.9373449131513647,3.2907887147586794,0.2943666711767179,0.1206690282202684,0.07213319748647272,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,8,27,,,,50,208,,,,,,,,,,,,,,,1411.1387508990795,832.9972205415866,1.1062952953475644,-0.28972594680502306,-0.28972594680502284,-0.10078644128183845,1.0,9887.026532061376
classification,10_fmv2_cls80,main,billing,1,natural,16,61,configured,balanced,1.0,20,208,0.8605769230769231,0.4478506787330317,0.38650075414781293,0.45613723750369706,0.4477539258492893,0.5,0.9711538461538461,0.7187405731523377,0.8984257164404224,0.577551336911936,1.3484024707001345,0.2272355792591339,0.027514027574887658,0.03202335284651696,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,16,61,,,,50,208,,,,,,,,,,,,,,,1029.4253105900475,555.4835210145957,0.8070420979452799,0.05914529487628284,0.05914529487628306,0.2821226355074826,0.9759615384615384,6408.348769637644
classification,10_fmv2_cls80,main,billing,1,natural,32,126,configured,balanced,1.0,20,208,0.8653846153846154,0.4746968325791855,0.4163298139768728,0.47346772899231915,0.45148306103091,0.4,0.9807692307692307,0.9,1.0,0.5274409250879839,0.9916814252981747,0.2038179325110157,0.06151649556480917,0.030913325741609026,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,32,126,,,,50,208,,,,,,,,,,,,,,,890.679444431807,414.0877598739985,0.6982690245093838,0.1859536214722387,0.1859536214722387,0.2996590152177545,0.9711538461538461,5619.647751964407
classification,10_fmv2_cls80,main,billing,1,natural,64,255,configured,balanced,1.0,20,208,0.8846153846153846,0.6162865761689292,0.5736517512988103,0.5905214408233276,0.5782497177975667,0.2,0.9807692307692307,0.8637254901960784,0.9596949891067538,0.696993006993007,1.225019676603235,0.19289453760149403,0.04485378156487761,0.029957211975521793,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,64,255,,,,50,208,,,,,,,,,,,,,,,822.2000797075726,314.4363645271201,0.6445830216450004,0.2485410980398679,0.248541098039868,0.21564804389109837,0.9375,3790.6370263578383
classification,10_fmv2_cls80,main,billing,1,natural,128,500,configured,balanced,1.0,20,208,0.9038461538461539,0.6239788838612369,0.5821987598458188,0.6664291762588976,0.6083184678246739,0.2,0.9807692307692307,0.8166666666666668,0.9074074074074073,0.7581246857717446,1.275637991618324,0.1690467649640077,0.05843510313962509,0.028988490552727102,,,,,,,,
regression,10_fmv2_cls80,,billing,1,natural,128,500,,,,50,208,,,,,,,,,,,,,,,848.4392879773854,395.3095445604172,0.6651538639126682,0.22455948198146325,0.22455948198146325,0.19661980632219977,0.9278846153846154,3725.9851437118027
classification,10_fmv2_cls80,main,billing,2,natural,1,4,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3440414904700619,0.3536013140484555,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,3.015797102535303,0.2645407349150795,0.07108434791175218,0.05853116630328836,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,1,4,,,,50,208,,,,,,,,,,,,,,,1301.6893410829327,1248.9179859806964,1.0204898654555536,-0.18969344212577477,-0.18969344212577477,0.19615877032255835,0.3605769230769231,2369.8879001933487
classification,10_fmv2_cls80,main,billing,2,natural,2,7,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.346078431372549,0.3544980011422044,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,2.979750504063005,0.26441830856817045,0.07482161501852362,0.044370863044203186,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,2,7,,,,50,208,,,,,,,,,,,,,,,910.0281309780759,456.9800829637578,0.7134378807849654,0.16826967433421214,0.16826967433421225,0.1874153422045972,0.8846153846153846,3221.2362467122834
classification,10_fmv2_cls80,main,billing,2,natural,4,13,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.34872216599190287,0.35555155955155954,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,3.0463918199009563,0.30208105541602376,0.054931586751571074,0.0897944780932657,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,4,13,,,,50,208,,,,,,,,,,,,,,,961.2279801023092,505.05877667162895,0.7535772024303784,0.12147500311853332,0.12147500311853343,0.12566617047207573,0.8076923076923077,2768.740946011339
classification,10_fmv2_cls80,main,billing,2,natural,8,35,configured,balanced,1.0,20,208,0.8317307692307693,0.3656018099547511,0.2951131221719457,0.34423882814774653,0.3539464906282368,0.6,0.9326923076923077,0.4833333333333333,0.9666666666666666,0.7312036199095022,2.325451508330672,0.2204428030298519,0.05257477124149981,0.03830263079640434,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,8,35,,,,50,208,,,,,,,,,,,,,,,970.0625625320401,641.3384215748665,0.7605032803742691,0.11340053830665553,0.11340053830665564,0.23688438371146137,0.9182692307692307,4115.715397264349
classification,10_fmv2_cls80,main,billing,2,natural,16,64,configured,balanced,1.0,20,208,0.8557692307692307,0.4466787330316742,0.38519859225741576,0.48772747808800937,0.44200526643751636,0.4,0.9615384615384616,0.5720588235294117,0.8172268907563025,0.748947718947719,1.8832380063980922,0.20695419995416015,0.042275028876387136,0.033987134209252395,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,16,64,,,,50,208,,,,,,,,,,,,,,,908.4661870192857,560.9546752713809,0.7122133582126067,0.16969723037703466,0.16969723037703466,0.25579546100499695,0.9182692307692307,3874.1165408761176
classification,10_fmv2_cls80,main,billing,2,natural,32,127,configured,balanced,1.0,20,208,0.8509615384615384,0.4648914027149321,0.40543489190548015,0.45932258064516135,0.46056045090100817,0.5,0.9807692307692307,0.6970588235294117,0.7745098039215687,0.584233682983683,1.834984064024106,0.20293908168378083,0.04621630899894693,0.027411012777842227,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,32,127,,,,50,208,,,,,,,,,,,,,,,926.4887980893968,567.8925474254237,0.7263426065406251,0.15322526466034792,0.15322526466034803,0.3264647568476746,0.9615384615384616,5184.539755530467
classification,10_fmv2_cls80,main,billing,2,natural,64,251,configured,balanced,1.0,20,208,0.8605769230769231,0.5094992458521871,0.4549991620579857,0.5814311716489875,0.5065047320901119,0.3,0.9807692307692307,0.773604826546003,0.8595609183844478,0.6686900871459696,1.5945533767506805,0.20532456591426929,0.03222732038165519,0.03436174653621755,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,64,251,,,,50,208,,,,,,,,,,,,,,,892.8752666389017,579.3410364164351,0.6999904907901311,0.18394672535854595,0.18394672535854595,0.24591064574721844,0.9519230769230769,4429.841882169183
classification,10_fmv2_cls80,main,billing,2,natural,128,529,configured,balanced,1.0,20,208,0.8990384615384616,0.5028612368024132,0.44762359644712585,0.5029437229437229,0.49982675773817586,0.4,0.9807692307692307,0.7333333333333333,0.8148148148148148,0.595771744595274,1.432474523019997,0.17994694947600984,0.06002359837293622,0.025331020337119085,,,,,,,,
regression,10_fmv2_cls80,,billing,2,natural,128,529,,,,50,208,,,,,,,,,,,,,,,899.9614575454582,482.89092783931665,0.7055458762239613,0.1774702224134055,0.1774702224134055,0.2385524524227688,0.9471153846153846,4534.072319564555
classification,10_fmv2_cls80,main,billing,3,natural,1,1,configured,balanced,1.0,20,208,0.009615384615384616,0.1,0.0,0.0009615384615384616,0.001904761904761905,0.9,0.009615384615384616,0.1,1.0,1.0,27.36533822058308,1.9807692307692308,0.9903846153846154,0.975051523329898,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,1,1,,,,50,208,,,,,,,,,,,,,,,1187.7736855821026,411.26774745633884,0.9311830175876822,-0.0855789625587473,-0.0855789625587473,-0.34715737801242286,0.0,0.0
classification,10_fmv2_cls80,main,billing,3,natural,2,4,configured,balanced,1.0,20,208,0.6875,0.3269230769230769,0.25213675213675213,0.265993841943209,0.27040268701398273,0.6,0.75,0.4,1.0,0.8173076923076923,7.22799038068325,0.5826937792323554,0.18733784083563543,0.4457948150736596,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,2,4,,,,50,208,,,,,,,,,,,,,,,1174.4226258398082,407.69029985823806,0.9207161414060211,-0.07337661310444288,-0.07337661310444288,-0.34054383407788347,0.3269230769230769,206.36828616877273
classification,10_fmv2_cls80,main,billing,3,natural,4,10,configured,balanced,1.0,20,208,0.6875,0.3269230769230769,0.25213675213675213,0.265993841943209,0.27040268701398273,0.6,0.75,0.4,1.0,0.8173076923076923,7.212297063448803,0.5543805108912208,0.2161871318060618,0.16906209296653743,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,4,10,,,,50,208,,,,,,,,,,,,,,,1132.6614925276751,277.81762530028027,0.8879765222281338,-0.035208561120663395,-0.035208561120663395,-0.28746796139999864,0.5721153846153846,857.02250686509
classification,10_fmv2_cls80,main,billing,3,natural,8,26,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3477859086218219,0.35513612703932945,0.6,0.9134615384615384,0.45,0.9,0.7398190045248869,2.877252509518067,0.283839456554263,0.10027417153693163,0.061191354791882126,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,8,26,,,,50,208,,,,,,,,,,,,,,,909.517032185167,264.4707550088642,0.7130371929081052,0.1687367987570766,0.1687367987570766,0.07952949485354255,0.8509615384615384,1826.5396672004715
classification,10_fmv2_cls80,main,billing,3,natural,16,55,configured,balanced,1.0,20,208,0.8461538461538461,0.3718325791855204,0.30203619909502266,0.34642471042471046,0.35585048233393585,0.6,0.9134615384615384,0.43054298642533934,0.8610859728506787,0.7817948717948717,3.6535291698254864,0.253563885698977,0.08394310995936388,0.04940323690168044,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,16,55,,,,50,208,,,,,,,,,,,,,,,861.4319715891228,406.44719028266945,0.6753397827278425,0.212684674375188,0.21268467437518812,0.20443114965627351,0.9182692307692307,3591.982534609883
classification,10_fmv2_cls80,main,billing,3,natural,32,114,configured,balanced,1.0,20,208,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3477859086218219,0.35513612703932945,0.6,0.9134615384615384,0.42183257918552036,0.8436651583710407,0.7959183673469388,3.6550689202727775,0.2783661978938922,0.12641752038437581,0.11834858543678249,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,32,114,,,,50,208,,,,,,,,,,,,,,,810.1229271040678,318.1974470010616,0.6351148548202006,0.2595791459046438,0.2595791459046438,0.2451318032692248,0.9375,3219.7891606640364
classification,10_fmv2_cls80,main,billing,3,natural,64,239,configured,balanced,1.0,20,208,0.8653846153846154,0.511422322775264,0.4571359141947378,0.5382573173681664,0.5114830991685212,0.3,0.9807692307692307,0.6907993966817496,0.767554885201944,0.6149019607843137,2.1509444232465027,0.21679684578996458,0.07903608679771422,0.0684977231112536,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,64,239,,,,50,208,,,,,,,,,,,,,,,981.3532599802451,530.8638999997278,0.7693548872486347,0.10308127987285709,0.10308127987285709,0.16173937419648698,0.9038461538461539,4205.8366291308885
classification,10_fmv2_cls80,main,billing,3,natural,128,489,configured,balanced,1.0,20,208,0.8942307692307693,0.5509381598793364,0.5010423998659294,0.5410314685314684,0.5281321335669162,0.3,0.9807692307692307,0.65,0.7222222222222222,0.7095060331825037,1.5415612476635003,0.17124975440276657,0.06412188852062596,0.026490355733231677,,,,,,,,
regression,10_fmv2_cls80,,billing,3,natural,128,489,,,,50,208,,,,,,,,,,,,,,,904.1274639822906,388.8128182796063,0.7088119146050339,0.1736626545234895,0.1736626545234896,0.18505910193430375,0.8990384615384616,3552.3576029010515
classification,10_fmv2_cls80,main,billing,4,natural,1,3,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21847560975609753,0.23933209647495363,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.407176792436834,0.510733159233424,0.19200425652357253,0.1007998531226538,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,1,3,,,,50,208,,,,,,,,,,,,,,,1120.9703984680823,331.1016819587094,0.8788110150465382,-0.024523355753304665,-0.024523355753304665,-0.27794663978589207,0.3701923076923077,278.7997599416946
classification,10_fmv2_cls80,main,billing,4,natural,2,6,configured,balanced,1.0,20,208,0.6826923076923077,0.27692307692307694,0.19658119658119658,0.21847560975609753,0.23933209647495363,0.7,0.7403846153846154,0.3,1.0,0.923076923076923,7.4060306498068265,0.5105169465393882,0.19198633902348008,0.10114995303073873,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,2,6,,,,50,208,,,,,,,,,,,,,,,1243.4463766813021,1000.5549620973193,0.9748289285253142,-0.1364616374150298,-0.1364616374150298,0.05223413330072424,0.9375,5009.635850346139
classification,10_fmv2_cls80,main,billing,4,natural,4,14,configured,balanced,1.0,20,208,0.8365384615384616,0.36696832579185523,0.2966314731020614,0.34152675124103693,0.35097173358949624,0.6,0.9038461538461539,0.4,1.0,0.9174208144796381,3.023971150804136,0.281357196099018,0.08834474605436504,0.05223114467375947,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,4,14,,,,50,208,,,,,,,,,,,,,,,1276.304278242971,1148.8910225395534,1.00058865051545,-0.16649248177718023,-0.16649248177718023,0.23694603956416305,0.7740384615384616,4580.643423158152
classification,10_fmv2_cls80,main,billing,4,natural,8,37,configured,balanced,1.0,20,208,0.8269230769230769,0.3643891402714933,0.2937657114127703,0.3428044806264947,0.3528973873939644,0.6,0.9423076923076923,0.6,1.0,0.6073152337858221,1.9385803109684348,0.2410457306499351,0.052421708806203,0.03290734232586257,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,8,37,,,,50,208,,,,,,,,,,,,,,,966.7882141168973,577.4658332301069,0.7579362781962811,0.1163931654364817,0.11639316543648182,0.29722191346280347,0.9326923076923077,4499.4544287497765
classification,10_fmv2_cls80,main,billing,4,natural,16,64,configured,balanced,1.0,20,208,0.8605769230769231,0.37838914027149323,0.3093212669683258,0.34322024289309744,0.3596524529500738,0.6,0.9423076923076923,0.6,1.0,0.6306485671191554,1.9348831100136996,0.21175585058298546,0.05706718650001743,0.03408951045894304,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,16,64,,,,50,208,,,,,,,,,,,,,,,809.2764416785012,372.4200866194677,0.6344512327325158,0.26035280066839395,0.26035280066839395,0.27197917998162546,0.9230769230769231,3215.9138971793286
classification,10_fmv2_cls80,main,billing,4,natural,32,125,configured,balanced,1.0,20,208,0.8557692307692307,0.42446606334841624,0.3605178481649069,0.3914176521922301,0.4059085527320946,0.5,0.9807692307692307,0.7833333333333333,0.8703703703703705,0.5305825791855203,1.4360270357015206,0.20511175464853107,0.04962081447816816,0.024798198523069706,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,32,125,,,,50,208,,,,,,,,,,,,,,,811.7541216435,329.8741175209798,0.6363936680082168,0.2580882975238932,0.2580882975238933,0.24796229776723344,0.8942307692307693,2757.6194137354787
classification,10_fmv2_cls80,main,billing,4,natural,64,255,configured,balanced,1.0,20,208,0.8894230769230769,0.61805580693816,0.5756175632646222,0.5757183937039653,0.5658419820227526,0.2,0.9807692307692307,0.8166666666666668,0.9074074074074073,0.7237657114127702,1.1950991808762628,0.19311469677350926,0.06125384096342783,0.03909607512966979,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,64,255,,,,50,208,,,,,,,,,,,,,,,847.4526666840077,353.06452692442645,0.6643803790271755,0.22546121547927056,0.22546121547927056,0.2076729286946688,0.9134615384615384,3219.5874030717687
classification,10_fmv2_cls80,main,billing,4,natural,128,529,configured,balanced,1.0,20,208,0.8990384615384616,0.6127405731523379,0.569711747947042,0.6010357779475426,0.5976283846872082,0.2,0.9807692307692307,0.8666666666666668,0.9629629629629629,0.6993413775766717,1.1254425198622566,0.1751272984415085,0.08085028898830597,0.044705639917156766,,,,,,,,
regression,10_fmv2_cls80,,billing,4,natural,128,529,,,,50,208,,,,,,,,,,,,,,,959.6608493519677,445.78959953167794,0.7523486135512248,0.12290729968714753,0.12290729968714764,0.1873022657840342,0.9230769230769231,4558.483750453562
classification,10_fmv2_cls80,main,helpdesk,0,natural,1,2,configured,balanced,1.0,20,145,0.6620689655172414,0.2691208791208791,0.1473076923076923,0.2004414125200642,0.22731356693620844,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.9419230769230769,8.42598767705786,0.6707043426630144,0.33703247966437494,0.31584944821911115,,,,,,,,
regression,10_fmv2_cls80,,helpdesk,0,natural,1,2,,,,50,145,,,,,,,,,,,,,,,0.404476445558105,0.40098291587975154,0.4968474613214449,-0.6231730548671115,-0.6231730548671115,-1.5103825756136926,0.0,6.917507812980555e-05
classification,10_fmv2_cls80,main,helpdesk,0,natural,2,4,configured,balanced,1.0,20,145,0.593103448275862,0.24021978021978022,0.11358974358974358,0.19925357661206716,0.20598573663571532,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.8407692307692307,8.415551029526656,0.7303775293462056,0.3288711408088947,0.4561580034457873,,,,,,,,
regression,10_fmv2_cls80,,helpdesk,0,natural,2,4,,,,50,145,,,,,,,,,,,,,,,0.37330218971184626,0.37128062175261434,0.4585538844125917,-0.4980700664214923,-0.4980700664214923,-1.1671831850484127,0.2896551724137931,0.34270782061329097
classification,10_fmv2_cls80,main,helpdesk,0,natural,4,9,configured,balanced,1.0,20,145,0.6482758620689655,0.26329670329670335,0.14051282051282057,0.20010634526763557,0.22343282140442383,0.7142857142857143,0.7103448275862069,0.42857142857142855,1.0,0.6143589743589745,8.30482040746569,0.62381630506834,0.11868749856948846,0.21523156981196007,,,,,,,,
regression,10_fmv2_cls80,,helpdesk,0,natural,4,9,,,,50,145,,,,,,,,,,,,,,,0.2630134518023188,0.23953554168679503,0.3230783084069597,-0.05547888565932557,-0.055478885659325794,-0.053097007698380994,0.7931034482758621,0.9373524894237202
classification,10_fmv2_cls80,main,helpdesk,0,natural,8,19,configured,balanced,1.0,20,145,0.6620689655172414,0.2691208791208791,0.1473076923076923,0.2004414125200642,0.22731356693620844,0.7142857142857143,0.9724137931034482,0.7142857142857143,1.0,0.37676923076923075,1.668927256124379,0.49568324911764433,0.10521746072275887,0.18433089068010794,,,,,,,,
regression,10_fmv2_cls80,,helpdesk,0,natural,8,19,,,,50,145,,,,,,,,,,,,,,,0.23334224023103536,0.19512795750827294,0.28663102870645146,0.06359235237361893,0.06359235237361893,0.17169485594353218,0.9172413793103448,0.9700820215903393
classification,10_fmv2_cls80,main,helpdesk,0,natural,16,39,configured,balanced,1.0,20,145,0.7034482758620689,0.3427960927960928,0.23326210826210825,0.2846185905192117,0.31069954950086304,0.5714285714285714,0.9724137931034482,0.6984126984126985,0.9777777777777779,0.49519230769230765,1.7492274882642231,0.4483779340549371,0.09924712838797735,0.17272406331377704,,,,,,,,
regression,10_fmv2_cls80,,helpdesk,0,natural,16,39,,,,50,145,,,,,,,,,,,,,,,0.24557665049033528,0.22458144565916882,0.301659433314069,0.014495389390560387,0.014495389390560498,0.07220227375832,0.8620689655172413,0.8806591784950364
classification,10_fmv2_cls80,main,helpdesk,0,natural,32,86,configured,balanced,1.0,20,145,0.6896551724137931,0.332002442002442,0.22066951566951565,0.27962783485171544,0.3032012805122049,0.5714285714285714,0.9724137931034482,0.7087912087912088,0.9923076923076923,0.47111111111111104,1.8758756579044813,0.47965702442209157,0.12479234851639852,0.18127474255190656,,,,,,,,
regression,10_fmv2_cls80,,helpdesk,0,natural,32,86,,,,50,145,,,,,,,,,,,,,,,0.25419241362531186,0.21417801943749382,0.31224279382361214,-0.020079861458756065,-0.020079861458756065,-0.0038349979653788946,0.8275862068965517,0.9010827348296828
classification,10_fmv2_cls80,main,helpdesk,0,natural,64,175,configured,balanced,1.0,20,145,0.6689655172413793,0.3132722832722833,0.19881766381766383,0.26780045351473925,0.2880372431709791,0.5714285714285714,0.9793103448275862,0.8333333333333333,0.9722222222222222,0.38029914529914527,2.0190056933522165,0.49736806309825166,0.1341393711238072,0.2558645176445627,,,,,,,,
regression,10_fmv2_cls80,,helpdesk,0,natural,64,175,,,,50,145,,,,,,,,,,,,,,,0.2403254319667021,0.1996231652018139,0.29520898454019484,0.03556864719428576,0.03556864719428576,0.07706304879320869,0.8413793103448276,0.869953814523277
