epoch,phase,task,metric,mean
1,train,classification,head/classification/accuracy,0.15165719696969696
1,train,classification,head/classification/episode_accuracy,0.15165719931775873
1,train,classification,head/classification/episode_balanced_accuracy,0.0858185396275737
1,train,classification,head/classification/episode_macro_f1,0.07502210546623576
1,train,classification,head/classification/nll,3.0528878706374343
1,train,classification,head/classification/true_probability_mean,0.06028224915195755
1,train,classification,head/classification/max_probability_mean,0.11739949146947523
1,train,classification,head/classification/entropy_mean,0.9550867021345891
1,train,classification,head/classification/probability_margin_mean,0.03902052776290986
1,train,classification,head/classification/local_class_coverage,0.3345559164885738
1,train,classification,head/classification/gate/mean,0.3345559164885738
1,train,classification,head/classification/prototype_variances/mean,0.00037226667321193824
1,train,classification,head/classification/selector/log_weight/abs_mean,0.003385999244219971
1,train,classification,head/classification/selector/effective_support/mean,13.999871074566336
1,train,classification,head/classification/selector/attention_entropy_mean,0.9507181552045242
1,train,regression,head/regression/mae_hours,63.95213211907281
1,train,regression,head/regression/rmse_hours,170.5346213446723
1,train,regression,head/regression/median_ae_hours,37.72789086235894
1,train,regression,head/regression/bias_hours,-25.698562410142685
1,train,regression,head/regression/relative_mae,6.153296179241604
1,train,regression,head/regression/r2,0.2957426905632019
1,train,regression,head/regression/branch_weight_entropy_mean,0.9999998410542806
1,train,regression,head/regression/branch_0/mae_hours,65.50004365709093
1,train,regression,head/regression/branch_0/weight_mean,0.24998931917879316
1,train,regression,head/regression/branch_1/mae_hours,63.427089267306854
1,train,regression,head/regression/branch_1/weight_mean,0.2499081078502867
1,train,regression,head/regression/branch_2/mae_hours,64.8698132832845
1,train,regression,head/regression/branch_2/weight_mean,0.25000273022386765
1,train,regression,head/regression/branch_3/mae_hours,64.94949722290039
1,train,regression,head/regression/branch_3/weight_mean,0.25009984605842167
1,train,regression,head/regression/selector/log_weight/abs_mean,0.003371456612108482
1,train,regression,head/regression/selector/effective_support/mean,13.999872949388292
1,train,regression,head/regression/selector/attention_entropy_mean,0.951522171497345
1,validation,classification,head/classification/accuracy,0.1912644674534878
1,validation,classification,head/classification/episode_accuracy,0.19126446138728748
1,validation,classification,head/classification/episode_balanced_accuracy,0.17964295501058752
1,validation,classification,head/classification/episode_macro_f1,0.15009306913072412
1,validation,classification,head/classification/nll,3.332360399173553
1,validation,classification,head/classification/true_probability_mean,0.06766496605479068
1,validation,classification,head/classification/max_probability_mean,0.1416523636092953
1,validation,classification,head/classification/entropy_mean,0.926574180528845
1,validation,classification,head/classification/probability_margin_mean,0.06650081940645079
1,validation,classification,head/classification/local_class_coverage,0.27464434468392296
1,validation,classification,head/classification/gate/mean,0.27464434468392296
1,validation,classification,head/classification/prototype_variances/mean,0.00011386821925096192
1,validation,classification,head/classification/selector/log_weight/abs_mean,0.00927911582122433
1,validation,classification,head/classification/selector/effective_support/mean,13.99944088179209
1,validation,classification,head/classification/selector/attention_entropy_mean,0.7398408703649949
1,validation,regression,head/regression/mae_hours,888.9716309634122
1,validation,regression,head/regression/rmse_hours,1168.783190467141
1,validation,regression,head/regression/median_ae_hours,760.0842429074374
1,validation,regression,head/regression/bias_hours,-142.39389897476542
1,validation,regression,head/regression/relative_mae,11.296582612124356
1,validation,regression,head/regression/r2,0.3046142567287792
1,validation,regression,head/regression/branch_weight_entropy_mean,0.9999997073953802
1,validation,regression,head/regression/branch_0/mae_hours,877.4026432037354
1,validation,regression,head/regression/branch_0/weight_mean,0.25009768388488074
1,validation,regression,head/regression/branch_1/mae_hours,893.7584629058838
1,validation,regression,head/regression/branch_1/weight_mean,0.24978104098276657
1,validation,regression,head/regression/branch_2/mae_hours,904.9489760832353
1,validation,regression,head/regression/branch_2/weight_mean,0.24999848956411536
1,validation,regression,head/regression/branch_3/mae_hours,909.4144141457298
1,validation,regression,head/regression/branch_3/weight_mean,0.25012278014963324
1,validation,regression,head/regression/selector/log_weight/abs_mean,0.009464671454307709
1,validation,regression,head/regression/selector/effective_support/mean,13.999579429626465
1,validation,regression,head/regression/selector/attention_entropy_mean,0.741995865648443
