task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
regression,learned_temporal_time_transform,,billing,0,natural,1,4,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1100.6458113577628,1811.0623286801035,891.4516810674086,0.8628770786524719,-0.005947473447204699,0.1467957585497629,-0.005947473447204699,0.16592307590484523,0.09615384615384616,446.2854361900917,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,0,natural,2,7,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,921.4780594901495,1904.762088706233,401.5970873925736,0.722414320583605,0.15780488489966837,0.10265314047906027,0.15780488489966848,0.07738440979930838,0.7019230769230769,1219.330194913424,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,0,natural,4,15,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,874.650445047194,1872.1034528899042,290.055778116071,0.6857027147846821,0.20060350362910373,0.11803885424341087,0.20060350362910384,0.10875111308738727,0.7307692307692307,1191.1649351853591,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,0,natural,8,28,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,873.9024422017907,1856.6821906189414,325.98401792119455,0.6851163004237634,0.201287149144037,0.12530391970788402,0.201287149144037,0.12337378221047601,0.7548076923076923,1230.8954112713154,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,0,natural,16,59,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,827.6372524824887,1731.9337769686438,321.53173320140195,0.6488456206679873,0.24357173354569372,0.18407377757257315,0.24357173354569384,0.23721547076024396,0.8990384615384616,3148.172759422889,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,0,natural,32,118,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,795.5645889917366,1688.5012726729442,363.44989374580837,0.62370150446646,0.2728849008446672,0.20453513679531365,0.2728849008446673,0.2749931723059432,0.8990384615384616,2841.593635559082,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,0,natural,64,255,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,954.7951048512629,1769.7751339081951,501.8220359170955,0.7485339991158524,0.12735440095843265,0.16624644731907057,0.12735440095843276,0.20351887294441473,0.9519230769230769,5048.395977313702,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,0,natural,128,514,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,893.9388129504672,1751.0346107438243,446.47368741659557,0.700824282846454,0.18297468538531092,0.17507524001031427,0.18297468538531103,0.22029777658863003,0.9326923076923077,3652.7160996657153,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,1,3,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1188.648121526048,2300.2010206494656,431.0021992885613,0.931868552139301,-0.08637816300945178,-0.08364093047895405,-0.08637816300945178,-0.3454603242156511,0.09615384615384616,80.98610978860121,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,2,6,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1168.1238945674054,2285.401515168965,403.6498714521658,0.9157781034073634,-0.06761981764489344,-0.07666877902543012,-0.06761981764489344,-0.3282026238380831,0.2548076923076923,150.83638409467844,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,4,13,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,2094.2571392646996,3073.2613791920817,865.084642972939,1.641841965533467,-0.9140695910097028,-0.44783511991157265,-0.9140695910097023,-1.4018081190066694,0.8942307692307693,9262.398095937875,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,8,27,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1142.2292546403216,1848.3972171344535,494.2845140236782,0.8954773935673142,-0.0439531236533528,0.1292070291731554,-0.0439531236533528,0.13117977157084648,0.9855769230769231,7542.709686279297,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,16,61,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,892.770441171784,1629.6713125927083,372.03360999872893,0.6999083104084847,0.18404253175939878,0.2322503460787989,0.1840425317593989,0.32463375108356807,0.9711538461538461,5519.053078284631,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,32,126,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,804.8595666873085,1693.126493329064,331.49167022465724,0.6309885200688734,0.2643896526620806,0.2023561627097995,0.2643896526620806,0.27101578787704084,0.9663461538461539,5257.947475726788,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,64,255,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,826.7122549461706,1790.114135740613,334.7286218342542,0.6481204471710617,0.24441714532576164,0.15666460004883875,0.24441714532576164,0.18510668341248104,0.9375,3358.559109907884,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,1,natural,128,500,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,820.3742609162764,1783.7442252118672,358.9413865228835,0.643151628213503,0.2502098254189429,0.1596655098434483,0.250209825418943,0.1908957691389972,0.9086538461538461,3506.8709819500264,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,1,4,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1303.7320588118735,1773.3513751482901,1244.0281627892596,1.022091301892481,-0.19156040669983598,0.16456165483778584,-0.19156040669983576,0.2002966708305336,0.1346153846153846,811.9518708449143,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,2,7,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,896.7691282253229,1785.0159372998482,449.8109263173569,0.7030431748377116,0.1803878872796716,0.15906639730591365,0.1803878872796717,0.18974166373759482,0.8076923076923077,1849.6116975637583,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,4,13,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,950.6448682331463,1852.3574359370232,482.0625956669751,0.745280323853745,0.1311475558472449,0.1273413421529379,0.13114755584724502,0.12745286258400412,0.8317307692307693,1987.7927821232722,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,8,35,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,913.747628271221,1757.220771859551,511.96107844594917,0.7163538678584143,0.1648701984393125,0.17216089586066852,0.1648701984393125,0.21477888657681765,0.9230769230769231,3150.989759005033,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,16,64,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,860.8371943705289,1741.5150071250234,456.5175108357871,0.674873493188071,0.21322827762532937,0.17955999244310616,0.21322827762532948,0.22875252642682153,0.9182692307692307,2889.1718650230996,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,32,127,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,830.2749041368414,1639.3149936426832,427.78335207581586,0.6509134694986689,0.2411610224975531,0.22770713989272118,0.2411610224975531,0.3166170581024955,0.9519230769230769,4083.463360126202,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,64,251,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,836.7574609441322,1741.876933749102,442.65848461668065,0.6559956218335543,0.23523621764709202,0.17938948625683782,0.23523621764709213,0.22843192740974372,0.9375,3744.305988605206,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,2,natural,128,529,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,848.2256600490334,1711.5534139230137,417.6913070649334,0.6649863852916325,0.22475472960114784,0.19367511040218366,0.22475472960114795,0.25506183283017303,0.9423076923076923,4015.715653052697,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,1,1,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1187.7736315997852,2301.651166802877,411.26766948188015,0.9311829752669792,-0.08557891322100808,-0.08432410456369954,-0.08557891322100808,-0.34715733167677865,0.0,0.0004730224609375,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,2,4,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1172.7724738852603,2295.1385817208206,403.5927315201134,0.919422466108137,-0.07186843838342738,-0.08125597978034893,-0.07186843838342716,-0.33954448011062466,0.2403846153846154,125.11194172272316,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,4,10,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1132.0945009195334,2258.096502199956,296.84451026620263,0.8875320158688625,-0.034690352838044,-0.06380519475829405,-0.034690352838044,-0.2966546085999453,0.6105769230769231,725.9215265420767,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,8,26,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,886.1124132036382,1858.9649101135396,270.0619472557115,0.6946885933446882,0.19012771042776155,0.12422851444767313,0.19012771042776166,0.12121690054306089,0.7163461538461539,1245.0787889040434,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,16,55,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,882.3096234595723,1833.0483528004097,343.48275927960094,0.6917073072022905,0.19360331238401207,0.13643798745872393,0.19360331238401218,0.145549016355348,0.9326923076923077,3227.1715944730317,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,32,114,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,821.6933042572424,1771.9139770883014,312.4757156214017,0.6441857231538769,0.24900427109572676,0.16523882320577266,0.24900427109572676,0.20159255180146263,0.9134615384615384,2854.147226186899,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,64,239,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,918.5652669597538,1776.2355730768288,415.98563590093863,0.7201307686149221,0.16046706400977906,0.16320288884346212,0.16046706400977906,0.1976932630927447,0.9230769230769231,4394.012761629545,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,3,natural,128,489,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,850.3281326914313,1727.4642531469506,327.208492701815,0.6666346679933864,0.2228331513597307,0.18617940178083037,0.2228331513597308,0.24114735843038748,0.9182692307692307,3392.613991370568,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,1,3,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1119.4450833737703,2238.8425282556655,328.2138677801868,0.8776152085309247,-0.023129277068317577,-0.054734511781848294,-0.023129277068317577,-0.27463666823548527,0.1875,144.06701515271112,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,2,6,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1235.4100214399116,1938.874498447514,995.0240834424612,0.9685286394930503,-0.12911672121457807,0.08658254356119444,-0.12911672121457807,0.044042226846616295,0.9230769230769231,3824.5296173095703,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,4,14,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,1384.9782737834842,1791.0145366178067,1332.5552144251574,1.085786176213396,-0.26581628796014645,0.15624041484258633,-0.26581628796014645,0.18428671872951008,0.7836538461538461,3187.9134404109072,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,8,37,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,877.330031767125,1656.2450388546963,469.24849810630394,0.687803439592818,0.19815446556165128,0.21973127613911903,0.19815446556165128,0.3024288791651649,0.9230769230769231,2916.2673075749326,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,16,64,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,797.7971738191338,1723.3031746146312,323.30827915669215,0.6254517916649656,0.27084440512551644,0.1881397152369496,0.27084440512551644,0.2447987710674554,0.8798076923076923,2403.172772921049,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,32,125,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,820.7537558580068,1766.5467534321788,285.48860376120865,0.6434491421669517,0.24986298179869715,0.16776736013997817,0.24986298179869715,0.20642206530979657,0.8942307692307693,2243.150008861835,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,64,255,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,840.4973659778533,1811.160297675257,341.3362848178713,0.6589276080335055,0.23181808987085195,0.14674960466490106,0.23181808987085206,0.16583283506997026,0.8798076923076923,2678.92437010545,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,billing,4,natural,128,529,,,,50,208,,,,,,,,,,,,,,,,,,,,,,,895.0986205591021,1787.0495611802894,415.63870625738775,0.7017335412026033,0.18191466632963316,0.1581083427470894,0.18191466632963327,0.1878943980704202,0.9278846153846154,4231.409389202411,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,helpdesk,0,natural,1,2,,,,50,145,,,,,,,,,,,,,,,,,,,,,,,0.40447543638564865,0.4843077648536346,0.4009827235092871,0.4968462216824536,-0.6231690050353924,-0.5789975220179222,-0.6231690050353924,-1.5103724971050787,0.0,0.00038087121371565197,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,helpdesk,0,natural,2,4,,,,50,145,,,,,,,,,,,,,,,,,,,,,,,0.3748723135429257,0.4503947395256565,0.3711144468396945,0.4604825802563156,-0.5043710085984745,-0.4684302611911386,-0.5043710085984745,-1.1711104763003513,0.11724137931034483,0.14272488561169855,learned_transform_ensemble,4,dynamic
regression,learned_temporal_time_transform,,helpdesk,0,natural,4,9,,,,50,145,,,,,,,,,,,,,,,,,,,,,,,0.2575337921098254,0.307012978830959,0.23234203617880667,0.31634724894226296,-0.03348888831739405,-0.0009600670927318866,-0.03348888831739405,-0.008808597897398185,0.7655172413793103,0.7511159935901905,learned_transform_ensemble,4,dynamic
