task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,training_debug_target_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,1,1.0,1,1.0,1.0,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3459199679871948,0.3544612696563774,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,3.0227709291555063,0.2728391119966052,0.16857408661105486,0.28141172653960045,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1096.7638581913438,1819.9222380826445,886.578689777798,0.8598337304898389,-0.002399519201158773,0.14262179271689057,-0.002399519201158773,0.15774232826197065,0.10096153846153846,454.40390249399036,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,1,1.0,1,1.0,1.0,0.7884615384615384,0.3764705882352941,0.30718954248366015,0.3615672843511909,0.33060559147351604,0.5,0.9134615384615384,0.5,1.0,0.7529411764705882,2.8650454670170378,0.33992507078215667,0.19809463714139552,0.27305047788127296,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,882.3447182902279,1875.8997448154523,316.31050209452405,0.6917348206172685,0.19357123707344015,0.1162503943315858,0.19357123707344026,0.10513286062892269,0.7211538461538461,1255.119735277616,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,1,1.0,1,1.0,1.0,0.8846153846153846,0.38823529411764707,0.3202614379084967,0.3565854624678154,0.3706686057637108,0.6,0.9134615384615384,0.4461538461538462,0.8923076923076924,0.7764705882352941,2.8984909143541993,0.23038952431066578,0.06763219749187827,0.21877056915715565,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,888.1020865026281,1754.5638579753686,405.00740960222356,0.6962484443576016,0.18830922640006587,0.17341258673803583,0.18830922640006587,0.21715159659467353,0.8894230769230769,2743.495251582219,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,1,1.0,1,1.0,1.0,0.8942307692307693,0.3950588235294118,0.327843137254902,0.35815801157906424,0.3753761423301543,0.6,0.9519230769230769,0.5166666666666667,0.7380952380952381,0.6584313725490196,1.6165309302228343,0.17998710809990084,0.08067234192027999,0.04612734433960435,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1109.3677842131078,2100.397680788009,561.1666504724908,0.8697148736813941,-0.01391901748686819,0.010487832692857024,-0.01391901748686819,-0.12186957990485325,0.8653846153846154,4184.0600084891685,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,1,1.0,1,1.0,1.0,0.9134615384615384,0.47205882352941175,0.4133986928104575,0.4644263721849929,0.46567031692729277,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5672268907563025,1.1021547471249007,0.1552184826298047,0.07216845783252616,0.04167778309251205,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1018.0990274838259,1992.8389417604849,500.6275870201223,0.7981625928603234,0.06949707721777565,0.06115951355665383,0.06949707721777576,-0.009912421995653897,0.875,3680.3238493662616,learned_transform_ensemble,4,dynamic
