task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,loss_refinement_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,1,1.0,1,1.0,1.0,0.8557692307692307,0.3756787330316742,0.3063097033685269,0.34701419751721563,0.35862819898373455,0.6,0.9038461538461539,0.4,1.0,0.9391968325791855,3.0049756952579325,0.25595953882258243,0.0822103665472321,0.24780817797239582,,,,,,,,,,,,,
regression,loss_refinement_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1098.4042352211804,1805.5687638363988,887.9045716663586,0.8611197425064093,-0.003898760021081804,0.1493838157088706,-0.003898760021081804,0.1709754765120236,0.09134615384615384,386.7925153879019,learned_transform_ensemble,4,dynamic
classification,loss_refinement_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,1,1.0,1,1.0,1.0,0.7980769230769231,0.38235294117647056,0.3137254901960784,0.35007922894715343,0.33789574600454875,0.5,0.9134615384615384,0.5,1.0,0.7647058823529412,2.801074726700781,0.3006555900696324,0.14223529974219834,0.24873712468656325,,,,,,,,,,,,,
regression,loss_refinement_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,866.5312458473303,1853.987508085034,291.5919813978665,0.6793374782896344,0.2080241359862487,0.12657340366262293,0.2080241359862487,0.1259165061805274,0.7163461538461539,1116.5560012230505,learned_transform_ensemble,4,dynamic
classification,loss_refinement_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,1,1.0,1,1.0,1.0,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.3525395464074709,0.36715927750410515,0.6,0.9134615384615384,0.4805429864253393,0.9610859728506786,0.7933333333333333,2.674795948563963,0.22397093187243539,0.07942073493104407,0.18734612663006825,,,,,,,,,,,,,
regression,loss_refinement_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,877.9848324570677,1729.9107829436502,381.9882608749449,0.6883167859396689,0.19755600319268374,0.18502682433149442,0.19755600319268385,0.23899637872293866,0.8942307692307693,2937.9522681603066,learned_transform_ensemble,4,dynamic
classification,loss_refinement_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,1,1.0,1,1.0,1.0,0.8894230769230769,0.3940769230769231,0.3267521367521368,0.3554407578230003,0.37317554341417397,0.6,0.9519230769230769,0.5470588235294118,0.7815126050420168,0.6567948717948718,1.6076151364269637,0.18481022843407013,0.06599915786169859,0.04817505972145068,,,,,,,,,,,,,
regression,loss_refinement_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1140.906364960041,2181.284097480378,546.4669905079845,0.8944402831990913,-0.04274405392556635,-0.027618328925521185,-0.04274405392556613,-0.20993984324856863,0.8653846153846154,4034.3849554795484,learned_transform_ensemble,4,dynamic
classification,loss_refinement_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,1,1.0,1,1.0,1.0,0.9134615384615384,0.45,0.38888888888888884,0.46506119776414157,0.448163699606579,0.5,0.9711538461538461,0.5333333333333333,0.6666666666666667,0.5714285714285714,1.1041893669403808,0.15208767609910995,0.04590839307588829,0.042038845770661734,,,,,,,,,,,,,
regression,loss_refinement_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,971.1819437690633,1792.087469008628,503.62161097996034,0.7613808455289571,0.11237746738266896,0.15573494882292416,0.11237746738266907,0.18330909701268117,0.8846153846153846,3627.8173564030576,learned_transform_ensemble,4,dynamic
