task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,training_debug_target_screen,main,billing,0,natural,1,4,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,0.9038461538461539,2.3365384615384617,0.4519230769230769,1,1.0,1,1.0,1.0,0.8413461538461539,0.36990950226244346,0.29989944695827053,0.3488138528138528,0.355424968718243,0.6,0.9038461538461539,0.4,1.0,0.9247737556561086,3.155449907972908,0.3172960314253533,0.14694922382082218,0.2752647394119825,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,1,4,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1142.8117107329085,1855.7786289820306,925.5243965388763,0.8959340236715932,-0.0444854658734255,0.12572959397034067,-0.04448546587342528,0.12422680174012679,0.15384615384615385,780.3574204078087,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,4,15,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.2451923076923075,2.639423076923077,0.5469551282051283,1,1.0,1,1.0,1.0,0.7980769230769231,0.38235294117647056,0.3137254901960784,0.3669376547215613,0.339409379973777,0.5,0.9134615384615384,0.5,1.0,0.7647058823529412,3.0084561373867937,0.3712107374608671,0.12363529276417112,0.29187835336831497,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,4,15,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,879.0834781576161,1860.2679207787564,368.24918002654806,0.6891780949845777,0.1965518837427428,0.12361465692956763,0.1965518837427428,0.11998453187218538,0.7692307692307693,1453.0140487964336,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,16,59,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,9.427884615384615,2.639423076923077,0.6417027051895473,1,1.0,1,1.0,1.0,0.8798076923076923,0.38529411764705884,0.31699346405228757,0.35739445739445735,0.36975010101257455,0.6,0.9134615384615384,0.429524886877828,0.859049773755656,0.8,2.7373425870768693,0.2375724731203285,0.06314031191888005,0.22569463558654113,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,16,59,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,880.0969069761323,1768.1132672353642,346.5446414454336,0.6899725962576664,0.19562564920935788,0.16702936443436245,0.195625649209358,0.2050140052308007,0.8846153846153846,2589.935031890869,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9519230769230769,35.69230769230769,2.831730769230769,0.694379386101618,1,1.0,1,1.0,1.0,0.9038461538461539,0.4,0.33333333333333337,0.36091075020294616,0.3792693291079665,0.6,0.9519230769230769,0.49411764705882355,0.7058823529411765,0.6666666666666666,1.627076938090015,0.18946699874255052,0.09137781068111922,0.07150837361889778,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,64,255,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1039.0036817066934,2041.6941738216021,507.69072483331365,0.8145512864617791,0.05039103612646445,0.038143469022195564,0.05039103612646456,-0.060036186044681195,0.8557692307692307,3881.340339367206,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,0,natural,128,514,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,69.79326923076923,2.889423076923077,0.7114977411489416,1,1.0,1,1.0,1.0,0.9134615384615384,0.47205882352941175,0.4133986928104575,0.46424653006764666,0.46536795237686945,0.5,0.9711538461538461,0.6053921568627451,0.7567401960784313,0.5833333333333333,1.0892193575933502,0.16117041604838322,0.06458229333032119,0.06543180298139267,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,0,natural,128,514,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,955.7596631306931,1939.18473532396,434.2035556118226,0.74929018718449,0.12647283219746275,0.08643638877974591,0.12647283219746286,0.04373627916309164,0.8701923076923077,3449.667294722337,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,1,3,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.75,0.75,1.7644230769230769,0.375,1,1.0,1,1.0,1.0,0.7067307692307693,0.2865384615384615,0.20726495726495722,0.22128168340506935,0.2467874221127373,0.7,0.7403846153846154,0.3,1.0,0.9551282051282052,7.310503595011931,0.5151254948569977,0.15786919647475353,0.4365471152420772,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,1,3,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1187.21916653172,2298.124430000052,426.1084786192587,0.9307482893823742,-0.08507215370892962,-0.08266263397210394,-0.08507215370892962,-0.34303209370547294,0.14903846153846154,75.9708436360726,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,4,13,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9038461538461539,2.1490384615384617,2.610576923076923,0.5269001831501832,1,1.0,1,1.0,1.0,0.875,0.38337104072398187,0.31485671191553544,0.351857227902004,0.3657181871086711,0.6,0.9038461538461539,0.4,1.0,0.9584276018099548,3.09220619673407,0.25948095711750313,0.09059537197436801,0.24332828716113822,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,4,13,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,2493.366445980752,3709.401699927676,970.7517358222358,1.9547330600966932,-1.278839978156324,-0.7475253134592919,-1.2788399781563236,-2.4990249980042756,0.8701923076923077,8682.902861375074,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,16,61,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9711538461538461,8.0625,2.875,0.6600627505249093,1,1.0,1,1.0,1.0,0.8653846153846154,0.5219457013574661,0.46882855706385124,0.47370421126708395,0.4833891722505584,0.4,0.9711538461538461,0.6755279034690799,0.8444098793363499,0.7242705976621417,1.3965602396974928,0.2469382643742592,0.06549102105328017,0.15593313222995414,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,16,61,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,1119.892864569741,1815.0104538570774,600.7374898340258,0.877966257093748,-0.023538531669657692,0.1449357689218932,-0.023538531669657692,0.16228252806337606,0.9567307692307693,4897.279212364783,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,64,255,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9807692307692307,34.04807692307692,2.923076923076923,0.7048842247326375,1,1.0,1,1.0,1.0,0.8701923076923077,0.6315580693815989,0.5906200770906654,0.6332013574660633,0.5828713105958301,0.2,0.9807692307692307,0.8270739064856713,0.9189710072063014,0.7260446974488721,0.970680883411287,0.21011309509815723,0.05303269195468187,0.054160106023484325,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,64,255,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,834.5781756750238,1826.4194084831513,303.678474095781,0.6542871200729027,0.23722799964249708,0.13956092989878022,0.23722799964249708,0.15171782939887157,0.8365384615384616,2197.3918721125674,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,billing,1,natural,128,500,fm_structured_mix,balanced,1.0,20,208,3,0.5,0.75,0.5,0.9807692307692307,69.35576923076923,2.9423076923076925,0.7150523705964731,1,1.0,1,1.0,1.0,0.8942307692307693,0.6559170437405731,0.6176856041561923,0.6458102108768036,0.6216696675786532,0.2,0.9807692307692307,0.775,0.8611111111111112,0.8213893078598962,0.8503470383021904,0.1667901144352433,0.03293887352896648,0.021948341294089038,,,,,,,,,,,,,
regression,training_debug_target_screen,,billing,1,natural,128,500,,,,20,208,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,837.2928453453834,1813.149181703419,341.4151966518871,0.6564153489822343,0.23474689712253805,0.14581262736615885,0.23474689712253816,0.1639997861857485,0.8605769230769231,2697.5545139312744,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,1,2,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7793103448275862,0.7793103448275862,1.793103448275862,0.3896551724137931,1,1.0,1,1.0,1.0,0.6620689655172414,0.2692307692307692,0.1474358974358974,0.1986863711001642,0.22682806136043546,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.9423076923076923,8.321048616950893,0.6354649770039921,0.2909222819261411,0.3763159006705602,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,1,2,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.4044649739206912,0.4842963995926908,0.4009643652786963,0.496833369885494,-0.6231270189286786,-0.578960467648429,-0.6231270189286786,-1.5102546765546068,0.0,0.0004062932113121296,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,4,9,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7862068965517242,2.1655172413793102,1.903448275862069,0.49012091356918935,1,1.0,1,1.0,1.0,0.46206896551724136,0.18945054945054945,0.05435897435897437,0.20350404312668463,0.19436388853864583,0.7142857142857143,0.7103448275862069,0.42857142857142855,1.0,0.4420512820512821,8.391839678755925,0.6863706808862803,0.23287486397269883,0.27202592811968707,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,4,9,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.2593019853911287,0.30889607120026324,0.23351383831835903,0.3185192477139812,-0.04058468764397394,-0.007099547812725815,-0.04058468764397394,-0.021221791049234495,0.696551724137931,0.7065438266458183,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,16,39,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.993103448275862,6.896551724137931,2.7586206896551726,0.6436686072548141,1,1.0,1,1.0,1.0,0.6758620689655173,0.3463614163614163,0.23742165242165236,0.31566905226631964,0.315940612785273,0.42857142857142855,0.9724137931034482,0.6984126984126985,0.9777777777777779,0.5029615384615385,1.5725417582487204,0.4555407996992418,0.09688789375082763,0.19254814408488233,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,16,39,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.2606263934415026,0.3103588569684159,0.24953529781265615,0.32014611322075753,-0.04589956687767005,-0.011868695183002265,-0.04589956687767005,-0.030916739447458763,0.4896551724137931,0.519632430323239,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,64,175,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,27.99310344827586,2.8620689655172415,0.7092203413925751,1,1.0,1,1.0,1.0,0.6620689655172414,0.353943833943834,0.2462678062678063,0.3292839682292015,0.3353811463419781,0.42857142857142855,0.9793103448275862,0.8091575091575091,0.9440170940170939,0.4449019607843137,1.5150486654024118,0.48936299027028074,0.0856685409468492,0.21722045271403498,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,64,175,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.2285236659649863,0.27715339748460543,0.2274389624854507,0.28071202793998684,0.08292939906056462,0.09639167569552132,0.08292939906056462,0.17787904588375403,0.6689655172413793,0.6203974827610214,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,0,natural,128,329,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,1.0,54.351724137931036,2.9172413793103447,0.7129923540685036,1,1.0,1,1.0,1.0,0.6689655172413793,0.3802319902319902,0.2769373219373219,0.46493011705275855,0.397582891757649,0.2857142857142857,1.0,0.9627594627594628,0.9627594627594628,0.3992517006802721,1.0378720704320448,0.46270987244976514,0.03137742213532289,0.1959989884866411,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,0,natural,128,329,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.24787418081938303,0.3249426627572343,0.19981800226820212,0.3044816547903315,0.005275348609929731,-0.05941654568895949,0.005275348609929731,-0.13007892052321068,0.6758620689655173,0.6183441547484233,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,1,natural,1,3,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.7793103448275862,0.8551724137931035,1.6551724137931034,0.3972413793103448,1,1.0,1,1.0,1.0,0.5379310344827586,0.2924297924297924,0.17450142450142445,0.2546138072453862,0.23382720565819157,0.5714285714285714,0.8275862068965517,0.42857142857142855,1.0,0.6823361823361823,5.60618899612994,0.7358093012920796,0.28407005090486115,0.35114635663462074,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,1,natural,1,3,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.2648074383871475,0.32231873755517965,0.2384136175850209,0.3252819909454744,-0.062678194091907,-0.05086171404537265,-0.06267819409190722,-0.11190174238508921,0.0896551724137931,0.048251999657729576,learned_transform_ensemble,4,dynamic
classification,training_debug_target_screen,main,helpdesk,1,natural,4,13,fm_structured_mix,balanced,1.0,20,145,3,0.5,0.75,0.5,0.9862068965517241,1.7448275862068965,2.462068965517241,0.5484848484848485,1,1.0,1,1.0,1.0,0.6482758620689655,0.30726495726495734,0.1918091168091169,0.35697906818596475,0.31842616930870127,0.42857142857142855,0.9862068965517241,0.7142857142857143,1.0,0.43017094017094026,1.4812811729216657,0.5402242429932274,0.08046012737951376,0.24937365942595233,,,,,,,,,,,,,
regression,training_debug_target_screen,,helpdesk,1,natural,4,13,,,,20,145,,,,,,,,,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,0.25277926597365197,0.31105688948303056,0.26021681783822714,0.31050692309267064,-0.01440886821325793,-0.014144503441409162,-0.01440886821325793,-0.03555925332573073,0.2896551724137931,0.22316520337400766,learned_transform_ensemble,4,dynamic
