task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,virtual_expert_replicates,virtual_expert_support_fraction,virtual_expert_min_support_prefixes,virtual_expert_full_support_weight,virtual_expert_subbag_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,rmse_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,rmse_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours,regression_mode,regression_num_transforms,regression_transform_aggregation
classification,example_selector_head_only_reference,neural_head_only,helpdesk,0,natural,1,2,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6620689655172414,0.2691208791208791,0.1473076923076923,0.2004414125200642,0.22731356693620844,0.7142857142857143,0.7034482758620689,0.2857142857142857,1.0,0.9419230769230769,8.450755863277687,0.6705616689895307,0.335161855303008,0.32064905030363483,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,0,natural,4,9,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6551724137931034,0.2660439560439561,0.14371794871794877,0.2033196257226295,0.22601770940303423,0.7142857142857143,0.7103448275862069,0.42857142857142855,1.0,0.6207692307692309,8.288080926150897,0.6134798969886212,0.10792867767399757,0.21601689182181408,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,0,natural,16,39,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.696551724137931,0.33485958485958484,0.22400284900284897,0.2799061279871515,0.3046388366667422,0.5714285714285714,0.9724137931034482,0.6984126984126985,0.9777777777777779,0.48269230769230764,1.7586356029420718,0.44827683361961335,0.10688998041481806,0.18241694559770946,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,0,natural,64,175,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6689655172413793,0.3376312576312576,0.2272364672364672,0.31805258681772,0.31812316518198863,0.42857142857142855,0.9793103448275862,0.8261904761904761,0.9638888888888889,0.4151506972559604,2.3829647140056145,0.5223873988442449,0.17407214744337673,0.2289664244726188,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,0,natural,128,329,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6689655172413793,0.3028937728937729,0.1867094017094017,0.27946284782676617,0.2867336584492864,0.5714285714285714,1.0,0.9655067155067155,0.9655067155067155,0.3188155262104842,1.539756217571525,0.48216605816298286,0.12968585039007252,0.1911524171880061,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,1,natural,1,3,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.5103448275862069,0.2865201465201465,0.1676068376068376,0.25953729402005266,0.22016952451735058,0.5714285714285714,0.8275862068965517,0.42857142857142855,1.0,0.6685470085470085,5.788928743345324,0.8128886260915322,0.37149489069807123,0.2863230659793218,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,1,natural,4,13,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6620689655172414,0.2986691086691087,0.1817806267806268,0.3141961486789073,0.29169758588644784,0.42857142857142855,0.9862068965517241,0.7142857142857143,1.0,0.41813675213675217,1.81647552825461,0.5261199988164937,0.05451605669383344,0.248205917241652,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,1,natural,16,44,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7034482758620689,0.3307203907203907,0.21917378917378916,0.3611502347417841,0.3276888014577844,0.42857142857142855,0.9862068965517241,0.6984126984126985,0.9777777777777779,0.4727307692307693,2.0563040779401303,0.522618793796079,0.210659591905002,0.18613270386489789,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,1,natural,64,185,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6482758620689655,0.3346764346764347,0.22378917378917382,0.33044556206320913,0.33218794710112703,0.42857142857142855,1.0,0.6825396825396826,0.6825396825396826,0.49076923076923074,1.6057100770225285,0.4851024238965653,0.1326671361923218,0.22511181014587334,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,helpdesk,1,natural,128,348,configured,balanced,1.0,20,145,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.696551724137931,0.3557142857142857,0.24833333333333332,0.36221810758201584,0.35759637739835765,0.42857142857142855,1.0,0.8234432234432234,0.8234432234432234,0.436749226006192,1.552252220192574,0.4657653882429603,0.07982484574975635,0.22370182773428093,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,0,natural,1,4,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.5204918032786885,0.13870813397129186,0.09085858585858585,0.14107624831309043,0.12193734312883003,0.7894736842105263,0.7950819672131147,0.21052631578947367,1.0,0.6588636363636363,6.620563107303074,0.8242294597455144,0.3384789202789791,0.3718861189172138,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,0,natural,4,16,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.6680327868852459,0.19133971291866028,0.1464141414141414,0.18504182681826062,0.1836525469994419,0.7368421052631579,0.8565573770491803,0.2631578947368421,1.0,0.727090909090909,4.633035584992496,0.5218184567834749,0.09491809799534376,0.2111454901576498,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,0,natural,16,68,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7254098360655737,0.2664274322169059,0.22567340067340066,0.2330312668653563,0.24068306086476768,0.631578947368421,0.889344262295082,0.44671451355661884,0.9430639730639732,0.6183023840166697,3.854166117028635,0.4193674005555142,0.1056107566004894,0.17918932155680808,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,0,natural,64,278,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7786885245901639,0.277799043062201,0.2376767676767677,0.2512557965293422,0.259814740587525,0.631578947368421,0.9344262295081968,0.47360446570972886,0.6427489177489177,0.5430356472795497,2.6712349391959584,0.3499230259835185,0.10755923903379283,0.11246441178383075,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,0,natural,128,563,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7540983606557377,0.3042583732057416,0.26560606060606057,0.32859231411862994,0.3059646241058665,0.5789473684210527,0.9918032786885246,0.5023125996810208,0.5302188552188554,0.48337209302325584,1.4910626764194523,0.37435968871643027,0.1242971012338263,0.1530074050663149,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,1,natural,1,4,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.4262295081967213,0.12421052631578947,0.07555555555555554,0.10450582979187098,0.09603475715858929,0.7894736842105263,0.6762295081967213,0.21052631578947367,1.0,0.59,9.815716189601059,0.9007204053849871,0.20037486306467994,0.5872413766008293,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,1,natural,4,16,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.5,0.14601275917065393,0.09856902356902358,0.14710707249406943,0.13235271489131484,0.7368421052631579,0.8565573770491803,0.2631578947368421,1.0,0.5548484848484848,4.9823906656524946,0.6586110770173279,0.16284396523823502,0.2746807149471613,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,1,natural,16,68,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7295081967213115,0.30572567783094096,0.2671548821548821,0.25868396953923267,0.2729222114163362,0.5789473684210527,0.889344262295082,0.45030303030303026,0.9506397306397305,0.6748639455782313,3.7521313287361013,0.40524951770599266,0.09868551839570534,0.12004234105714219,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,1,natural,64,286,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7950819672131147,0.46033492822966504,0.4303535353535353,0.49171818007599116,0.45202230382317204,0.3684210526315789,0.9631147540983607,0.6993620414673046,0.8858585858585858,0.6491836734693877,1.98518486711313,0.3501791388758623,0.11968826136139572,0.14078273086773016,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,receipt,1,natural,128,565,configured,balanced,1.0,20,244,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.8319672131147541,0.46791068580542267,0.4383501683501683,0.4997446898078612,0.4598131010100167,0.3684210526315789,0.9836065573770492,0.7484848484848484,0.8888257575757575,0.5954285714285715,1.4650157368993808,0.3111732343216042,0.1372152637751376,0.13174615565445622,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,0,natural,1,3,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.4915254237288136,0.4722222222222222,0.2962962962962963,0.5394736842105263,0.37972972972972974,0.25,0.8135593220338984,0.75,1.0,0.6296296296296297,6.510337149150279,0.9485371953662572,0.5000928761595387,0.5901986331879846,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,0,natural,4,12,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7966101694915254,0.7481060606060607,0.6641414141414143,0.7257309941520467,0.6882134273241352,0.0,1.0,1.0,1.0,0.7481060606060607,0.7226748540607681,0.32564811479694833,0.12409257232132606,0.12607599331555563,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,0,natural,16,49,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.847457627118644,0.8175505050505051,0.7567340067340068,0.8355889724310778,0.8054607238817766,0.0,1.0,0.9583333333333334,0.9583333333333334,0.8383838383838385,0.664289551790732,0.29284367669167516,0.12849816124318011,0.19333375493212057,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,0,natural,43,131,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7796610169491526,0.763888888888889,0.6851851851851852,0.7393092105263158,0.7393157863746099,0.0,1.0,1.0,1.0,0.763888888888889,1.3081134450822538,0.32516940418548984,0.06931655083672476,0.17255627394058182,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,1,natural,1,3,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7288135593220338,0.6944444444444444,0.5925925925925926,0.5628787878787879,0.6037878787878788,0.25,0.7966101694915254,0.75,1.0,0.9259259259259259,5.741907445951751,0.4823960692122683,0.2333119764166363,0.22424233454177764,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,1,natural,4,12,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7288135593220338,0.6944444444444444,0.5925925925925926,0.5628787878787879,0.6037878787878788,0.25,0.7966101694915254,0.75,1.0,0.9259259259259259,5.74409270101141,0.48320305728264734,0.22903179314176908,0.20711667350443058,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,1,natural,16,53,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.847457627118644,0.8175505050505051,0.7567340067340068,0.8355889724310778,0.8054607238817766,0.0,1.0,1.0,1.0,0.8175505050505051,0.8615541848503312,0.2959933343834566,0.11843858634011221,0.16361414170245178,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,roadtraffic100traces,1,natural,43,131,configured,balanced,1.0,20,59,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.7796610169491526,0.763888888888889,0.6851851851851852,0.7393092105263158,0.7393157863746099,0.0,1.0,1.0,1.0,0.763888888888889,1.3081134450822538,0.32516940418548984,0.06931655083672476,0.17255627394058182,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,0,natural,1,7,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.318,0.2518290680734513,0.18948149041290555,0.2512356639138896,0.18451729405543751,0.46153846153846156,0.88,0.5384615384615384,1.0,0.4676825549935524,6.243578713354109,0.9285736274857566,0.1939846105873585,0.501704252274613,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,0,natural,4,31,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.45,0.34202674647269116,0.2871956420120821,0.3482652635014414,0.29768499156536704,0.38461538461538464,0.956,0.6070234113712375,0.9864130434782609,0.5693804195398623,4.004339413502248,0.8174973028952345,0.31772861909866335,0.363595674463612,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,0,natural,16,144,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.55,0.4357334400994854,0.3887112267744425,0.47180683334459494,0.40117935040342684,0.23076923076923078,0.996,0.7120061402853549,0.8414618021554194,0.5881570174351063,2.0690536912021895,0.6424754903387346,0.18526556837558747,0.29184700828695315,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,0,natural,64,698,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.618,0.5704643562997247,0.5346697193247018,0.5857420223581817,0.574147746523374,0.15384615384615385,1.0,0.9651649287355529,0.9651649287355529,0.5975393011720244,1.71438822516326,0.5455213537132553,0.06868598866462705,0.23031086595066272,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,0,natural,128,1493,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.616,0.5691598874638474,0.5332565447525013,0.5733001990803671,0.5660347517571486,0.15384615384615385,1.0,0.8903831102117578,0.8903831102117578,0.6407553060406322,1.9862841160343125,0.5628094279483132,0.07282211109995844,0.2247523070643718,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,1,natural,1,3,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.326,0.14996025001370689,0.07912360418151579,0.1127697863449159,0.11619965952188459,0.7692307692307693,0.56,0.23076923076923078,1.0,0.6498277500593965,12.82761351084265,1.1572028501652512,0.5657474867701531,0.4832707515983905,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,1,natural,4,106,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.512,0.36654427703517223,0.31375630012143657,0.3706688335211653,0.3599776773225113,0.3076923076923077,0.986,0.7371564362411044,0.9583033671134358,0.4958711721511729,2.883434260111706,0.7504276780145069,0.2474427434206009,0.32251684957378646,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,1,natural,16,264,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.602,0.41326841050069607,0.36437411137575404,0.4597041820747566,0.417650669390046,0.3076923076923077,0.998,0.7613502795422133,0.8247961361707311,0.49533880383247014,2.084500833383421,0.6003682606531575,0.1553599309325218,0.23556461632756823,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,1,natural,64,831,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.616,0.4708712816398002,0.42677722177645017,0.4960235383221096,0.47813633988187954,0.23076923076923078,0.998,0.7070042200850062,0.7659212384254231,0.6758835427041949,1.86802153216656,0.5760521736244604,0.0747756602168083,0.24979466108238263,,,,,,,,,,,,,
classification,example_selector_head_only_reference,neural_head_only,sepsis,1,natural,128,1635,configured,balanced,1.0,20,500,3,0.5,0.75,0.5,,,,,1,1.0,1,1.0,1.0,0.642,0.6107501929964706,0.5783127090795097,0.6030484881209186,0.6024950020830363,0.15384615384615385,1.0,0.8977163827144886,0.8977163827144886,0.6782218479484587,1.9239382844646025,0.541013032154247,0.03725505781173704,0.2396783778702436,,,,,,,,,,,,,
